試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2013-03-03,岡山シーガルズ,JTマーヴェラス,1,,吉田みなみ,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,3,1,0,33.3,0
2013-03-03,岡山シーガルズ,JTマーヴェラス,2,,山口舞,3,■,■,■,nan,nan,11,4,0,36.4,36.4,1.33,0,0,0,-,1,0.33,8,0,0,2,6.2,2,2,0,100.0,5
2013-03-03,岡山シーガルズ,JTマーヴェラス,3,,佐々木侑,3,■,■,■,nan,nan,17,4,1,23.5,17.6,1.33,2,0,0,0.0,1,0.33,10,0,1,3,7.5,10,6,0,60.0,5
2013-03-03,岡山シーガルズ,JTマーヴェラス,4,,関李香,3,□,■,□,nan,nan,6,1,0,16.7,16.7,0.33,0,0,0,-,0,-,4,0,0,2,12.5,1,0,0,0.0,1
2013-03-03,岡山シーガルズ,JTマーヴェラス,5,,福田舞,2,■,nan,■,nan,nan,15,7,2,46.7,33.3,3.50,0,0,0,-,0,-,4,0,0,1,6.2,1,0,0,0.0,7
2013-03-03,岡山シーガルズ,JTマーヴェラス,7,,佐々木萌,3,□,■,■,nan,nan,31,14,1,45.2,41.9,4.67,2,0,1,0.0,0,-,6,0,1,2,8.3,16,10,0,62.5,14
2013-03-03,岡山シーガルズ,JTマーヴェラス,8,,川畑愛希,3,■,■,■,nan,nan,30,5,3,16.7,6.7,1.67,0,0,0,-,1,0.33,3,0,0,0,0.0,12,9,0,75.0,6
2013-03-03,岡山シーガルズ,JTマーヴェラス,12,,村田奈都美,1,□,nan,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,5,4,0,80.0,0
2013-03-03,岡山シーガルズ,JTマーヴェラス,14,,宮下遥,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,10,1,0,3,15.5,1,0,0,0.0,3
2013-03-03,岡山シーガルズ,JTマーヴェラス,15,,岡野弘子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2013-03-03,岡山シーガルズ,JTマーヴェラス,16,L,野口彩佳,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2013-03-03,岡山シーガルズ,JTマーヴェラス,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,14,0,82.4,0
2013-03-03,岡山シーガルズ,JTマーヴェラス,27,,森田結香,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2013-03-03,岡山シーガルズ,JTマーヴェラス,28,,川島亜依美,3,■,□,□,nan,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,1,0.33,3,0,1,1,8.3,0,0,0,-,5
2013-03-03,岡山シーガルズ,JTマーヴェラス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,121,40,7,33.1,27.3,13.33,4,0,1,0.0,5,1.67,55,1,3,18,9.6,70,47,0,67.1,46
