試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2013-04-05,NECレッドロケッツ,1,,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-04-05,NECレッドロケッツ,2,,杉山祥子,4,■,■,nan,□,■,21,8,1,0.38095238095238093,0.3333333333333333,2.00,0,0,0,-,3,0.75,4,0,1,0,0.0,0,0,0,-
2013-04-05,NECレッドロケッツ,3,,イエリズバシャ,4,■,nan,□,□,■,25,11,1,0.44,0.4,2.75,4,1,1,25.0,2,0.50,8,0,1,2,6.2,0,0,0,-
2013-04-05,NECレッドロケッツ,4,,内田暁子,5,■,■,■,■,■,55,17,3,0.3090909090909091,0.2545454545454545,3.40,3,0,1,0.0,0,-,15,0,2,5,8.3,24,17,0,70.8
2013-04-05,NECレッドロケッツ,5,,松浦麻琴,3,■,■,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-
2013-04-05,NECレッドロケッツ,6,,近江あかり,5,■,■,■,■,■,32,11,2,0.34375,0.28125,2.20,0,0,0,-,1,0.20,18,0,2,4,5.6,28,22,0,78.6
2013-04-05,NECレッドロケッツ,7,,秋山美幸,4,nan,□,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,7,0,1,0,0.0,0,0,0,-
2013-04-05,NECレッドロケッツ,8,,島村春世,5,■,■,■,■,■,38,10,2,0.2631578947368421,0.21052631578947367,2.00,0,0,0,-,0,-,18,0,1,3,4.2,0,0,0,-
2013-04-05,NECレッドロケッツ,9,,白垣里紗,5,□,■,■,■,□,42,13,1,0.30952380952380953,0.2857142857142857,2.60,16,4,1,25.0,3,0.60,16,0,0,4,6.2,1,0,0,0.0
2013-04-05,NECレッドロケッツ,10,L,滝口奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-04-05,NECレッドロケッツ,11,,張紫音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-04-05,NECレッドロケッツ,14,,金子早織,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-
2013-04-05,NECレッドロケッツ,15,,大野果奈,5,□,□,■,■,□,12,5,0,0.4166666666666667,0.4166666666666667,1.00,0,0,0,-,1,0.20,14,0,0,5,8.9,1,1,0,100.0
2013-04-05,NECレッドロケッツ,16,L,鳥越未玖,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,43,37,0,86.0
2013-04-05,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,226,75,10,0.33185840707964603,0.28761061946902655,15.00,23,5,3,21.7,11,2.20,110,0,9,23,5.2,97,77,0,79.4
2013-04-05,岡山シーガルズ,2,,山口舞,5,■,■,■,■,■,38,21,2,0.5526315789473685,0.5,4.20,0,0,0,-,3,0.60,18,0,0,3,4.2,6,5,0,83.3
2013-04-05,岡山シーガルズ,3,,佐々木侑,5,■,■,■,■,■,39,12,0,0.3076923076923077,0.3076923076923077,2.40,0,0,0,-,1,0.20,14,0,0,0,0.0,27,19,0,70.4
2013-04-05,岡山シーガルズ,4,,関李香,5,■,■,□,□,■,9,2,1,0.2222222222222222,0.1111111111111111,0.40,0,0,0,-,2,0.40,10,0,1,3,7.5,2,2,0,100.0
2013-04-05,岡山シーガルズ,5,,福田舞,5,□,□,□,■,□,15,2,1,0.13333333333333333,0.06666666666666667,0.40,0,0,0,-,0,-,4,0,0,0,0.0,3,3,0,100.0
2013-04-05,岡山シーガルズ,7,,佐々木萌,5,■,■,■,■,■,52,12,4,0.23076923076923078,0.15384615384615385,2.40,1,0,1,0.0,1,0.20,26,0,3,5,4.8,27,21,0,77.8
2013-04-05,岡山シーガルズ,8,,川畑愛希,3,nan,nan,■,□,□,14,3,0,0.21428571428571427,0.21428571428571427,1.00,0,0,0,-,0,-,5,0,0,2,10.0,7,5,0,71.4
2013-04-05,岡山シーガルズ,12,,村田奈都美,4,■,■,□,■,nan,40,13,2,0.325,0.275,3.25,0,0,0,-,1,0.25,6,0,3,0,0.0,9,7,0,77.8
2013-04-05,岡山シーガルズ,14,,宮下遥,5,■,■,■,■,■,3,3,0,1.0,1.0,0.60,0,0,0,-,1,0.20,12,0,0,3,6.2,0,0,0,-
2013-04-05,岡山シーガルズ,15,,岡野弘子,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
