月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,13,,クビアクミハウ,3,1,1,1,0,0,15,7,0,46.666666666666664,46.666666666666664,5.0,5,1,0,20.0,1,0.3333333333333333,16,1,3,3,6.25,6,2,2,50.0
11,13,,クビアクミハウ,29,8,8,8,5,0,219,101,14,46.118721461187214,39.726027397260275,7.551724137931035,29,10,2,34.48275862068966,15,0.5172413793103449,121,8,20,29,8.47107438016529,223,90,54,52.46636771300449
12,13,,クビアクミハウ,15,4,4,4,2,1,108,61,3,56.481481481481474,53.70370370370371,7.2,17,11,1,64.70588235294117,9,0.6,65,2,5,14,6.538461538461538,115,38,43,51.73913043478261
01,13,,クビアクミハウ,18,5,5,4,2,1,130,61,10,46.92307692307692,39.23076923076923,7.222222222222222,23,12,2,52.17391304347826,12,0.6666666666666666,75,6,13,23,11.333333333333334,139,65,25,55.75539568345324
11,13,,クビアクミハウ,19,6,6,5,2,0,124,62,9,50.0,42.74193548387097,6.526315789473684,20,9,4,45.0,11,0.5789473684210527,92,10,9,24,14.945652173913043,146,55,42,52.054794520547944
