試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,3,,サンティアゴアライジャダフニ,5,■,■,■,■,■,28,12,0,42.9,42.9,2.40,2,0,0,0.0,1,0.20,21,3,5,9,19.0,1,1,0,100.0,16,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,7,L,山岸あかね,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,10,4,54.5,0,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,8,,松本亜弥華,1,nan,□,nan,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,1,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,9,,三浦茉実,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,10,,佐藤優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,11,,青柳京古,5,■,■,■,■,■,24,9,1,37.5,33.3,1.80,0,0,0,-,2,0.40,15,1,1,6,15.0,1,0,0,0.0,12,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,13,,井上美咲,4,■,■,nan,□,□,0,0,0,,,-,0,0,0,-,1,0.25,11,0,0,5,11.4,0,0,0,-,1,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,17,,シュシュニャルカタリナ,5,■,■,■,■,■,40,15,2,37.5,32.5,3.00,11,6,1,54.5,1,0.20,15,2,2,7,21.7,0,0,0,-,18,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,19,,荒木夕貴,1,■,nan,nan,nan,nan,11,0,1,0.0,-9.1,-,1,0,0,0.0,1,1.00,3,0,0,1,8.3,12,6,5,70.8,1,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,24,,山口珠李,3,nan,□,nan,□,□,23,9,1,39.1,34.8,3.00,1,0,0,0.0,0,-,8,0,0,5,15.6,0,0,0,-,9,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,25,,山崎のの花,5,□,□,■,■,■,0,0,0,,,-,0,0,0,-,2,0.40,3,0,0,0,0.0,1,0,0,0.0,2,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,26,,堀江美志,5,■,■,■,■,■,58,15,1,25.9,24.1,3.00,7,1,0,14.3,0,-,17,0,2,4,2.9,30,13,8,56.7,15,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,28,L,岩澤実育,3,nan,nan,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,29,,吉野優理,5,□,■,■,■,■,30,11,0,36.7,36.7,2.20,2,1,0,50.0,2,0.40,13,0,1,4,5.8,27,14,4,59.3,13,,,,,,,,
2018-11-24,埼玉上尾メディックス,岡山シーガルズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,218,72,6,33.0,30.3,14.40,24,8,1,33.3,11,2.20,107,6,12,41,12.4,94,44,21,58.0,89,213,63,10,29.6,8,1.60,10.3,47.9
