試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,15,9,0,60.0,60.0,3.00,0,0,0,-,2,0.67,10,1,1,2,12.5,2,0,0,0.0,12,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,5,82.1,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,8,,松本亜弥華,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,9,,三浦茉実,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,10,,佐藤優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,11,,青柳京古,3,■,■,■,nan,nan,12,6,0,50.0,50.0,2.00,0,0,0,-,4,1.33,12,3,4,3,22.9,1,0,0,0.0,13,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,13,,井上美咲,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,7,0,1,5,14.3,0,0,0,-,2,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,17,,シュシュニャルカタリナ,3,■,■,■,nan,nan,30,14,2,46.7,40.0,4.67,8,3,1,37.5,1,0.33,14,2,0,7,26.8,0,0,0,-,17,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,19,,荒木夕貴,2,nan,□,■,nan,nan,8,5,1,62.5,50.0,2.50,0,0,0,-,0,-,11,1,1,4,15.9,18,10,2,61.1,6,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,24,,山口珠李,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,25,,山崎のの花,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,26,,堀江美志,2,■,■,nan,nan,nan,16,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,1,0,-12.5,7,4,2,71.4,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,28,L,岩澤実育,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,29,,吉野優理,3,■,■,■,nan,nan,34,8,3,23.5,14.7,2.67,5,1,1,20.0,0,-,18,1,0,5,12.5,11,8,2,81.8,9,,,,,,,,
2018-11-04,埼玉上尾メディックス,PFUブルーキャッツ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,43,6,36.8,31.6,14.33,14,4,2,28.6,8,2.67,74,8,8,26,16.9,53,31,11,68.9,59,107,34,5,31.8,6,2.00,4.2,46.8
