試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,13,7,0,53.8,53.8,2.33,0,0,0,-,2,0.67,9,0,2,4,5.6,0,0,0,-,9
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,4,3,50.0,0
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,8,,松本亜弥華,2,□,nan,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,11,,青柳京古,2,■,■,nan,nan,nan,6,1,1,16.7,0.0,0.50,1,0,1,0.0,1,0.50,5,0,1,0,-5.0,0,0,0,-,2
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,13,,井上美咲,3,□,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,1,4,10.7,0,0,0,-,0
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,17,,シュシュニャルカタリナ,3,■,■,■,nan,nan,33,13,3,39.4,30.3,4.33,9,4,3,44.4,2,0.67,7,0,1,2,3.6,0,0,0,-,15
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,19,,荒木夕貴,1,nan,nan,■,nan,nan,7,2,1,28.6,14.3,2.00,0,0,0,-,1,1.00,4,1,0,3,43.8,8,0,5,31.2,4
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,20,,丸山裕子,1,nan,nan,□,nan,nan,3,3,0,100.0,100.0,3.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,3
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,23,L,大室璃紗,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,24,,山口珠李,2,□,□,nan,nan,nan,9,1,0,11.1,11.1,0.50,0,0,0,-,1,0.50,1,0,0,1,25.0,0,0,0,-,2
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,25,,山崎のの花,3,■,■,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,7,0,0,4,14.3,0,0,0,-,1
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,26,,堀江美志,3,■,■,■,nan,nan,28,9,0,32.1,32.1,3.00,0,0,0,-,0,-,7,0,0,1,3.6,31,9,4,35.5,9
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,27,,椎名真子,2,nan,□,□,nan,nan,5,2,0,40.0,40.0,1.00,0,0,0,-,0,-,2,0,1,1,0.0,2,0,1,25.0,2
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,29,,吉野優理,2,■,■,nan,nan,nan,14,4,0,28.6,28.6,2.00,1,0,0,0.0,0,-,8,0,0,3,9.4,16,6,4,50.0,4
2018-12-01,埼玉上尾メディックス,トヨタ車体クインシーズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,121,43,5,35.5,31.4,14.33,11,4,4,36.4,7,2.33,60,1,6,23,8.8,69,19,17,39.9,51
