月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,1,,山田脩造,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
11,1,,山田脩造,5,0,0,0,0,0,11,5,0,45.45454545454545,45.45454545454545,2.2,2,1,0,50.0,1,0.2,8,0,3,2,-3.125,9,5,3,72.22222222222223
12,1,,山田脩造,7,0,1,1,1,0,20,9,3,45.0,30.0,2.857142857142857,1,0,0,0.0,0,0.0,9,0,2,0,-5.555555555555555,26,6,8,38.46153846153846
01,1,,山田脩造,9,2,2,1,2,0,59,31,2,52.54237288135594,49.152542372881356,6.555555555555555,14,8,0,57.14285714285714,1,0.1111111111111111,26,0,2,4,1.9230769230769231,23,5,7,36.95652173913044
11,1,,山田脩造,22,5,5,5,4,2,126,55,8,43.65079365079365,37.301587301587304,5.7272727272727275,19,8,2,42.10526315789473,4,0.18181818181818182,91,6,14,21,8.516483516483516,184,80,52,57.608695652173914
