大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,ウルフドッグス名古屋,16,32,54,24,2,44.4,0,0,0,-,0.75,13,0.41,98,1,0,13,28,4.8,6,1,4,50.0,24,13,1,38
レギュラーラウンド,ウルフドッグス名古屋,16,32,54,24,2,44.4,0,0,0,-,0.75,13,0.41,98,1,0,13,28,4.8,6,1,4,50.0,24,13,1,38
V.LEAGUE DIVISION1 MEN 2018-19,豊田合成トレフェルサ,32,118,258,144,11,55.8,0,0,0,-,1.22,42,0.36,452,6,12,58,132,8.1,2,0,0,0.0,144,42,18,204
レギュラーラウンド,豊田合成トレフェルサ,27,97,212,119,8,56.1,0,0,0,-,1.23,33,0.34,371,5,9,47,107,7.8,0,0,0,-,119,33,14,166
ファイナル６,豊田合成トレフェルサ,5,21,46,25,3,54.3,0,0,0,-,1.19,9,0.43,81,1,3,11,25,9.3,2,0,0,0.0,25,9,4,38
Ｖ・プレミアリーグ男子 2017/18,豊田合成トレフェルサ,31,114,278,151,13,54.3,0,0,0,-,1.32,54,0.47,388,5,8,64,104,5.9,9,4,4,66.7,151,54,13,218
レギュラーラウンド,豊田合成トレフェルサ,21,78,199,107,10,53.8,0,0,0,-,1.37,37,0.47,273,2,7,43,72,6.0,8,4,3,68.8,107,37,9,153
ファイナル６,豊田合成トレフェルサ,5,19,40,26,0,65.0,0,0,0,-,1.37,12,0.63,59,1,1,10,13,4.7,0,0,0,-,26,12,2,40
ファイナル３,豊田合成トレフェルサ,3,9,21,12,1,57.1,0,0,0,-,1.33,4,0.44,34,2,0,6,11,9.6,1,0,1,50.0,12,4,2,18
ファイナル,豊田合成トレフェルサ,2,8,18,6,2,33.3,0,0,0,-,0.75,1,0.12,22,0,0,5,8,3.4,0,0,0,-,6,1,0,7
天皇杯全日本選手権大会,,2,8,20,10,0,50.0,0,0,0,-,1.25,4,0.50,26,0,0,6,8,1.9,0,0,0,-,10,4,0,14
レギュラーラウンド,,2,8,20,10,0,50.0,0,0,0,-,1.25,4,0.50,26,0,0,6,8,1.9,0,0,0,-,10,4,0,14
Ｖ・プレミアリーグ男子 2016/17,豊田合成トレフェルサ,31,107,236,136,8,57.6,0,0,0,-,1.27,53,0.50,398,5,10,26,143,12.2,10,6,0,60.0,136,53,15,204
レギュラーラウンド,豊田合成トレフェルサ,21,76,169,102,6,60.4,0,0,0,-,1.34,43,0.57,272,5,7,20,94,12.5,5,3,0,60.0,102,43,12,157
ファイナル６,豊田合成トレフェルサ,5,17,30,16,1,53.3,0,0,0,-,0.94,3,0.18,66,0,2,2,22,10.8,1,0,0,0.0,16,3,2,21
ファイナル３,豊田合成トレフェルサ,3,7,20,11,1,55.0,0,0,0,-,1.57,3,0.43,26,0,0,2,12,11.5,0,0,0,-,11,3,0,14
ファイナル,豊田合成トレフェルサ,2,7,17,7,0,41.2,0,0,0,-,1.00,4,0.57,34,0,1,2,15,13.4,4,3,0,75.0,7,4,1,12
天皇杯全日本選手権大会,,2,9,16,10,0,62.5,0,0,0,-,1.11,4,0.44,37,0,1,1,10,8.9,2,0,0,0.0,10,4,1,15
レギュラーラウンド,,2,9,16,10,0,62.5,0,0,0,-,1.11,4,0.44,37,0,1,1,10,8.9,2,0,0,0.0,10,4,1,15
