大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,ウルフドッグス名古屋,27,68,316,159,27,50.3,93,45,10,48.4,2.34,4,0.06,151,3,4,29,57,9.3,5,2,2,60.0,159,4,7,170
レギュラーラウンド,ウルフドッグス名古屋,27,68,316,159,27,50.3,93,45,10,48.4,2.34,4,0.06,151,3,4,29,57,9.3,5,2,2,60.0,159,4,7,170
V.LEAGUE DIVISION1 MEN 2018-19,豊田合成トレフェルサ,32,57,266,142,15,53.4,75,36,12,48.0,2.49,7,0.12,127,2,6,28,44,9.4,4,1,0,25.0,142,7,8,157
レギュラーラウンド,豊田合成トレフェルサ,27,46,201,113,9,56.2,61,30,8,49.2,2.46,4,0.09,99,2,4,22,34,9.1,3,1,0,33.3,113,4,6,123
ファイナル６,豊田合成トレフェルサ,5,11,65,29,6,44.6,14,6,4,42.9,2.64,3,0.27,28,0,2,6,10,10.7,1,0,0,0.0,29,3,2,34
Ｖ・プレミアリーグ男子 2017/18,豊田合成トレフェルサ,14,23,147,67,13,45.6,50,21,8,42.0,2.91,0,-,63,2,3,11,17,10.3,2,0,1,25.0,67,0,5,72
レギュラーラウンド,豊田合成トレフェルサ,9,13,66,28,7,42.4,26,10,5,38.5,2.15,0,-,28,1,2,6,6,10.7,0,0,0,-,28,0,3,31
ファイナル３,豊田合成トレフェルサ,3,4,31,17,2,54.8,8,4,1,50.0,4.25,0,-,19,1,1,4,4,10.5,1,0,1,50.0,17,0,2,19
ファイナル,豊田合成トレフェルサ,2,6,50,22,4,44.0,16,7,2,43.8,3.67,0,-,16,0,0,1,7,9.4,1,0,0,0.0,22,0,0,22
Ｖ・プレミアリーグ男子 2016/17,豊田合成トレフェルサ,31,24,12,5,1,41.7,0,0,0,-,0.21,0,-,25,1,0,5,12,16.0,0,0,0,-,5,0,1,6
レギュラーラウンド,豊田合成トレフェルサ,21,16,8,4,0,50.0,0,0,0,-,0.25,0,-,14,0,0,2,7,12.5,0,0,0,-,4,0,0,4
ファイナル６,豊田合成トレフェルサ,5,7,4,1,1,25.0,0,0,0,-,0.14,0,-,10,1,0,2,5,22.5,0,0,0,-,1,0,1,2
ファイナル３,豊田合成トレフェルサ,3,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,0.0,0,0,0,-,0,0,0,0
ファイナル,豊田合成トレフェルサ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
天皇杯全日本選手権大会,,2,1,2,2,0,100.0,0,0,0,-,2.00,0,-,1,0,0,1,0,0.0,0,0,0,-,2,0,0,2
レギュラーラウンド,,2,1,2,2,0,100.0,0,0,0,-,2.00,0,-,1,0,0,1,0,0.0,0,0,0,-,2,0,0,2
Ｖ・プレミアリーグ男子 2015/16,サントリーサンバーズ,21,35,182,83,19,45.6,83,36,12,43.4,2.37,2,0.06,69,2,1,17,22,12.0,1,0,0,0.0,83,2,3,88
レギュラーラウンド,サントリーサンバーズ,21,35,182,83,19,45.6,83,36,12,43.4,2.37,2,0.06,69,2,1,17,22,12.0,1,0,0,0.0,83,2,3,88
チャレンジマッチ男子2015/16,サントリーサンバーズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,サントリーサンバーズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2014/15,サントリーサンバーズ,26,43,197,97,16,49.2,92,48,13,52.2,2.26,5,0.12,78,2,1,18,32,13.8,0,0,0,-,97,5,3,105
レギュラーラウンド,サントリーサンバーズ,19,37,178,88,14,49.4,83,43,11,51.8,2.38,3,0.08,73,2,1,16,30,14.1,0,0,0,-,88,3,3,94
ファイナル６,サントリーサンバーズ,5,5,19,9,2,47.4,9,5,2,55.6,1.80,2,0.40,3,0,0,1,1,8.3,0,0,0,-,9,2,0,11
ファイナル３,サントリーサンバーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,サントリーサンバーズ,1,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,1,1,12.5,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2013/14,サントリーサンバーズ,27,68,580,260,56,44.8,242,112,29,46.3,3.82,9,0.13,186,3,5,48,71,13.3,1,1,0,100.0,260,9,8,277
レギュラーラウンド,サントリーサンバーズ,27,68,580,260,56,44.8,242,112,29,46.3,3.82,9,0.13,186,3,5,48,71,13.3,1,1,0,100.0,260,9,8,277
Ｖ・チャレンジリーグ男子 2012/13,つくばユナイテッドSunGAIA,20,65,259,154,15,59.5,4,3,0,75.0,2.37,48,0.74,231,8,12,64,95,17.9,5,5,0,100.0,154,48,20,222
レギュラーラウンド,つくばユナイテッドSunGAIA,20,65,259,154,15,59.5,4,3,0,75.0,2.37,48,0.74,231,8,12,64,95,17.9,5,5,0,100.0,154,48,20,222
チャレンジマッチ男子2012/13,つくばユナイテッドSunGAIA,2,9,31,14,4,45.2,0,0,0,-,1.56,4,0.44,26,2,0,9,9,16.3,0,0,0,-,14,4,2,20
チャレンジマッチ,つくばユナイテッドSunGAIA,2,9,31,14,4,45.2,0,0,0,-,1.56,4,0.44,26,2,0,9,9,16.3,0,0,0,-,14,4,2,20
Ｖ・チャレンジリーグ男子 2011/12,つくばユナイテッドSunGAIA,13,45,182,99,9,54.4,1,0,1,0.0,2.20,36,0.80,167,6,7,45,68,17.1,3,1,0,33.3,99,36,13,148
レギュラーラウンド,つくばユナイテッドSunGAIA,8,26,116,61,8,52.6,1,0,1,0.0,2.35,22,0.85,95,3,5,26,41,18.2,3,1,0,33.3,61,22,8,91
上位リーグ,つくばユナイテッドSunGAIA,5,19,66,38,1,57.6,0,0,0,-,2.00,14,0.74,72,3,2,19,27,15.8,0,0,0,-,38,14,5,57
チャレンジマッチ男子2011/12,つくばユナイテッドSunGAIA,2,7,28,19,1,67.9,0,0,0,-,2.71,4,0.57,27,1,0,5,15,17.6,1,0,0,0.0,19,4,1,24
チャレンジマッチ,つくばユナイテッドSunGAIA,2,7,28,19,1,67.9,0,0,0,-,2.71,4,0.57,27,1,0,5,15,17.6,1,0,0,0.0,19,4,1,24
Ｖ・チャレンジリーグ男子 2010/11,つくばユナイテッドSunGAIA,15,51,241,136,17,56.4,24,9,5,37.5,2.67,26,0.51,200,7,12,59,72,17.3,10,7,0,70.0,136,26,19,181
レギュラーラウンド,つくばユナイテッドSunGAIA,15,51,241,136,17,56.4,24,9,5,37.5,2.67,26,0.51,200,7,12,59,72,17.3,10,7,0,70.0,136,26,19,181
レギュラーシーズン通算,,194,425,2147,1086,172,50.6,617,288,81,46.7,2.56,118,0.28,1146,31,46,289,435,9.9,28,17,2,64.3,1086,118,77,1281
通算,,234,496,2443,1237,193,50.6,664,310,90,46.7,2.49,145,0.29,1351,39,51,339,514,9.9,32,17,3,57.8,1237,145,90,1472
