試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,1,,山村宏太,3,■,■,■,nan,nan,8,6,0,75.0,75.0,2.00,0,0,0,-,0,-,14,0,0,3,5.4,0,0,0,-,6
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,2,,鈴木寛史,1,nan,nan,■,nan,nan,6,3,0,50.0,50.0,3.00,0,0,0,-,1,1.00,1,0,1,0,0.0,0,0,0,-,4
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,3,,坂本雄一郎,2,■,■,nan,nan,nan,9,5,0,55.6,55.6,2.50,0,0,0,-,3,1.50,9,0,1,4,11.1,0,0,0,-,8
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,4,,吉田譲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,5,,上田剛史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,6,,栗原圭介,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,3,2,7,25.9,0,0,0,-,3
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,7,,越川優,3,□,□,□,nan,nan,4,3,0,75.0,75.0,1.00,4,3,0,75.0,0,-,4,1,1,2,32.5,0,0,0,-,4
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,8,,レオナルドメロ,3,■,■,■,nan,nan,23,13,2,56.5,47.8,4.33,7,3,2,42.9,4,1.33,6,0,1,2,8.3,0,0,0,-,17
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,9,,桑田鎮典,3,■,■,■,nan,nan,13,4,1,30.8,23.1,1.33,2,1,0,50.0,0,-,4,0,1,1,6.2,17,11,0,64.7,4
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,11,L,津曲勝利,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,0,61.5,0
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,12,,木原丈裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,13,,村上龍介,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,15,L,佐別當賢治,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,18,,杉山マルコス,3,■,■,■,nan,nan,12,8,1,66.7,58.3,2.67,0,0,0,-,1,0.33,17,2,4,5,17.9,25,22,0,88.0,11
2008-11-22,サントリーサンバーズ,大分三好ヴァイセアドラー,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,76,42,4,55.3,50.0,14.00,13,7,2,53.8,9,3.00,73,6,12,25,15.4,55,41,0,74.5,57
