試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-01,近畿クラブスフィーダ,3,,河戸俊亮,3,■,■,■,nan,nan,5,4,0,0.8,0.8,1.33,0,0,0,-,1,0.33,8,0,0,1,3.1,0,0,0,-
2020-02-01,近畿クラブスフィーダ,4,,北村將,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2020-02-01,近畿クラブスフィーダ,5,,今中聖也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-01,近畿クラブスフィーダ,6,,江崎闘愛,3,■,■,■,nan,nan,33,13,1,0.3939393939393939,0.36363636363636365,4.33,15,6,0,40.0,3,1.00,8,0,2,2,0.0,0,0,0,-
2020-02-01,近畿クラブスフィーダ,8,,中谷芹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-01,近畿クラブスフィーダ,9,,中野倭,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,1,0,0,0.0,1,0.33,18,0,3,8,6.9,0,0,0,-
2020-02-01,近畿クラブスフィーダ,11,,本多駿,3,■,■,■,nan,nan,18,9,0,0.5,0.5,3.00,6,3,0,50.0,0,-,12,0,1,4,6.2,3,2,0,66.7
2020-02-01,近畿クラブスフィーダ,12,,中田雄大,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-01,近畿クラブスフィーダ,13,,那須野裕進,3,■,■,■,nan,nan,10,4,0,0.4,0.4,1.33,0,0,0,-,4,1.33,8,0,1,2,3.1,0,0,0,-
2020-02-01,近畿クラブスフィーダ,16,L,大原悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,4,78.6
2020-02-01,近畿クラブスフィーダ,19,,東野朋慶,3,■,■,■,nan,nan,24,11,0,0.4583333333333333,0.4583333333333333,3.67,1,1,0,100.0,2,0.67,9,0,1,2,2.8,38,9,14,42.1
2020-02-01,近畿クラブスフィーダ,21,L,吉田裕哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-01,近畿クラブスフィーダ,28,,本多泰成,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2020-02-01,近畿クラブスフィーダ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,92,42,1,0.45652173913043476,0.44565217391304346,14.00,23,10,0,43.5,11,3.67,73,0,8,22,4.8,55,20,18,52.7
