試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,1,,山村宏太,3,■,■,■,,,12,9,0,75.0,75.0,3.00,0,0,0,-,0,-,14,0,0,6,10.7,0,0,0,-,9
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,2,,鈴木寛史,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,3,,坂本雄一郎,3,■,■,■,,,7,5,0,71.4,71.4,1.67,0,0,0,-,0,-,8,0,0,3,9.4,0,0,0,-,5
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,4,,吉田譲,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,2,2,12.5,0,0,0,-,0
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,6,,栗原圭介,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,10,1,0,2,13.0,0,0,0,-,1
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,7,,越川優,3,■,■,■,,,20,11,1,55.0,50.0,3.67,8,5,1,62.5,2,0.67,14,0,4,7,12.5,4,0,0,0.0,13
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,8,,レオナルドメロ,3,■,■,■,,,25,19,3,76.0,64.0,6.33,11,9,1,81.8,1,0.33,12,0,4,3,6.2,0,0,0,-,20
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,9,,桑田鎮典,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,10,,荻野正二,3,■,■,■,,,12,8,0,66.7,66.7,2.67,1,0,0,0.0,1,0.33,10,0,2,3,7.5,33,22,0,66.7,9
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,11,L,津曲勝利,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,11,0,91.7,0
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,12,,木原丈裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-06,2007-04,4,サントリーサンバーズ,東レアローズ,13,,村上龍介,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,1,,富松崇彰,2,,□,■,,,2,1,1,50.0,0.0,0.50,0,0,0,-,0,-,4,0,2,0,0.0,0,0,0,-,1
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,2,L,田辺修,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,0,44.4,0
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,3,,柴田恭平,2,□,,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,4,,近藤茂,3,■,□,□,,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-,1
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,5,,笠原紀久,3,■,■,□,,,7,5,0,71.4,71.4,1.67,0,0,0,-,0,-,8,0,0,2,6.2,25,16,0,64.0,5
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,7,,齋藤信治,3,■,■,■,,,8,4,0,50.0,50.0,1.33,0,0,0,-,1,0.33,8,0,1,2,6.2,0,0,0,-,5
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,8,,高杉洋平,3,■,■,□,,,19,8,2,42.1,31.6,2.67,7,2,2,28.6,0,-,6,0,3,2,8.3,0,0,0,-,8
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,9,,阿部裕太,2,,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,11,,ニコロフウラジミール,3,□,□,■,,,6,1,1,16.7,0.0,0.33,2,0,1,0.0,0,-,2,0,0,1,12.5,0,0,0,-,1
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,14,,今田祐介,3,■,■,■,,,27,14,3,51.9,40.7,4.67,8,5,1,62.5,0,-,6,0,2,2,8.3,23,13,0,56.5,14
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,16,,角田辰徳,1,,,□,,,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,3,1,0,33.3,1
2007-04-06,2007-04,4,東レアローズ,サントリーサンバーズ,17,,篠田歩,2,■,■,,,,5,3,0,60.0,60.0,1.50,0,0,0,-,0,-,10,0,1,3,7.5,0,0,0,-,3
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,1,,盛重龍,3,■,■,■,,,18,6,2,33.3,22.2,2.00,3,1,0,33.3,1,0.33,10,0,1,1,2.5,16,11,0,68.8,7
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,2,,北川祐介,3,■,■,■,,,5,3,0,60.0,60.0,1.00,0,0,0,-,2,0.67,9,0,0,1,2.8,0,0,0,-,5
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,3,,諸隈直樹,1,,,□,,,5,1,1,20.0,0.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,4,1,0,25.0,1
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,4,,ビッタールファビアノ,3,■,■,■,,,37,18,4,48.6,37.8,6.00,8,5,0,62.5,2,0.67,10,2,3,4,30.0,0,0,0,-,22
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,5,,福島政則,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,6,,甲斐祐之,3,■,■,■,,,14,5,0,35.7,35.7,1.67,1,1,0,100.0,0,-,11,0,0,6,13.6,27,18,0,66.7,5
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,9,,川浦博昭,3,■,■,■,,,10,4,0,40.0,40.0,1.33,0,0,0,-,1,0.33,7,0,2,0,0.0,0,0,0,-,5
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,11,L,森佑之,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3,0
2007-04-06,2007-04,4,豊田合成トレフェルサ,パナソニックパンサーズ,13,,岡本秀明,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
