試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2018-11-10,柏エンゼルクロス,1,L,鈴木遥,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,柏エンゼルクロス,2,,城野真衣,3,nan,□,■,■,nan,15,6,1,0.4,0.3333333333333333,2.00,0,0,0,-,2,0.67,7,2,0,3,39.3,16,4,3,34.4
2018-11-10,柏エンゼルクロス,3,,山本直美,2,■,■,nan,nan,nan,14,7,2,0.5,0.35714285714285715,3.50,1,0,0,0.0,1,0.50,6,0,1,1,0.0,14,3,4,35.7
2018-11-10,柏エンゼルクロス,4,,石川綾菜,2,nan,□,nan,□,nan,6,1,1,0.16666666666666666,0.0,0.50,0,0,0,-,0,-,4,0,0,0,0.0,6,2,0,33.3
2018-11-10,柏エンゼルクロス,5,,田中実季,4,■,■,■,■,nan,31,9,5,0.2903225806451613,0.12903225806451613,2.25,0,0,0,-,0,-,13,2,1,5,23.1,4,1,2,50.0
2018-11-10,柏エンゼルクロス,6,,黒木麻衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,柏エンゼルクロス,8,,末代真歩,3,■,■,■,nan,nan,17,6,2,0.35294117647058826,0.23529411764705882,2.00,0,0,0,-,1,0.33,6,0,0,2,8.3,0,0,0,-
2018-11-10,柏エンゼルクロス,10,,楠木舞美子,4,■,■,■,■,nan,17,4,3,0.23529411764705882,0.058823529411764705,1.00,0,0,0,-,0,-,12,1,0,4,16.7,1,1,0,100.0
2018-11-10,柏エンゼルクロス,11,,萩原希,1,nan,nan,nan,□,nan,10,1,0,0.1,0.1,1.00,0,0,0,-,0,-,2,0,0,0,0.0,2,0,0,0.0
2018-11-10,柏エンゼルクロス,12,,齊藤葉月,4,■,■,■,■,nan,31,10,0,0.3225806451612903,0.3225806451612903,2.50,0,0,0,-,0,-,7,0,1,3,7.1,17,6,4,47.1
