名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
中本葉月,2019-01,ヴィクトリーナ姫路,17,4,3,12,4,0,33.3,33.3,0,0,0,1,6,0,0,3,0,0,0,,1.33,0.33,12.5,
中本葉月,2019-02,ヴィクトリーナ姫路,17,6,3,10,2,1,20.0,10.0,0,0,0,1,14,1,2,4,0,0,0,,0.67,0.33,10.7,
中村早紀子,2018-11,JAぎふリオレーナ,10,55,11,75,29,2,38.7,36.0,2,1,0,1,42,2,3,12,80,46,20,50.0,2.64,0.09,10.1,70.0
中村早紀子,2018-12,JAぎふリオレーナ,10,48,4,28,12,0,42.9,42.9,1,1,0,0,11,1,1,3,21,9,3,100.0,3.0,0.0,13.6,50.0
中村早紀子,2019-01,JAぎふリオレーナ,10,3,1,3,0,2,0.0,-66.7,0,0,0,0,0,0,0,0,2,1,1,,0.0,0.0,,75.0
中村早紀子,2019-02,JAぎふリオレーナ,10,12,11,56,20,0,35.7,35.7,7,2,0,0,21,0,1,7,31,22,5,28.6,1.82,0.0,7.1,79.0
中田唯香,2018-11,大野石油広島オイラーズ,11,55,8,54,17,6,31.5,20.4,1,1,0,1,17,0,0,3,46,16,15,100.0,2.12,0.12,4.4,51.1
中田唯香,2018-12,大野石油広島オイラーズ,11,36,2,10,2,2,20.0,0.0,0,0,0,0,4,0,0,1,8,3,1,,1.0,0.0,6.2,43.8
中田唯香,2019-01,大野石油広島オイラーズ,11,5,3,1,0,0,0.0,0.0,0,0,0,1,6,0,1,1,6,2,1,,0.0,0.33,0.0,41.7
中田唯香,2019-02,大野石油広島オイラーズ,11,10,4,9,3,4,33.3,-11.1,1,0,1,0,12,1,1,6,3,1,0,0.0,0.75,0.0,18.8,33.3
丹野瑞希,2018-11,プレステージ・インターナショナルアランマーレ,12,55,8,37,9,4,24.3,13.5,0,0,0,0,12,1,0,4,1,1,0,,1.12,0.0,16.7,100.0
丹野瑞希,2018-12,プレステージ・インターナショナルアランマーレ,12,36,6,15,4,3,26.7,6.7,0,0,0,0,3,0,0,0,0,0,0,,0.67,0.0,0.0,
丹野瑞希,2019-01,プレステージ・インターナショナルアランマーレ,12,4,10,19,5,0,26.3,26.3,3,1,0,1,13,1,0,2,0,0,0,33.3,0.5,0.1,11.5,
丹野瑞希,2019-02,プレステージ・インターナショナルアランマーレ,12,12,12,18,8,1,44.4,38.9,0,0,0,0,12,0,1,5,0,0,0,,0.67,0.0,8.3,
井上実咲,2018-11,JAぎふリオレーナ,12,55,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上実咲,2018-12,JAぎふリオレーナ,12,48,1,4,0,1,0.0,-25.0,0,0,0,2,1,0,0,0,0,0,0,,0.0,2.0,0.0,
井上実咲,2019-01,JAぎふリオレーナ,12,3,4,5,2,0,40.0,40.0,0,0,0,4,13,0,1,6,0,0,0,,0.5,1.0,9.6,
井上実咲,2019-02,JAぎふリオレーナ,12,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今井里美,2018-11,JAぎふリオレーナ,3,55,18,163,67,10,41.1,35.0,8,3,0,0,72,2,2,25,116,43,26,37.5,3.72,0.0,10.8,48.3
今井里美,2018-12,JAぎふリオレーナ,3,48,13,120,49,7,40.8,35.0,12,5,1,1,59,3,3,18,80,45,5,41.7,3.77,0.08,11.4,59.4
今井里美,2019-01,JAぎふリオレーナ,3,3,12,107,46,9,43.0,34.6,6,3,1,1,53,4,3,13,93,23,37,50.0,3.83,0.08,12.3,44.6
今井里美,2019-02,JAぎふリオレーナ,3,12,19,194,60,15,30.9,23.2,17,6,1,0,81,4,4,17,119,43,33,35.3,3.16,0.0,9.0,50.0
伊藤摩耶,2019-02,プレステージ・インターナショナルアランマーレ,17,12,10,12,4,2,33.3,16.7,0,0,0,1,8,0,2,2,2,2,0,,0.4,0.1,0.0,100.0
佐々木美帆,2018-11,JAぎふリオレーナ,11,55,20,73,34,3,46.6,42.5,0,0,0,3,78,3,3,16,2,0,0,,1.7,0.15,8.0,0.0
佐々木美帆,2018-12,JAぎふリオレーナ,11,48,13,33,12,1,36.4,33.3,0,0,0,5,66,4,0,15,1,0,0,,0.92,0.38,11.7,0.0
佐々木美帆,2019-01,JAぎふリオレーナ,11,3,10,30,11,0,36.7,36.7,0,0,0,0,36,1,3,6,3,1,2,,1.1,0.0,4.9,66.7
佐々木美帆,2019-02,JAぎふリオレーナ,11,12,22,99,41,5,41.4,36.4,0,0,0,13,89,1,3,14,4,3,0,,1.86,0.59,4.2,75.0
佐藤愛美,2018-11,大野石油広島オイラーズ,9,55,13,106,48,8,45.3,37.7,9,3,1,5,35,2,2,8,8,3,2,33.3,3.69,0.38,10.0,50.0
佐藤愛美,2018-12,大野石油広島オイラーズ,9,36,11,77,31,8,40.3,29.9,7,1,2,2,37,2,0,12,14,4,3,14.3,2.82,0.18,13.5,39.3
佐藤愛美,2019-01,大野石油広島オイラーズ,9,5,14,105,45,7,42.9,36.2,6,1,2,2,38,2,1,8,2,2,0,16.7,3.21,0.14,9.9,100.0
佐藤愛美,2019-02,大野石油広島オイラーズ,9,10,15,110,42,7,38.2,31.8,4,0,0,5,41,2,3,11,3,0,3,0.0,2.8,0.33,9.8,50.0
佐野遥香,2018-11,JAぎふリオレーナ,14,55,4,1,0,0,0.0,0.0,0,0,0,0,7,0,0,3,0,0,0,,0.0,0.0,10.7,
佐野遥香,2018-12,JAぎふリオレーナ,14,48,8,0,0,0,,,0,0,0,1,12,1,0,2,0,0,0,,0.0,0.12,12.5,
佐野遥香,2019-01,JAぎふリオレーナ,14,3,6,1,0,0,0.0,0.0,0,0,0,0,18,3,1,9,1,0,0,,0.0,0.0,27.8,0.0
佐野遥香,2019-02,JAぎふリオレーナ,14,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
前村明里,2018-11,ブレス浜松,22,55,18,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
前村明里,2018-12,ブレス浜松,22,36,12,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
前村明里,2019-01,ブレス浜松,22,5,20,0,0,0,,,0,0,0,0,0,0,0,0,91,45,23,,0.0,0.0,,62.1
前村明里,2019-02,ブレス浜松,22,10,16,0,0,0,,,0,0,0,0,0,0,0,0,66,31,14,,0.0,0.0,,57.6
加藤彩夏,2018-11,ブレス浜松,11,55,17,96,29,5,30.2,25.0,4,0,2,3,32,0,0,3,2,1,1,0.0,1.71,0.18,2.3,75.0
加藤彩夏,2018-12,ブレス浜松,11,36,12,63,19,2,30.2,27.0,1,0,0,6,30,0,2,5,2,2,0,0.0,1.58,0.5,2.5,100.0
加藤彩夏,2019-01,ブレス浜松,11,5,20,171,47,7,27.5,23.4,3,0,0,5,70,0,4,11,18,10,3,0.0,2.35,0.25,2.5,63.9
加藤彩夏,2019-02,ブレス浜松,11,10,16,129,36,9,27.9,20.9,7,1,2,3,34,0,0,6,10,1,6,14.3,2.25,0.19,4.4,40.0
勝呂詩保,2019-01,ブレス浜松,15,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
勝呂詩保,2019-02,ブレス浜松,15,6,5,10,3,0,30.0,30.0,0,0,0,0,3,1,0,1,1,0,0,,0.6,0.0,41.7,0.0
勝見咲子,2018-11,GSS東京サンビームズ,29,55,15,53,23,7,43.4,30.2,2,0,0,1,7,0,1,0,1,0,0,0.0,1.53,0.07,-3.6,0.0
勝見咲子,2018-12,GSS東京サンビームズ,29,36,9,97,33,6,34.0,27.8,3,2,1,3,11,1,2,3,0,0,0,66.7,3.67,0.33,11.4,
勝見咲子,2019-01,GSS東京サンビームズ,29,5,12,51,16,3,31.4,25.5,1,0,0,1,2,0,0,0,0,0,0,0.0,1.33,0.08,0.0,
勝見咲子,2019-02,GSS東京サンビームズ,29,10,8,44,13,7,29.5,13.6,1,0,0,0,5,0,0,0,1,0,0,0.0,1.62,0.0,0.0,0.0
北川海育,2018-11,大野石油広島オイラーズ,1,55,18,93,47,1,50.5,49.5,0,0,0,2,56,2,2,18,6,3,2,,2.61,0.11,10.7,66.7
北川海育,2018-12,大野石油広島オイラーズ,1,36,12,66,28,3,42.4,37.9,0,0,0,2,38,2,1,8,2,2,0,,2.33,0.17,9.9,100.0
北川海育,2019-01,大野石油広島オイラーズ,1,5,19,114,46,3,40.4,37.7,0,0,0,9,55,0,3,14,15,12,0,,2.42,0.47,5.0,80.0
北川海育,2019-02,大野石油広島オイラーズ,1,10,19,95,48,2,50.5,48.4,0,0,0,8,66,2,2,21,7,3,2,,2.53,0.42,10.2,57.1
北村果穂,2018-11,プレステージ・インターナショナルアランマーレ,1,55,3,0,0,0,,,0,0,0,0,4,0,3,1,3,1,0,,0.0,0.0,-12.5,33.3
北村果穂,2018-12,プレステージ・インターナショナルアランマーレ,1,36,3,0,0,0,,,0,0,0,0,3,0,0,1,1,0,1,,0.0,0.0,8.3,50.0
北村果穂,2019-01,プレステージ・インターナショナルアランマーレ,1,4,11,11,1,2,9.1,-9.1,1,0,0,0,26,1,3,11,21,9,4,0.0,0.09,0.0,11.5,52.4
北村果穂,2019-02,プレステージ・インターナショナルアランマーレ,1,12,16,4,0,0,0.0,0.0,0,0,0,0,23,2,1,10,28,8,6,,0.0,0.0,18.5,39.3
原田茉由,2018-11,大阪スーペリアーズ,13,55,16,70,14,4,20.0,14.3,0,0,0,0,53,4,3,13,115,63,17,,0.88,0.0,12.3,62.2
原田茉由,2018-12,大阪スーペリアーズ,13,36,9,50,13,5,26.0,16.0,1,0,0,0,27,0,3,6,62,20,13,0.0,1.44,0.0,2.8,42.7
原田茉由,2019-01,大阪スーペリアーズ,13,6,19,99,30,7,30.3,23.2,0,0,0,1,62,7,6,22,199,75,47,,1.58,0.05,17.7,49.5
原田茉由,2019-02,大阪スーペリアーズ,13,8,12,62,24,6,38.7,29.0,0,0,0,0,42,3,1,15,105,45,19,,2.0,0.0,15.5,51.9
古市彩音,2018-11,群馬銀行グリーンウイングス,6,55,12,3,1,0,33.3,33.3,0,0,0,0,26,2,1,3,1,1,0,,0.08,0.0,9.6,100.0
古市彩音,2018-12,群馬銀行グリーンウイングス,6,36,4,1,1,0,100.0,100.0,0,0,0,1,4,0,0,0,0,0,0,,0.25,0.25,0.0,
古市彩音,2019-01,群馬銀行グリーンウイングス,6,5,17,17,10,0,58.8,58.8,0,0,0,2,41,1,0,14,0,0,0,,0.59,0.12,11.0,
古市彩音,2019-02,群馬銀行グリーンウイングス,6,10,17,0,0,0,,,0,0,0,0,27,1,0,6,1,0,0,,0.0,0.0,9.3,0.0
吉井奎乃,2018-11,JAぎふリオレーナ,4,33,13,164,53,14,32.3,23.8,10,2,3,3,54,3,6,17,137,64,10,20.0,4.08,0.23,10.6,50.4
吉井奎乃,2018-12,JAぎふリオレーナ,4,48,11,136,44,14,32.4,22.1,15,5,2,3,37,3,2,12,86,47,10,33.3,4.0,0.27,14.9,60.5
吉井奎乃,2019-01,JAぎふリオレーナ,4,3,12,140,45,15,32.1,21.4,27,5,4,4,45,3,2,17,69,26,15,18.5,3.75,0.33,15.0,48.6
吉井奎乃,2019-02,JAぎふリオレーナ,4,12,22,274,102,18,37.2,30.7,42,11,6,2,88,2,3,28,246,109,67,26.2,4.64,0.09,9.4,57.9
吉岡みなみ,2018-11,群馬銀行グリーンウイングス,2,55,19,0,0,0,,,0,0,0,0,0,0,0,0,2,0,2,,0.0,0.0,,50.0
吉岡みなみ,2018-12,群馬銀行グリーンウイングス,2,36,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉岡みなみ,2019-01,群馬銀行グリーンウイングス,2,5,20,0,0,0,,,0,0,0,0,0,0,0,0,60,31,17,,0.0,0.0,,65.8
吉岡みなみ,2019-02,群馬銀行グリーンウイングス,2,10,20,0,0,0,,,0,0,0,0,0,0,0,0,47,28,4,,0.0,0.0,,63.8
吉岡可奈,2018-11,ヴィクトリーナ姫路,9,44,15,62,35,6,56.5,46.8,0,0,0,8,43,0,4,15,5,1,2,,2.33,0.53,6.4,40.0
吉岡可奈,2018-12,ヴィクトリーナ姫路,9,24,6,26,14,0,53.8,53.8,0,0,0,2,34,3,1,12,0,0,0,,2.33,0.33,16.9,
吉岡可奈,2019-01,ヴィクトリーナ姫路,9,4,12,45,21,3,46.7,40.0,0,0,0,7,45,5,3,19,2,0,1,,1.75,0.58,20.0,25.0
吉岡可奈,2019-02,ヴィクトリーナ姫路,9,6,9,23,11,1,47.8,43.5,0,0,0,6,34,4,3,16,1,0,1,,1.22,0.67,21.3,50.0
吉本梓穂,2018-11,大野石油広島オイラーズ,8,55,8,36,11,3,30.6,22.2,3,1,2,0,27,3,0,13,36,21,4,33.3,1.38,0.0,23.1,63.9
吉本梓穂,2018-12,大野石油広島オイラーズ,8,36,5,12,2,3,16.7,-8.3,1,0,0,0,7,1,0,1,19,17,2,0.0,0.4,0.0,17.9,94.7
吉本梓穂,2019-01,大野石油広島オイラーズ,8,5,16,28,12,2,42.9,35.7,0,0,0,1,30,1,1,16,48,26,9,,0.75,0.06,15.8,63.5
吉本梓穂,2019-02,大野石油広島オイラーズ,8,10,12,28,8,2,28.6,21.4,2,2,0,0,29,0,1,9,36,20,7,100.0,0.67,0.0,6.9,65.3
吉村文那,2018-11,大阪スーペリアーズ,17,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田伽那,2018-11,トヨタ自動車ヴァルキューレ,19,66,15,130,33,12,25.4,16.2,3,0,0,0,52,3,3,21,84,34,22,0.0,2.2,0.0,14.4,53.6
吉田伽那,2018-12,トヨタ自動車ヴァルキューレ,19,36,10,68,16,8,23.5,11.8,5,1,1,1,31,1,2,9,77,33,11,20.0,1.6,0.1,8.9,50.0
吉田伽那,2019-01,トヨタ自動車ヴァルキューレ,19,5,19,162,35,13,21.6,13.6,4,0,1,2,78,5,5,28,121,46,33,0.0,1.84,0.11,13.8,51.7
吉田伽那,2019-02,トヨタ自動車ヴァルキューレ,19,8,14,108,33,8,30.6,23.1,3,1,0,0,56,4,3,15,101,46,19,33.3,2.36,0.0,12.5,55.0
吉田珠菜,2018-11,大阪スーペリアーズ,12,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田珠菜,2018-12,大阪スーペリアーズ,12,36,9,45,16,3,35.6,28.9,0,0,0,4,28,2,1,6,7,4,0,,1.78,0.44,11.6,57.1
吉田珠菜,2019-01,大阪スーペリアーズ,12,5,16,58,18,3,31.0,25.9,0,0,0,3,54,2,3,12,3,2,0,,1.12,0.19,7.9,66.7
吉里遥,2018-11,大野石油広島オイラーズ,6,55,12,101,29,11,28.7,17.8,16,2,3,1,47,5,5,14,0,0,0,12.5,2.42,0.08,15.4,
吉里遥,2018-12,大野石油広島オイラーズ,6,36,5,39,12,2,30.8,25.6,4,0,2,3,9,0,2,1,3,1,2,0.0,2.4,0.6,-2.8,66.7
吉里遥,2019-01,大野石油広島オイラーズ,6,5,12,133,40,9,30.1,23.3,8,2,2,1,34,3,6,13,6,1,2,25.0,3.33,0.08,14.0,33.3
吉里遥,2019-02,大野石油広島オイラーズ,6,8,11,75,30,5,40.0,33.3,11,3,3,1,21,0,3,5,3,2,1,27.3,2.73,0.09,2.4,83.3
名原寧音,2018-11,柏エンゼルクロス,16,66,23,5,2,0,40.0,40.0,0,0,0,3,86,5,1,21,0,0,0,,0.09,0.13,11.6,
名原寧音,2018-12,柏エンゼルクロス,16,24,10,3,1,0,33.3,33.3,0,0,0,2,31,1,2,9,0,0,0,,0.1,0.2,8.9,
名原寧音,2019-01,柏エンゼルクロス,16,4,19,4,2,0,50.0,50.0,0,0,0,1,64,2,1,17,0,0,0,,0.11,0.05,9.4,
名原寧音,2019-02,柏エンゼルクロス,16,12,20,9,2,0,22.2,22.2,0,0,0,4,55,3,1,15,3,2,0,,0.1,0.2,11.8,66.7
和田法子,2018-11,ブレス浜松,9,55,18,89,45,4,50.6,46.1,1,1,0,19,72,9,5,27,9,7,1,100.0,2.5,1.06,20.1,83.3
和田法子,2018-12,ブレス浜松,9,36,12,63,31,2,49.2,46.0,1,1,0,5,37,0,3,15,1,0,0,100.0,2.58,0.42,8.1,0.0
和田法子,2019-01,ブレス浜松,9,5,20,105,45,6,42.9,37.1,0,0,0,8,81,8,9,21,5,4,0,,2.25,0.4,13.6,80.0
和田法子,2019-02,ブレス浜松,9,10,16,116,47,5,40.5,36.2,0,0,0,6,49,3,4,15,0,0,0,,2.94,0.38,11.7,
園田乃菜,2018-11,大阪スーペリアーズ,18,55,14,0,0,0,,,0,0,0,0,0,0,0,0,17,10,2,,0.0,0.0,,64.7
園田乃菜,2018-12,大阪スーペリアーズ,18,36,9,0,0,0,,,0,0,0,0,2,0,0,0,11,6,1,,0.0,0.0,0.0,59.1
園田乃菜,2019-01,大阪スーペリアーズ,18,6,9,0,0,0,,,0,0,0,0,1,0,0,0,34,8,11,,0.0,0.0,0.0,39.7
園田乃菜,2019-02,大阪スーペリアーズ,18,6,9,0,0,0,,,0,0,0,0,0,0,0,0,6,4,1,,0.0,0.0,,75.0
土屋智菜実,2018-11,群馬銀行グリーンウイングス,12,55,4,36,12,1,33.3,30.6,0,0,0,0,12,1,0,0,26,4,14,,3.0,0.0,8.3,42.3
土屋智菜実,2018-12,群馬銀行グリーンウイングス,12,36,3,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
土屋智菜実,2019-01,群馬銀行グリーンウイングス,12,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
土屋智菜実,2019-02,群馬銀行グリーンウイングス,12,6,1,10,1,1,10.0,0.0,0,0,0,0,2,0,0,0,14,4,7,,1.0,0.0,0.0,53.6
土岡真央,2018-11,大野石油広島オイラーズ,17,55,10,0,0,0,,,0,0,0,0,0,0,0,0,12,4,5,,0.0,0.0,,54.2
土岡真央,2018-12,大野石油広島オイラーズ,17,36,12,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
土岡真央,2019-01,大野石油広島オイラーズ,17,5,19,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
土岡真央,2019-02,大野石油広島オイラーズ,17,10,19,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂本陽菜,2019-01,群馬銀行グリーンウイングス,11,2,1,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,,0.0,0.0,,50.0
坂本陽菜,2019-02,群馬銀行グリーンウイングス,11,4,3,0,0,0,,,0,0,0,0,1,0,1,0,12,5,4,,0.0,0.0,-25.0,58.3
坂根朱里,2018-11,大阪スーペリアーズ,8,55,12,31,7,0,22.6,22.6,0,0,0,0,21,2,2,4,4,1,0,,0.58,0.0,11.9,25.0
坂根朱里,2018-12,大阪スーペリアーズ,8,36,1,5,2,1,40.0,20.0,0,0,0,0,2,0,0,2,1,1,0,,2.0,0.0,25.0,100.0
坂根朱里,2019-01,大阪スーペリアーズ,8,6,2,6,1,0,16.7,16.7,3,0,0,0,3,0,0,1,1,0,0,0.0,0.5,0.0,8.3,0.0
坂根朱里,2019-02,大阪スーペリアーズ,8,8,12,47,11,3,23.4,17.0,0,0,0,3,26,0,2,3,0,0,0,,0.92,0.25,1.0,
城野真衣,2018-11,柏エンゼルクロス,2,66,21,210,80,12,38.1,32.4,11,2,1,8,73,7,1,22,138,66,26,18.2,3.81,0.38,16.8,57.2
城野真衣,2018-12,柏エンゼルクロス,2,24,10,113,29,7,25.7,19.5,1,0,1,4,25,1,2,1,45,30,4,0.0,2.9,0.4,3.0,71.1
城野真衣,2019-01,柏エンゼルクロス,2,4,19,236,80,15,33.9,27.5,13,1,2,6,55,1,4,20,122,68,19,7.7,4.21,0.32,9.1,63.5
城野真衣,2019-02,柏エンゼルクロス,2,12,11,121,38,9,31.4,24.0,6,1,1,2,39,3,2,9,49,25,6,16.7,3.45,0.18,12.2,57.1
堀込奈央,2019-01,ヴィクトリーナ姫路,23,3,9,0,0,0,,,0,0,0,0,18,1,0,6,0,0,0,,0.0,0.0,13.9,
堀部ジェニファー,2019-02,GSS東京サンビームズ,13,4,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
多田遥,2018-11,ブレス浜松,10,55,18,161,49,12,30.4,23.0,13,4,0,6,51,3,3,10,89,38,20,30.8,2.72,0.33,9.3,53.9
多田遥,2018-12,ブレス浜松,10,36,12,107,31,9,29.0,20.6,14,3,2,5,42,1,1,13,53,29,7,21.4,2.58,0.42,9.5,61.3
多田遥,2019-01,ブレス浜松,10,5,20,237,77,12,32.5,27.4,16,3,2,6,76,7,4,29,123,64,19,18.8,3.85,0.3,17.4,59.8
多田遥,2019-02,ブレス浜松,10,10,16,148,39,8,26.4,20.9,15,3,3,7,68,1,1,17,112,47,25,20.0,2.44,0.44,7.4,53.1
大元朱菜,2018-11,ヴィクトリーナ姫路,15,33,2,9,6,1,66.7,55.6,0,0,0,1,9,0,2,2,0,0,0,,3.0,0.5,0.0,
大元朱菜,2018-12,ヴィクトリーナ姫路,15,36,3,10,4,0,40.0,40.0,0,0,0,1,21,3,2,7,0,0,0,,1.33,0.33,20.2,
大元朱菜,2019-01,ヴィクトリーナ姫路,15,6,9,30,13,3,43.3,33.3,0,0,0,3,34,2,7,11,0,0,0,,1.44,0.33,8.8,
大元朱菜,2019-02,ヴィクトリーナ姫路,15,6,8,32,13,1,40.6,37.5,0,0,0,0,34,3,3,14,0,0,0,,1.62,0.0,16.9,
大原萌,2018-11,GSS東京サンビームズ,19,55,19,0,0,0,,,0,0,0,0,15,0,0,5,41,19,6,,0.0,0.0,8.3,53.7
大原萌,2018-12,GSS東京サンビームズ,19,36,9,0,0,0,,,0,0,0,0,14,0,0,4,10,6,1,,0.0,0.0,7.1,65.0
大原萌,2019-01,GSS東京サンビームズ,19,5,15,0,0,0,,,0,0,0,0,21,1,1,2,32,13,7,,0.0,0.0,6.0,51.6
