名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山口舞,シーガルズ,2,58,73,30,3,41.1,37.0,0,0,0,4,104,3,2,15,76,48,0,37,,0.52,0.07,6.0,63.2
山崎望美,東レアローズ,11,41,0,0,0,,,0,0,0,0,49,1,0,15,0,0,0,1,,0.0,0.0,9.7,
山崎美奈子,日立リヴァーレ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本愛,NECレッドロケッツ,8,80,360,152,31,42.2,33.6,3,0,1,53,228,8,30,64,68,53,0,213,0.0,1.9,0.66,7.2,77.9
山田自子,日立リヴァーレ,16,69,254,97,19,38.2,30.7,1,0,0,9,236,6,4,35,394,288,0,112,0.0,1.41,0.13,5.8,73.1
岡野弘子,シーガルズ,15,73,22,10,0,45.5,45.5,0,0,0,5,207,7,3,43,3,1,0,22,,0.14,0.07,8.2,33.3
岡野知子,デンソーエアリービーズ,14,82,762,224,40,29.4,24.1,6,0,0,27,276,5,10,55,576,404,0,256,0.0,2.73,0.33,5.9,70.1
岸早苗,武富士バンブー,12,30,0,0,0,,,0,0,0,0,43,3,2,9,1,0,0,3,,0.0,0.0,11.0,0.0
川井梅香,シーガルズ,25,68,565,176,26,31.2,26.5,2,1,0,27,218,4,6,36,121,92,0,207,50.0,2.59,0.4,5.3,76.0
川原恵,武富士バンブー,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井真栄,パイオニアレッドウィングス,6,37,12,8,0,66.7,66.7,1,1,0,1,82,1,0,13,0,0,0,10,100.0,0.22,0.03,5.2,
庄司夕起,パイオニアレッドウィングス,4,10,12,3,3,25.0,0.0,0,0,0,1,4,0,0,0,2,0,0,4,,0.3,0.1,0.0,0.0
後藤恵里,日立リヴァーレ,5,51,212,102,13,48.1,42.0,0,0,0,19,151,8,23,37,11,4,0,129,,2.0,0.37,7.6,36.4
斎藤真由美,パイオニアレッドウィングス,8,83,553,189,37,34.2,27.5,10,3,3,31,276,10,19,53,463,332,0,230,30.0,2.28,0.37,6.7,71.7
昔農美香,デンソーエアリービーズ,7,14,53,14,1,26.4,24.5,0,0,0,0,22,0,3,7,13,9,0,14,,1.0,0.0,4.5,69.2
有田佳織,NECレッドロケッツ,20,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
木村久美,東レアローズ,2,77,366,137,18,37.4,32.5,3,0,0,40,250,14,19,75,313,238,0,191,0.0,1.78,0.52,11.2,76.0
杉山祥子,NECレッドロケッツ,6,80,488,234,28,48.0,42.2,2,1,0,51,313,11,13,72,27,19,0,296,50.0,2.92,0.64,8.2,70.4
松崎さ代子,NECレッドロケッツ,11,78,340,106,30,31.2,22.4,7,2,0,27,88,5,29,20,6,3,0,138,28.6,1.36,0.35,3.1,50.0
林田咲子,久光製薬スプリングス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
桑村綾子,デンソーエアリービーズ,12,81,285,139,19,48.8,42.1,4,1,0,20,330,13,17,65,249,174,0,172,25.0,1.72,0.25,7.6,69.9
梅尾千草,NECレッドロケッツ,15,8,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
森和代,シーガルズ,21,75,663,272,32,41.0,36.2,31,12,2,42,265,5,20,40,246,177,0,319,38.7,3.63,0.56,3.8,72.0
榛澤舞子,パイオニアレッドウィングス,9,56,19,5,0,26.3,26.3,0,0,0,2,73,4,9,17,5,3,0,11,,0.09,0.04,8.2,60.0
横山直子,久光製薬スプリングス,15,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
横山雅美,デンソーエアリービーズ,16,25,0,0,0,,,0,0,0,0,25,1,3,5,1,1,0,1,,0.0,0.0,6.0,100.0
横手直子,日立リヴァーレ,14,57,0,0,0,,,0,0,0,0,2,0,0,0,451,342,0,0,,0.0,0.0,0.0,75.8
橋本由紀子,久光製薬スプリングス,3,78,0,0,0,,,0,0,0,0,0,0,0,0,514,366,0,0,,0.0,0.0,,71.2
櫻井由香,デンソーエアリービーズ,9,82,0,0,0,,,0,0,0,0,0,0,0,0,499,392,0,0,,0.0,0.0,,78.6
武田菜穂子,東レアローズ,13,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
水洗りえ,日立リヴァーレ,1,69,36,19,3,52.8,44.4,0,0,0,4,167,1,5,34,1,0,0,24,,0.28,0.06,4.9,0.0
水野早苗,デンソーエアリービーズ,15,8,7,4,0,57.1,57.1,0,0,0,0,9,0,1,2,1,0,0,4,,0.5,0.0,2.8,0.0
江口理代,久光製薬スプリングス,7,78,579,190,45,32.8,25.0,6,0,1,13,299,11,19,72,493,361,0,214,0.0,2.44,0.17,8.1,73.2
池上亜紀,久光製薬スプリングス,2,3,0,0,0,,,0,0,0,1,2,0,0,1,0,0,0,1,,0.0,0.33,12.5,
池田幸子,東レアローズ,7,58,486,174,27,35.8,30.2,1,0,0,18,205,8,7,50,175,123,0,200,0.0,3.0,0.31,9.1,70.3
河村めぐみ,NECレッドロケッツ,16,51,18,7,3,38.9,22.2,0,0,0,3,16,0,2,8,2,2,0,10,,0.14,0.06,9.4,100.0
河野奈歩,パイオニアレッドウィングス,10,24,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河野志保,シーガルズ,16,33,92,37,2,40.2,38.0,1,1,0,5,58,0,1,9,50,27,0,42,100.0,1.12,0.15,3.4,54.0
津雲博子,NECレッドロケッツ,2,80,0,0,0,,,0,0,0,0,0,0,0,0,493,364,0,0,,0.0,0.0,,73.8
渡邉悠美,日立リヴァーレ,2,70,581,202,56,34.8,25.1,23,4,3,14,221,6,18,44,212,140,0,222,17.4,2.89,0.2,5.7,66.0
渡部有香,デンソーエアリービーズ,11,39,41,12,6,29.3,14.6,0,0,0,2,44,2,9,5,2,2,0,16,,0.31,0.05,2.3,100.0
温水麻子,デンソーエアリービーズ,2,82,259,109,28,42.1,31.3,2,0,0,8,231,2,6,33,2,1,0,119,0.0,1.33,0.1,3.8,50.0
満永ひとみ,久光製薬スプリングス,11,78,357,137,29,38.4,30.3,6,1,1,19,311,10,25,69,347,262,0,166,16.7,1.76,0.24,6.8,75.5
濱芙美子,NECレッドロケッツ,7,14,9,2,0,22.2,22.2,0,0,0,1,27,0,8,5,4,3,0,3,,0.14,0.07,-2.8,75.0
濱野礼奈,デンソーエアリービーズ,1,82,610,238,50,39.0,30.8,23,4,3,27,304,11,18,73,67,32,0,276,17.4,2.9,0.33,8.1,47.8
熊前知加子,東レアローズ,1,79,806,354,65,43.9,35.9,9,0,5,30,264,10,44,89,295,230,0,394,0.0,4.48,0.38,8.0,78.0
田中姿子,NECレッドロケッツ,4,73,148,62,4,41.9,39.2,0,0,0,3,170,8,21,42,85,62,0,73,,0.85,0.04,7.8,72.9
田久保芙美,パイオニアレッドウィングス,1,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田原香理,日立リヴァーレ,13,58,182,71,17,39.0,29.7,0,0,0,29,140,2,2,30,11,9,0,102,,1.22,0.5,6.4,81.8
田巻由貴子,武富士バンブー,8,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
神蔵なほ子,シーガルズ,13,73,500,188,27,37.6,32.2,16,4,1,22,225,6,13,46,236,158,0,216,25.0,2.58,0.3,6.3,66.9
米村信子,シーガルズ,3,28,66,23,4,34.8,28.8,1,0,0,3,39,1,0,8,66,48,0,27,0.0,0.82,0.11,7.7,72.7
芝田安希,東レアローズ,9,43,94,32,3,34.0,30.9,0,0,0,5,18,0,3,2,46,36,0,37,,0.74,0.12,-1.4,78.3
若浦貴子,シーガルズ,33,73,620,213,30,34.4,29.5,0,0,0,24,209,6,4,17,226,150,0,243,,2.92,0.33,4.4,66.4
草深暢子,デンソーエアリービーズ,4,81,688,216,41,31.4,25.4,4,0,0,19,286,20,45,60,148,103,0,255,0.0,2.67,0.23,8.3,69.6
菊池由希絵,日立リヴァーレ,8,25,0,0,0,,,0,0,0,0,2,0,0,0,148,105,0,0,,0.0,0.0,0.0,70.9
落合真理,久光製薬スプリングス,9,34,121,37,7,30.6,24.8,0,0,0,5,59,0,1,16,44,33,0,42,,1.09,0.15,6.4,75.0
藤野郁子,シーガルズ,23,34,89,25,5,28.1,22.5,0,0,0,0,61,0,0,7,80,45,0,25,,0.74,0.0,2.9,56.2
西村光代,デンソーエアリービーズ,5,82,380,172,20,45.3,40.0,2,1,0,26,217,0,10,22,14,8,0,198,50.0,2.1,0.32,1.4,57.1
西畑美希,パイオニアレッドウィングス,17,13,60,11,5,18.3,10.0,1,0,0,0,39,1,2,6,40,29,0,12,0.0,0.85,0.0,5.1,72.5
西脇万里子,東レアローズ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
越川瞳美,シーガルズ,48,6,0,0,0,,,0,0,0,0,8,0,0,1,5,4,0,0,,0.0,0.0,3.1,80.0
足立留美,武富士バンブー,5,75,483,148,34,30.6,23.6,16,4,1,12,297,13,20,93,186,124,0,173,25.0,1.97,0.16,10.5,66.7
都澤みどり,日立リヴァーレ,3,45,197,76,18,38.6,29.4,1,0,0,8,103,5,9,32,143,118,0,89,0.0,1.69,0.18,10.4,82.5
野村まり,シーガルズ,4,68,278,103,3,37.1,36.0,0,0,0,60,196,4,5,35,2,2,0,167,,1.51,0.88,5.9,100.0
野村美沙子,日立リヴァーレ,6,27,11,5,0,45.5,45.5,0,0,0,5,35,2,0,9,0,0,0,12,,0.19,0.19,12.1,
野田昌代,久光製薬スプリングス,12,45,0,0,0,,,0,0,0,0,73,9,12,21,1,1,0,9,,0.0,0.0,15.4,100.0
金森純子,シーガルズ,18,71,0,0,0,,,0,0,0,0,5,0,0,1,371,278,0,0,,0.0,0.0,5.0,74.9
金田智子,武富士バンブー,10,49,53,20,4,37.7,30.2,0,0,0,4,20,0,4,4,50,32,0,24,,0.41,0.08,0.0,64.0
鈴木洋美,武富士バンブー,14,77,332,113,24,34.0,26.8,3,1,0,36,252,7,31,70,397,295,0,156,33.3,1.47,0.47,6.6,74.3
鈴木玲子,パイオニアレッドウィングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
門口恵,久光製薬スプリングス,1,9,0,0,0,,,0,0,0,0,11,0,1,3,0,0,0,0,,0.0,0.0,4.5,
阿部香奈子,パイオニアレッドウィングス,18,19,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
高橋みゆき,NECレッドロケッツ,1,80,743,314,41,42.3,36.7,4,1,1,14,342,32,41,106,334,273,0,360,25.0,3.92,0.18,14.1,81.7
鶴田桂子,久光製薬スプリングス,10,78,42,24,1,57.1,54.8,0,0,0,10,259,8,11,60,6,0,0,42,,0.31,0.13,7.8,0.0
齋藤加奈子,日立リヴァーレ,12,27,47,15,6,31.9,19.1,1,0,0,3,42,0,2,8,62,46,0,18,0.0,0.56,0.11,3.6,74.2
