名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
フールマンフランシーヌ,2003-02,久光製薬スプリングス,33,16,26,246,124,17,50.4,43.5,43,24,6,20,95,2,7,34,41,26,0,146,55.8,4.77,0.77,9.2,63.4
ブラナーニコル,2002-12,日立リヴァーレ,17,84,25,341,124,25,36.4,29.0,43,18,6,4,81,7,16,26,28,21,0,135,41.9,4.96,0.16,11.7,75.0
ブラナーニコル,2003-01,日立リヴァーレ,17,6,19,159,53,21,33.3,20.1,16,4,8,4,60,8,11,19,42,27,0,65,25.0,2.79,0.21,16.7,64.3
ブラナーニコル,2003-02,日立リヴァーレ,17,16,28,306,130,25,42.5,34.3,29,10,9,4,91,7,16,22,34,22,0,141,34.5,4.64,0.14,9.3,64.7
三浦聖子,2002-12,デンソーエアリービーズ,10,84,23,0,0,0,,,0,0,0,0,0,0,0,0,55,41,0,0,,0.0,0.0,,74.5
三浦聖子,2003-01,デンソーエアリービーズ,10,6,23,0,0,0,,,0,0,0,0,0,0,0,0,41,32,0,0,,0.0,0.0,,78.0
三浦聖子,2003-02,デンソーエアリービーズ,10,16,25,0,0,0,,,0,0,0,0,0,0,0,0,44,30,0,0,,0.0,0.0,,68.2
三澤由佳,2002-12,武富士バンブー,4,84,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
三澤由佳,2003-01,武富士バンブー,4,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
上田かおり,2002-12,東レアローズ,4,60,2,2,2,0,100.0,100.0,0,0,0,0,3,0,0,0,1,1,0,2,,1.0,0.0,0.0,100.0
上田かおり,2003-01,東レアローズ,4,6,10,47,18,0,38.3,38.3,0,0,0,12,36,0,2,7,1,1,0,30,,1.8,1.2,3.5,100.0
上田かおり,2003-02,東レアローズ,4,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中村真美,2002-12,NECレッドロケッツ,12,84,2,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
中村真美,2003-01,NECレッドロケッツ,12,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
久保庭怜奈,2002-12,パイオニアレッドウィングス,14,36,8,0,0,0,,,0,0,0,0,6,0,0,1,0,0,0,0,,0.0,0.0,4.2,
五十川葉子,2002-12,東レアローズ,8,84,20,99,39,4,39.4,35.4,0,0,0,4,60,4,1,8,72,51,0,47,,1.95,0.2,9.6,70.8
五十川葉子,2003-01,東レアローズ,8,6,16,51,16,3,31.4,25.5,0,0,0,4,20,0,0,4,51,33,0,20,,1.0,0.25,5.0,64.7
五十川葉子,2003-02,東レアローズ,8,16,19,0,0,0,,,0,0,0,0,1,0,0,0,24,16,0,0,,0.0,0.0,0.0,66.7
井村仁美,2002-12,武富士バンブー,17,84,27,10,4,0,40.0,40.0,0,0,0,1,113,1,5,16,0,0,0,6,,0.15,0.04,3.3,
井村仁美,2003-01,武富士バンブー,17,6,20,6,2,0,33.3,33.3,1,0,0,3,83,2,3,21,0,0,0,7,0.0,0.1,0.15,7.8,
井村仁美,2003-02,武富士バンブー,17,16,30,12,5,0,41.7,41.7,1,0,0,0,112,6,5,37,1,1,0,11,0.0,0.17,0.0,12.5,100.0
仁木希,2002-12,NECレッドロケッツ,5,84,25,246,100,13,40.7,35.4,1,0,0,5,114,0,0,32,190,139,0,105,0.0,4.0,0.2,7.0,73.2
仁木希,2003-01,NECレッドロケッツ,5,6,24,233,88,16,37.8,30.9,1,0,1,9,84,3,2,26,131,103,0,100,0.0,3.67,0.38,10.7,78.6
仁木希,2003-02,NECレッドロケッツ,5,16,31,303,126,17,41.6,36.0,0,0,0,11,109,8,6,37,212,155,0,145,,4.06,0.35,14.4,73.1
伊地知麻貴,2003-02,武富士バンブー,13,14,26,0,0,0,,,0,0,0,1,15,0,0,2,0,0,0,1,,0.0,0.04,3.3,
佐々木みき,2002-12,パイオニアレッドウィングス,0,84,30,335,113,24,33.7,26.6,54,18,7,14,99,0,5,16,61,40,0,127,33.3,3.77,0.47,2.8,65.6
佐々木みき,2003-01,パイオニアレッドウィングス,0,6,25,219,73,11,33.3,28.3,54,18,1,8,79,3,5,12,40,26,0,84,33.3,2.92,0.32,6.0,65.0
佐々木みき,2003-02,パイオニアレッドウィングス,0,16,29,295,101,14,34.2,29.5,41,15,3,11,115,3,14,20,74,53,0,115,36.6,3.48,0.38,3.9,71.6
佐々木雅子,2002-12,武富士バンブー,6,84,4,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
佐々木雅子,2003-01,武富士バンブー,6,6,12,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
佐々木雅子,2003-02,武富士バンブー,6,2,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
佐野優子,2002-12,東レアローズ,6,84,27,0,0,0,,,0,0,0,0,0,0,0,0,135,107,0,0,,0.0,0.0,,79.3
佐野優子,2003-01,東レアローズ,6,6,24,0,0,0,,,0,0,0,0,0,0,0,0,134,113,0,0,,0.0,0.0,,84.3
佐野優子,2003-02,東レアローズ,6,16,28,0,0,0,,,0,0,0,0,0,0,0,0,162,134,0,0,,0.0,0.0,,82.7
先野久美子,2002-12,久光製薬スプリングス,4,84,29,174,73,8,42.0,37.4,0,0,0,19,97,1,10,22,21,19,0,93,,2.52,0.66,4.1,90.5
先野久美子,2003-01,久光製薬スプリングス,4,6,23,148,63,8,42.6,37.2,0,0,0,16,70,1,2,9,4,3,0,80,,2.74,0.7,3.9,75.0
先野久美子,2003-02,久光製薬スプリングス,4,16,26,146,56,11,38.4,30.8,0,0,0,21,85,0,1,17,8,6,0,77,,2.15,0.81,4.7,75.0
兵田今日子,2003-02,シーガルズ,1,4,3,23,6,0,26.1,26.1,0,0,0,1,9,1,0,1,8,7,0,8,,2.0,0.33,13.9,87.5
内田役子,2002-12,パイオニアレッドウィングス,16,12,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
内田役子,2003-01,パイオニアレッドウィングス,16,6,25,11,4,1,36.4,27.3,0,0,0,0,80,0,4,11,0,0,0,4,,0.16,0.0,2.2,
内田役子,2003-02,パイオニアレッドウィングス,16,16,30,9,4,0,44.4,44.4,0,0,0,0,109,2,4,20,1,0,0,6,,0.13,0.0,5.5,0.0
内藤香菜子,2002-12,武富士バンブー,11,84,24,90,43,8,47.8,38.9,0,0,0,16,90,1,11,17,54,44,0,60,,1.79,0.67,2.8,81.5
内藤香菜子,2003-01,武富士バンブー,11,6,20,88,33,8,37.5,28.4,0,0,0,10,73,4,4,17,37,27,0,47,,1.65,0.5,9.9,73.0
内藤香菜子,2003-02,武富士バンブー,11,16,30,104,38,7,36.5,29.8,0,0,0,19,83,1,5,22,68,47,0,58,,1.27,0.63,6.3,69.1
冨田寧寧,2002-12,東レアローズ,14,84,26,162,70,13,43.2,35.2,0,0,0,18,95,2,3,17,13,12,0,90,,2.69,0.69,5.8,92.3
冨田寧寧,2003-01,東レアローズ,14,6,21,103,42,5,40.8,35.9,1,0,0,8,70,1,2,21,5,5,0,51,0.0,2.0,0.38,8.2,100.0
冨田寧寧,2003-02,東レアローズ,14,16,28,151,69,7,45.7,41.1,0,0,0,12,104,4,3,24,6,5,0,85,,2.46,0.43,8.9,83.3
吉原知子,2002-12,パイオニアレッドウィングス,11,84,30,168,63,8,37.5,32.7,0,0,0,13,147,10,4,37,128,91,0,86,,2.1,0.43,12.4,71.1
吉原知子,2003-01,パイオニアレッドウィングス,11,6,25,131,37,5,28.2,24.4,0,0,0,19,76,1,4,18,133,92,0,57,,1.48,0.76,5.9,69.2
吉原知子,2003-02,パイオニアレッドウィングス,11,16,30,184,64,8,34.8,30.4,0,0,0,8,134,6,7,42,134,89,0,78,,2.13,0.27,11.0,66.4
吉澤智恵,2002-12,武富士バンブー,18,84,27,0,0,0,,,0,0,0,0,0,0,0,0,126,99,0,0,,0.0,0.0,,78.6
吉澤智恵,2003-01,武富士バンブー,18,6,20,0,0,0,,,0,0,0,0,0,0,0,0,53,37,0,0,,0.0,0.0,,69.8
吉澤智恵,2003-02,武富士バンブー,18,8,14,0,0,0,,,0,0,0,0,0,0,0,0,62,44,0,0,,0.0,0.0,,71.0
吉田実代,2002-12,パイオニアレッドウィングス,7,84,30,0,0,0,,,0,0,0,0,0,0,0,0,144,101,0,0,,0.0,0.0,,70.1
吉田実代,2003-01,パイオニアレッドウィングス,7,6,25,0,0,0,,,0,0,0,0,0,0,0,0,125,83,0,0,,0.0,0.0,,66.4
吉田実代,2003-02,パイオニアレッドウィングス,7,16,30,0,0,0,,,0,0,0,0,0,0,0,0,152,105,0,0,,0.0,0.0,,69.1
吉田早織,2003-02,日立リヴァーレ,15,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
向井久子,2002-12,東レアローズ,3,60,12,83,27,6,32.5,25.3,1,0,1,1,50,2,0,15,56,37,0,30,0.0,2.25,0.08,11.5,66.1
向井久子,2003-01,東レアローズ,3,6,3,8,1,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,1,,0.33,0.0,,
向井久子,2003-02,東レアローズ,3,16,6,32,9,3,28.1,18.8,0,0,0,1,11,0,1,4,24,17,0,10,,1.5,0.17,6.8,70.8
和久山志恵里,2003-02,武富士バンブー,3,10,17,0,0,0,,,0,0,0,0,2,0,0,1,55,39,0,0,,0.0,0.0,12.5,70.9
多治見麻子,2002-12,パイオニアレッドウィングス,5,84,30,164,60,10,36.6,30.5,0,0,0,19,97,1,6,18,80,51,0,80,,2.0,0.63,4.1,63.8
多治見麻子,2003-01,パイオニアレッドウィングス,5,6,25,109,38,8,34.9,27.5,0,0,0,11,77,4,7,17,99,61,0,53,,1.52,0.44,8.4,61.6
多治見麻子,2003-02,パイオニアレッドウィングス,5,16,30,154,66,7,42.9,38.3,0,0,0,14,107,0,7,28,25,18,0,80,,2.2,0.47,4.9,72.0
大村加奈子,2002-12,久光製薬スプリングス,8,84,22,187,59,14,31.6,24.1,3,1,1,4,66,4,8,14,8,7,0,67,33.3,2.68,0.18,8.3,87.5
大村加奈子,2003-01,久光製薬スプリングス,8,6,23,208,84,9,40.4,36.1,5,3,1,9,74,2,5,16,10,6,0,95,60.0,3.65,0.39,6.4,60.0
大村加奈子,2003-02,久光製薬スプリングス,8,16,26,245,94,13,38.4,33.1,12,4,4,6,108,2,6,36,9,4,0,102,33.3,3.62,0.23,8.8,44.4
大沼綾子,2002-12,日立リヴァーレ,4,84,12,40,16,0,40.0,40.0,0,0,0,4,38,2,2,16,2,2,0,22,,1.33,0.33,14.5,100.0
大沼綾子,2003-01,日立リヴァーレ,4,6,19,68,30,8,44.1,32.4,0,0,0,6,34,0,3,15,1,1,0,36,,1.58,0.32,8.8,100.0
大沼綾子,2003-02,日立リヴァーレ,4,16,18,74,25,8,33.8,23.0,0,0,0,3,47,3,1,17,7,6,0,31,,1.39,0.17,14.9,85.7
大貫美奈子,2002-12,NECレッドロケッツ,3,84,25,17,6,0,35.3,35.3,0,0,0,2,114,10,10,44,6,2,0,18,,0.24,0.08,16.2,33.3
大貫美奈子,2003-01,NECレッドロケッツ,3,6,24,16,8,1,50.0,43.8,0,0,0,4,112,12,9,27,0,0,0,24,,0.33,0.17,14.7,
大貫美奈子,2003-02,NECレッドロケッツ,3,16,31,33,15,4,45.5,33.3,0,0,0,3,131,8,15,47,2,1,0,26,,0.48,0.1,12.2,50.0
家志奈々江,2003-01,NECレッドロケッツ,10,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
家志奈々江,2003-02,NECレッドロケッツ,10,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小倉由香,2002-12,シーガルズ,22,36,6,0,0,0,,,0,0,0,0,2,0,0,0,18,15,0,0,,0.0,0.0,0.0,83.3
小倉由香,2003-01,シーガルズ,22,1,3,0,0,0,,,0,0,0,0,0,0,0,0,42,26,0,0,,0.0,0.0,,61.9
小倉由香,2003-02,シーガルズ,22,2,1,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
小山修加,2002-12,久光製薬スプリングス,16,84,8,8,1,1,12.5,0.0,1,0,0,1,7,0,1,0,0,0,0,2,0.0,0.12,0.12,-3.6,
小山修加,2003-01,久光製薬スプリングス,16,6,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
小山修加,2003-02,久光製薬スプリングス,16,16,6,2,1,0,50.0,50.0,0,0,0,0,4,0,1,1,0,0,0,1,,0.17,0.0,0.0,
小玉佐知子,2002-12,東レアローズ,5,84,27,12,4,1,33.3,25.0,0,0,0,3,110,3,2,21,0,0,0,10,,0.15,0.11,7.0,
小玉佐知子,2003-01,東レアローズ,5,6,24,8,2,0,25.0,25.0,0,0,0,6,78,1,2,17,0,0,0,9,,0.08,0.25,6.1,
小玉佐知子,2003-02,東レアローズ,5,16,28,4,0,0,0.0,0.0,0,0,0,0,119,1,4,35,0,0,0,1,,0.0,0.0,7.4,
小菅真弓,2002-12,シーガルズ,41,84,9,0,0,0,,,0,0,0,1,9,0,0,0,2,0,0,1,,0.0,0.11,0.0,0.0
小菅真弓,2003-01,シーガルズ,41,6,9,1,0,0,0.0,0.0,0,0,0,0,9,0,0,1,0,0,0,0,,0.0,0.0,2.8,
小菅真弓,2003-02,シーガルズ,41,16,23,10,4,0,40.0,40.0,0,0,0,1,35,0,0,11,0,0,0,5,,0.17,0.04,7.9,
小谷弘美,2002-12,武富士バンブー,1,84,27,141,62,6,44.0,39.7,0,0,0,19,82,1,0,16,15,7,0,82,,2.3,0.7,6.1,46.7
小谷弘美,2003-01,武富士バンブー,1,6,20,93,38,6,40.9,34.4,0,0,0,12,84,2,3,16,12,9,0,52,,1.9,0.6,6.2,75.0
小谷弘美,2003-02,武富士バンブー,1,16,30,147,62,5,42.2,38.8,0,0,0,6,114,1,4,20,4,4,0,69,,2.07,0.2,4.4,100.0
尾形かつえ,2002-12,日立リヴァーレ,11,84,13,51,11,8,21.6,5.9,3,0,1,1,27,1,4,13,37,20,0,13,0.0,0.85,0.08,12.0,54.1
尾形かつえ,2003-01,日立リヴァーレ,11,6,12,53,17,5,32.1,22.6,0,0,0,2,20,2,5,2,14,10,0,21,,1.42,0.17,6.2,71.4
尾形かつえ,2003-02,日立リヴァーレ,11,16,11,10,2,3,20.0,-10.0,0,0,0,0,15,0,1,2,6,4,0,2,,0.18,0.0,1.7,66.7
山下祐美子,2002-12,武富士バンブー,2,84,6,16,6,0,37.5,37.5,0,0,0,1,8,0,1,2,4,3,0,7,,1.0,0.17,3.1,75.0
山下祐美子,2003-01,武富士バンブー,2,6,7,21,7,3,33.3,19.0,0,0,0,1,5,0,1,1,6,5,0,8,,1.0,0.14,0.0,83.3
山下祐美子,2003-02,武富士バンブー,2,16,20,74,27,3,36.5,32.4,0,0,0,1,28,1,2,6,23,14,0,29,,1.35,0.05,7.1,60.9
山口舞,2002-12,シーガルズ,2,84,13,10,4,1,40.0,30.0,0,0,0,0,21,0,0,1,5,0,0,4,,0.31,0.0,1.2,0.0
山口舞,2003-01,シーガルズ,2,6,18,13,7,0,53.8,53.8,0,0,0,0,26,2,1,8,11,10,0,9,,0.39,0.0,14.4,90.9
山口舞,2003-02,シーガルズ,2,16,27,50,19,2,38.0,34.0,0,0,0,4,57,1,1,6,60,38,0,24,,0.7,0.15,3.9,63.3
山崎望美,2002-12,東レアローズ,11,84,20,0,0,0,,,0,0,0,0,25,1,0,6,0,0,0,1,,0.0,0.0,10.0,
山崎望美,2003-01,東レアローズ,11,6,10,0,0,0,,,0,0,0,0,15,0,0,5,0,0,0,0,,0.0,0.0,8.3,
山崎望美,2003-02,東レアローズ,11,16,11,0,0,0,,,0,0,0,0,9,0,0,4,0,0,0,0,,0.0,0.0,11.1,
山崎美奈子,2003-01,日立リヴァーレ,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本愛,2002-12,NECレッドロケッツ,8,84,25,121,54,7,44.6,38.8,0,0,0,15,86,3,14,25,6,4,0,72,,2.16,0.6,6.7,66.7
山本愛,2003-01,NECレッドロケッツ,8,6,24,106,48,12,45.3,34.0,0,0,0,15,57,4,9,13,35,30,0,67,,2.0,0.62,8.8,85.7
山本愛,2003-02,NECレッドロケッツ,8,16,31,133,50,12,37.6,28.6,3,0,1,23,85,1,7,26,27,19,0,74,0.0,1.61,0.74,6.8,70.4
山田自子,2002-12,日立リヴァーレ,16,84,25,95,32,10,33.7,23.2,0,0,0,3,91,2,0,15,174,125,0,37,,1.28,0.12,6.3,71.8
山田自子,2003-01,日立リヴァーレ,16,6,20,81,30,8,37.0,27.2,1,0,0,6,56,0,2,6,99,82,0,36,0.0,1.5,0.3,1.8,82.8
山田自子,2003-02,日立リヴァーレ,16,16,24,78,35,1,44.9,43.6,0,0,0,0,89,4,2,14,121,81,0,39,,1.46,0.0,7.9,66.9
岡野弘子,2002-12,シーガルズ,15,84,24,10,5,0,50.0,50.0,0,0,0,2,75,1,2,18,1,0,0,8,,0.21,0.08,6.7,0.0
岡野弘子,2003-01,シーガルズ,15,6,22,7,3,0,42.9,42.9,0,0,0,3,66,2,0,16,1,1,0,8,,0.14,0.14,9.1,100.0
岡野弘子,2003-02,シーガルズ,15,16,27,5,2,0,40.0,40.0,0,0,0,0,66,4,1,9,1,0,0,6,,0.07,0.0,9.1,0.0
岡野知子,2002-12,デンソーエアリービーズ,14,84,27,262,82,16,31.3,25.2,0,0,0,6,90,2,4,19,180,138,0,90,,3.04,0.22,6.4,76.7
岡野知子,2003-01,デンソーエアリービーズ,14,6,27,250,76,11,30.4,26.0,5,0,0,12,89,1,6,15,181,125,0,89,0.0,2.81,0.44,3.7,69.1
岡野知子,2003-02,デンソーエアリービーズ,14,16,28,250,66,13,26.4,21.2,1,0,0,9,97,2,0,21,215,141,0,77,0.0,2.36,0.32,7.5,65.6
岸早苗,2002-12,武富士バンブー,12,84,18,0,0,0,,,0,0,0,0,25,3,1,7,1,0,0,3,,0.0,0.0,18.0,0.0
岸早苗,2003-01,武富士バンブー,12,4,5,0,0,0,,,0,0,0,0,7,0,1,1,0,0,0,0,,0.0,0.0,0.0,
岸早苗,2003-02,武富士バンブー,12,12,7,0,0,0,,,0,0,0,0,11,0,0,1,0,0,0,0,,0.0,0.0,2.3,
川井梅香,2002-12,シーガルズ,25,84,22,181,56,8,30.9,26.5,0,0,0,11,70,1,3,5,29,26,0,68,,2.55,0.5,2.1,89.7
川井梅香,2003-01,シーガルズ,25,6,21,165,56,9,33.9,28.5,1,0,0,8,69,2,0,11,34,23,0,66,0.0,2.67,0.38,6.9,67.6
川井梅香,2003-02,シーガルズ,25,16,25,219,64,9,29.2,25.1,1,1,0,8,79,1,3,20,58,43,0,73,100.0,2.56,0.32,6.6,74.1
川原恵,2003-01,武富士バンブー,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
川原恵,2003-02,武富士バンブー,7,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井真栄,2002-12,パイオニアレッドウィングス,6,84,30,10,8,0,80.0,80.0,1,1,0,1,81,1,0,13,0,0,0,10,100.0,0.27,0.03,5.2,
平井真栄,2003-01,パイオニアレッドウィングス,6,6,7,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
平井真栄,2003-02,パイオニアレッドウィングス,6,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
庄司夕起,2002-12,パイオニアレッドウィングス,4,84,6,11,3,3,27.3,0.0,0,0,0,1,2,0,0,0,2,0,0,4,,0.5,0.17,0.0,0.0
庄司夕起,2003-01,パイオニアレッドウィングス,4,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
庄司夕起,2003-02,パイオニアレッドウィングス,4,16,3,1,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
後藤恵里,2002-12,日立リヴァーレ,5,84,19,73,33,4,45.2,39.7,0,0,0,7,58,3,10,14,4,2,0,43,,1.74,0.37,6.9,50.0
後藤恵里,2003-01,日立リヴァーレ,5,6,13,48,28,3,58.3,52.1,0,0,0,0,41,2,6,6,2,0,0,30,,2.15,0.0,4.9,0.0
後藤恵里,2003-02,日立リヴァーレ,5,16,19,91,41,6,45.1,38.5,0,0,0,12,52,3,7,17,5,2,0,56,,2.16,0.63,10.6,40.0
斎藤真由美,2002-12,パイオニアレッドウィングス,8,84,28,147,46,12,31.3,23.1,3,0,2,11,82,2,3,11,163,117,0,59,0.0,1.64,0.39,4.9,71.8
斎藤真由美,2003-01,パイオニアレッドウィングス,8,6,25,181,55,11,30.4,24.3,0,0,0,7,89,2,7,23,105,73,0,64,,2.2,0.28,6.7,69.5
斎藤真由美,2003-02,パイオニアレッドウィングス,8,16,30,225,88,14,39.1,32.9,7,3,1,13,105,6,9,19,195,142,0,107,42.9,2.93,0.43,8.1,72.8
昔農美香,2002-12,デンソーエアリービーズ,7,84,3,6,2,0,33.3,33.3,0,0,0,0,6,0,0,2,2,1,0,2,,0.67,0.0,8.3,50.0
昔農美香,2003-01,デンソーエアリービーズ,7,6,6,21,4,0,19.0,19.0,0,0,0,0,8,0,1,3,7,5,0,4,,0.67,0.0,6.2,71.4
昔農美香,2003-02,デンソーエアリービーズ,7,16,5,26,8,1,30.8,26.9,0,0,0,0,8,0,2,2,4,3,0,8,,1.6,0.0,0.0,75.0
有田佳織,2003-02,NECレッドロケッツ,20,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
木村久美,2002-12,東レアローズ,2,84,27,123,51,7,41.5,35.8,3,0,0,12,82,8,3,20,111,95,0,71,0.0,1.89,0.44,14.9,85.6
木村久美,2003-01,東レアローズ,2,6,22,113,35,7,31.0,24.8,0,0,0,12,69,1,4,20,76,56,0,48,,1.59,0.55,7.2,73.7
木村久美,2003-02,東レアローズ,2,16,28,130,51,4,39.2,36.2,0,0,0,16,99,5,12,35,126,87,0,72,,1.82,0.57,10.9,69.0
杉山祥子,2002-12,NECレッドロケッツ,6,84,25,146,69,7,47.3,42.5,1,0,0,16,116,3,5,30,13,10,0,88,0.0,2.76,0.64,8.0,76.9
杉山祥子,2003-01,NECレッドロケッツ,6,6,24,143,70,9,49.0,42.7,0,0,0,16,95,5,4,22,8,5,0,91,,2.92,0.67,10.0,62.5
杉山祥子,2003-02,NECレッドロケッツ,6,16,31,199,95,12,47.7,41.7,1,1,0,19,102,3,4,20,6,4,0,117,100.0,3.06,0.61,6.9,66.7
松崎さ代子,2002-12,NECレッドロケッツ,11,84,25,115,42,7,36.5,30.4,3,1,0,9,32,1,14,6,3,1,0,52,33.3,1.68,0.36,-3.1,33.3
松崎さ代子,2003-01,NECレッドロケッツ,11,6,24,105,36,11,34.3,23.8,3,0,0,11,30,2,7,10,2,1,0,49,0.0,1.5,0.46,9.2,50.0
松崎さ代子,2003-02,NECレッドロケッツ,11,16,29,120,28,12,23.3,13.3,1,1,0,7,26,2,8,4,1,1,0,37,100.0,0.97,0.24,3.8,100.0
林田咲子,2003-02,久光製薬スプリングス,14,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
桑村綾子,2002-12,デンソーエアリービーズ,12,84,27,76,35,7,46.1,36.8,0,0,0,6,116,4,5,18,97,72,0,45,,1.3,0.22,6.2,74.2
桑村綾子,2003-01,デンソーエアリービーズ,12,6,26,96,49,8,51.0,42.7,3,1,0,6,104,5,4,21,90,56,0,60,33.3,1.88,0.23,8.9,62.2
桑村綾子,2003-02,デンソーエアリービーズ,12,16,28,113,55,4,48.7,45.1,1,0,0,8,110,4,8,26,62,46,0,67,0.0,1.96,0.29,7.7,74.2
梅尾千草,2002-12,NECレッドロケッツ,15,84,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
梅尾千草,2003-01,NECレッドロケッツ,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅尾千草,2003-02,NECレッドロケッツ,15,16,7,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
森和代,2002-12,シーガルズ,21,84,24,177,74,8,41.8,37.3,6,1,1,13,95,2,6,13,91,69,0,89,16.7,3.08,0.54,3.9,75.8
森和代,2003-01,シーガルズ,21,6,22,186,81,8,43.5,39.2,10,3,0,9,70,2,2,14,56,39,0,92,30.0,3.68,0.41,7.1,69.6
森和代,2003-02,シーガルズ,21,16,29,300,117,16,39.0,33.7,15,8,1,20,100,1,12,13,99,69,0,138,53.3,4.03,0.69,1.2,69.7
榛澤舞子,2002-12,パイオニアレッドウィングス,9,72,20,18,4,0,22.2,22.2,0,0,0,2,20,1,4,5,3,2,0,7,,0.2,0.1,6.2,66.7
