試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,8,,大村加奈子,4,■,■,■,■,,43,12,2,27.9,23.3,3.00,0,0,0,-,0,-,11,1,0,4,16.4,0,0,0,-,13
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,9,,落合真理,1,,□,,,,5,1,1,20.0,0.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,1
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,10,,鶴田桂子,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,13,0,0,4,7.7,1,0,0,0.0,0
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,11,,満永ひとみ,4,■,■,■,■,,18,9,2,50.0,38.9,2.25,0,0,0,-,0,-,14,1,0,5,14.6,10,5,0,50.0,10
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,12,,野田昌代,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,1,0,3,31.0,0,0,0,-,1
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,15,,横山直子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,16,,小山修加,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-06,2002-12,12,久光製薬スプリングス,武富士バンブー,33,,フールマンフランシーヌ,4,■,■,■,■,,29,15,1,51.7,48.3,3.75,5,2,1,40.0,3,0.75,17,2,1,3,15.0,2,2,0,100.0,20
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,1,,熊前知加子,3,■,■,■,,,26,16,3,61.5,50.0,5.33,2,0,1,0.0,1,0.33,11,1,2,4,16.4,7,3,0,42.9,18
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,2,,木村久美,3,■,■,■,,,16,5,0,31.2,31.2,1.67,1,0,0,0.0,2,0.67,16,2,0,5,19.1,10,9,0,90.0,9
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,3,,向井久子,3,■,■,■,,,26,9,4,34.6,19.2,3.00,1,0,1,0.0,0,-,14,0,0,3,5.4,14,8,0,57.1,9
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,5,,小玉佐知子,3,■,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,11,1,0,4,16.4,0,0,0,-,3
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,6,L,佐野優子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,6,0,46.2,0
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,7,,池田幸子,1,,,□,,,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,8,,五十川葉子,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0,0,0.0,0
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,9,,芝田安希,2,□,,□,,,7,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,10,,西脇万里子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,11,,山崎望美,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,14,,冨田寧寧,3,■,■,■,,,14,8,1,57.1,50.0,2.67,0,0,0,-,2,0.67,10,0,0,3,7.5,0,0,0,-,10
2002-12-06,2002-12,12,東レアローズ,日立リヴァーレ,20,,ゴルボビッチミラ,3,■,■,■,,,5,3,0,60.0,60.0,1.00,0,0,0,-,2,0.67,6,0,0,1,4.2,1,0,0,0.0,5
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,1,,水洗りえ,3,■,■,■,,,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,4,0,1,2,12.5,0,0,0,-,2
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,2,,渡邉悠美,2,□,■,,,,13,4,1,30.8,23.1,2.00,0,0,0,-,0,-,4,0,0,1,6.2,1,1,0,100.0,4
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,3,,都澤みどり,3,■,■,□,,,11,3,3,27.3,0.0,1.00,0,0,0,-,0,-,6,1,0,2,21.7,11,8,0,72.7,4
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,4,,大沼綾子,2,□,,■,,,7,1,0,14.3,14.3,0.50,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,1
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,5,,後藤恵里,2,■,■,,,,9,3,0,33.3,33.3,1.50,0,0,0,-,1,0.50,5,1,1,0,16.0,0,0,0,-,5
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,6,,野村美沙子,1,,,□,,,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,1
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,8,L,菊池由希絵,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,19,0,65.5,0
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,11,,尾形かつえ,2,■,,■,,,13,2,4,15.4,-15.4,1.00,1,0,1,0.0,0,-,7,0,1,4,14.3,8,5,0,62.5,2
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,12,,齋藤加奈子,1,,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,13,,田原香理,2,□,,■,,,6,1,0,16.7,16.7,0.50,0,0,0,-,2,1.00,2,0,0,1,12.5,0,0,0,-,3
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,16,,山田自子,3,■,■,■,,,13,4,0,30.8,30.8,1.33,0,0,0,-,0,-,8,0,0,2,6.2,20,12,0,60.0,4
2002-12-06,2002-12,12,日立リヴァーレ,東レアローズ,17,,ブラナーニコル,3,■,■,■,,,48,12,6,25.0,12.5,4.00,4,2,0,50.0,0,-,9,2,1,4,28.9,0,0,0,-,14
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,0,,佐々木みき,4,■,■,■,■,,35,12,3,34.3,25.7,3.00,7,1,0,14.3,3,0.75,11,0,1,1,2.3,11,6,0,54.5,15
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,4,,庄司夕起,2,,□,□,,,2,1,1,50.0,0.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,2,0,0,0.0,1
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,5,,多治見麻子,4,■,■,■,■,,11,7,1,63.6,54.5,1.75,0,0,0,-,3,0.75,15,0,1,3,5.0,24,10,0,41.7,10
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,6,,平井真栄,4,■,■,■,■,,1,1,0,100.0,100.0,0.25,1,1,0,100.0,0,-,10,0,0,2,5.0,0,0,0,-,1
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,7,L,吉田実代,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,0,50.0,0
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,8,,斎藤真由美,4,□,□,■,■,,12,2,1,16.7,8.3,0.50,0,0,0,-,1,0.25,9,0,0,1,2.8,18,10,0,55.6,3
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,9,,榛澤舞子,3,□,,□,□,,7,2,0,28.6,28.6,0.67,0,0,0,-,2,0.67,2,0,1,0,0.0,0,0,0,-,4
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,11,,吉原知子,4,■,■,■,■,,35,13,2,37.1,31.4,3.25,0,0,0,-,1,0.25,14,3,0,5,26.1,17,9,0,52.9,17
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,14,,久保庭怜奈,3,□,,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,17,,西畑美希,2,■,■,,,,7,0,0,0.0,0.0,-,1,0,0,0.0,0,-,5,0,1,2,10.0,3,0,0,0.0,0
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,18,,阿部香奈子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,パイオニアレッドウィングス,NECレッドロケッツ,23,,スコットダニエル,4,■,■,■,■,,28,6,1,21.4,17.9,1.50,0,0,0,-,3,0.75,12,0,1,2,4.2,2,0,0,0.0,9
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,1,,高橋みゆき,4,■,■,■,■,,44,21,3,47.7,40.9,5.25,0,0,0,-,0,-,16,3,3,6,24.4,20,16,0,80.0,24
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,2,L,津雲博子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,38,30,0,78.9,0
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,3,,大貫美奈子,4,■,■,■,■,,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,22,0,0,16,18.2,0,0,0,-,1
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,4,,田中姿子,2,,,□,□,,8,4,0,50.0,50.0,2.00,0,0,0,-,0,-,6,0,0,2,8.3,2,2,0,100.0,4
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,5,,仁木希,4,■,■,■,■,,38,19,3,50.0,42.1,4.75,0,0,0,-,1,0.25,19,0,0,7,9.2,15,8,0,53.3,20
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,6,,杉山祥子,4,■,■,■,■,,31,13,2,41.9,35.5,3.25,0,0,0,-,3,0.75,14,0,0,5,8.9,1,0,0,0.0,16
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,7,,濱芙美子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,8,,山本愛,4,■,■,■,■,,17,7,0,41.2,41.2,1.75,0,0,0,-,3,0.75,15,0,3,7,11.7,2,2,0,100.0,10
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,11,,松崎さ代子,4,■,■,■,■,,25,4,4,16.0,0.0,1.00,1,0,0,0.0,3,0.75,8,0,1,4,12.5,0,0,0,-,7
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,12,,中村真美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,15,,梅尾千草,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,NECレッドロケッツ,パイオニアレッドウィングス,16,,河村めぐみ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,1,,熊前知加子,4,■,■,■,■,,48,18,5,37.5,27.1,4.50,1,0,1,0.0,2,0.50,12,0,1,5,10.4,24,21,0,87.5,20
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,2,,木村久美,4,■,■,■,■,,9,3,0,33.3,33.3,0.75,0,0,0,-,2,0.50,15,1,1,4,12.0,11,9,0,81.8,6
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,3,,向井久子,4,■,■,■,■,,30,10,1,33.3,30.0,2.50,0,0,0,-,1,0.25,14,0,0,6,10.7,16,9,0,56.2,11
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,4,,上田かおり,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,5,,小玉佐知子,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,17,0,1,3,4.4,0,0,0,-,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,6,L,佐野優子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,20,0,83.3,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,7,,池田幸子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,8,,五十川葉子,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,9,,芝田安希,4,□,□,□,□,,11,3,0,27.3,27.3,0.75,0,0,0,-,1,0.25,1,0,1,0,0.0,3,3,0,100.0,4
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,11,,山崎望美,3,□,,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,14,,冨田寧寧,4,■,■,■,■,,24,10,1,41.7,37.5,2.50,0,0,0,-,3,0.75,12,0,1,2,4.2,0,0,0,-,13
2002-12-07,2002-12,12,東レアローズ,久光製薬スプリングス,20,,ゴルボビッチミラ,4,■,■,■,■,,25,11,4,44.0,28.0,2.75,0,0,0,-,3,0.75,13,0,1,3,5.8,0,0,0,-,14
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,2,,池上亜紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,3,L,橋本由紀子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,21,0,65.6,0
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,4,,先野久美子,4,■,■,■,■,,31,11,1,35.5,32.3,2.75,0,0,0,-,4,1.00,13,0,1,5,9.6,0,0,0,-,15
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,7,,江口理代,4,■,■,■,■,,39,9,4,23.1,12.8,2.25,1,0,0,0.0,1,0.25,16,0,1,1,1.6,29,24,0,82.8,10
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,8,,大村加奈子,4,■,■,■,■,,33,12,1,36.4,33.3,3.00,2,1,1,50.0,2,0.50,13,0,2,2,3.8,0,0,0,-,14
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,9,,落合真理,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,10,,鶴田桂子,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,11,0,2,1,2.3,2,0,0,0.0,1
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,11,,満永ひとみ,4,■,■,■,■,,14,10,0,71.4,71.4,2.50,0,0,0,-,1,0.25,13,0,1,0,0.0,14,9,0,64.3,11
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,12,,野田昌代,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,2,2,12.5,0,0,0,-,0
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,15,,横山直子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,16,,小山修加,3,□,□,,□,,7,1,1,14.3,0.0,0.33,0,0,0,-,1,0.33,3,0,0,0,0.0,0,0,0,-,2
2002-12-07,2002-12,12,久光製薬スプリングス,東レアローズ,33,,フールマンフランシーヌ,4,■,■,■,■,,32,13,1,40.6,37.5,3.25,3,1,1,33.3,3,0.75,17,2,1,5,19.1,3,2,0,66.7,18
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,2,,山口舞,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,4,,野村まり,4,■,■,■,■,,25,5,0,20.0,20.0,1.25,0,0,0,-,3,0.75,13,0,1,1,1.9,1,1,0,100.0,8
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,13,,神蔵なほ子,4,■,■,■,■,,24,10,1,41.7,37.5,2.50,0,0,0,-,2,0.50,11,0,0,2,4.5,13,9,0,69.2,12
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,15,,岡野弘子,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,1,3,7.5,0,0,0,-,0
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,16,,河野志保,3,,□,□,□,,3,3,0,100.0,100.0,1.00,1,1,0,100.0,0,-,3,0,0,0,0.0,2,2,0,100.0,3
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,18,L,金森純子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,13,0,76.5,0
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,21,,森和代,4,■,■,■,■,,25,11,3,44.0,32.0,2.75,2,0,1,0.0,1,0.25,24,0,3,6,6.2,13,11,0,84.6,12
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,22,,小倉由香,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,2,0,100.0,0
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,23,,藤野郁子,3,,□,□,■,,11,6,0,54.5,54.5,2.00,0,0,0,-,0,-,12,0,0,1,2.1,7,3,0,42.9,6
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,25,,川井梅香,3,■,■,■,,,23,6,3,26.1,13.0,2.00,0,0,0,-,0,-,4,0,1,1,6.2,8,8,0,100.0,6
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,33,,若浦貴子,4,■,■,■,■,,36,11,7,30.6,11.1,2.75,0,0,0,-,3,0.75,9,1,0,1,13.9,22,15,0,68.2,15
2002-12-07,2002-12,12,シーガルズ,デンソーエアリービーズ,41,,小菅真弓,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,1,,濱野礼奈,4,■,■,■,■,,35,15,5,42.9,28.6,3.75,2,0,0,0.0,0,-,17,1,0,4,10.6,5,2,0,40.0,16
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,2,,温水麻子,4,■,■,■,■,,11,7,3,63.6,36.4,1.75,0,0,0,-,0,-,15,0,0,4,6.7,0,0,0,-,7
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,4,,草深暢子,4,■,■,■,■,,40,11,1,27.5,25.0,2.75,0,0,0,-,0,-,10,0,2,2,5.0,4,4,0,100.0,11
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,5,,西村光代,4,■,■,■,■,,19,10,2,52.6,42.1,2.50,0,0,0,-,2,0.50,11,0,1,1,2.3,9,5,0,55.6,12
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,7,,昔農美香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,9,L,櫻井由香,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,15,0,88.2,0
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,10,,三浦聖子,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0,0
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,11,,渡部有香,1,□,,,,,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,12,,桑村綾子,4,■,■,■,■,,15,6,3,40.0,20.0,1.50,0,0,0,-,0,-,16,0,1,3,4.7,4,4,0,100.0,6
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,14,,岡野知子,4,■,■,■,■,,35,12,2,34.3,28.6,3.00,0,0,0,-,2,0.50,20,1,0,6,12.5,33,29,0,87.9,15
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,15,,水野早苗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,デンソーエアリービーズ,シーガルズ,16,,横山雅美,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,1,,水洗りえ,4,■,■,■,■,,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,13,0,1,2,3.8,1,0,0,0.0,1
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,2,,渡邉悠美,2,,□,■,,,9,2,2,22.2,0.0,1.00,0,0,0,-,1,0.50,5,0,0,1,5.0,1,0,0,0.0,3
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,3,,都澤みどり,3,,□,□,■,,13,6,1,46.2,38.5,2.00,0,0,0,-,0,-,7,0,0,4,14.3,7,5,0,71.4,6
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,4,,大沼綾子,2,,,■,■,,8,6,0,75.0,75.0,3.00,0,0,0,-,1,0.50,5,1,1,3,31.0,0,0,0,-,8
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,5,,後藤恵里,2,■,■,,,,7,3,1,42.9,28.6,1.50,0,0,0,-,1,0.50,6,1,0,0,16.7,0,0,0,-,5
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,6,,野村美沙子,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,8,L,菊池由希絵,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,13,0,72.2,0
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,11,,尾形かつえ,4,■,■,□,■,,21,6,2,28.6,19.0,1.50,2,0,0,0.0,0,-,9,0,2,2,5.6,18,10,0,55.6,6
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,12,,齋藤加奈子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,13,,田原香理,3,■,■,■,,,8,0,0,0.0,0.0,-,0,0,0,-,1,0.33,3,0,0,0,0.0,0,0,0,-,1
2002-12-07,2002-12,12,日立リヴァーレ,武富士バンブー,16,,山田自子,4,■,■,■,■,,14,6,2,42.9,28.6,1.50,0,0,0,-,0,-,16,0,0,3,4.7,37,26,0,70.3,6
