試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-28,岡山シーガルズ,3,,田口絢佳,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,4,,吉岡美晴,2,■,■,nan,nan,nan,14,6,0,42.9,42.9,3.00,0,0,0,-,0,-,7,0,0,3,10.7,8,1,3,31.2,,,,,,,,
2021-02-28,岡山シーガルズ,5,,宇賀神みずき,3,■,■,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,2,0,-12.5,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,6,,渡邊真恵,3,■,■,■,nan,nan,22,10,0,45.5,45.5,3.33,0,0,0,-,0,-,9,0,0,4,11.1,2,0,1,25.0,,,,,,,,
2021-02-28,岡山シーガルズ,8,,及川真夢,2,■,■,nan,nan,nan,7,6,0,85.7,85.7,3.00,0,0,0,-,0,-,10,0,2,3,2.5,1,1,0,100.0,,,,,,,,
2021-02-28,岡山シーガルズ,9,,高柳有里,2,nan,□,■,nan,nan,13,5,0,38.5,38.5,2.50,0,0,0,-,0,-,6,0,1,2,4.2,9,2,2,33.3,,,,,,,,
2021-02-28,岡山シーガルズ,10,L,西村弥菜美,2,〇,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,12,,居村杏奈,1,nan,nan,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,15,,古川あおいアン,1,nan,nan,□,nan,nan,4,2,0,50.0,50.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,18,,金田修佳,3,■,■,■,nan,nan,35,14,1,40.0,37.1,4.67,0,0,0,-,0,-,17,0,0,5,7.4,15,10,4,80.0,,,,,,,,
2021-02-28,岡山シーガルズ,24,,付欣田,1,nan,nan,□,nan,nan,4,3,0,75.0,75.0,3.00,0,0,0,-,1,1.00,5,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,26,,長瀬そら,3,■,■,■,nan,nan,18,7,0,38.9,38.9,2.33,0,0,0,-,1,0.33,8,0,0,3,9.4,0,0,0,-,,,,,,,,
2021-02-28,岡山シーガルズ,27,L,楢崎慈恵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,4,62.5,,,,,,,,
2021-02-28,岡山シーガルズ,31,,小野寺夏希,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,3,10.7,1,0,0,0.0,,,,,,,,
2021-02-28,岡山シーガルズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,53,1,45.3,44.4,17.67,0,0,0,-,2,0.67,74,0,6,23,5.7,52,22,14,55.8,135,46,12,34.1,1,0.33,8.6,56.6
