試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,1,,坂下麻衣子,2,nan,□,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,2
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,3,,山本愛,3,■,■,■,nan,nan,11,6,0,54.5,54.5,2.00,0,0,0,-,1,0.33,9,0,0,2,5.6,1,0,0,0.0,7
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,4,,久保雅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,5,,位田愛,3,■,■,■,nan,nan,18,10,0,55.6,55.6,3.33,0,0,0,-,2,0.67,5,0,1,0,0.0,19,13,0,68.4,12
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,7,,竹下佳江,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,19,2,1,7,17.6,0,0,0,-,2
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,8,,高木理江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,9,,石川友紀,3,■,■,■,nan,nan,15,10,0,66.7,66.7,3.33,0,0,0,-,0,-,15,1,0,5,15.0,0,0,0,-,11
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,10,,キムヨンギョン,3,■,■,■,nan,nan,31,14,3,45.2,35.5,4.67,5,3,1,60.0,1,0.33,14,1,2,1,7.5,25,16,0,64.0,16
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,11,,小酒翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,12,L,西山慶樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,13,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,0,40.0,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,14,,遠藤りつこ,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,15,,川原麻実,3,■,■,■,nan,nan,18,7,0,38.9,38.9,2.33,2,1,0,50.0,1,0.33,10,1,0,4,18.0,7,6,0,85.7,9
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,18,,河合由貴,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-02-20,JTマーヴェラス,トヨタ車体クインシーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,96,48,3,50.0,46.9,16.00,7,4,1,57.1,6,2.00,74,5,4,20,12.4,57,37,0,64.9,59
