試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,1,,坂下麻衣子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,2,,谷口雅美,3,■,■,■,nan,nan,23,8,1,34.8,30.4,2.67,6,3,1,50.0,0,-,15,0,1,7,11.7,0,0,0,-,8
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,3,,山本愛,3,■,■,■,nan,nan,16,11,1,68.8,62.5,3.67,0,0,0,-,2,0.67,14,1,0,4,12.9,0,0,0,-,14
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,4,,久保雅,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,5,,位田愛,3,■,■,■,nan,nan,21,8,0,38.1,38.1,2.67,0,0,0,-,1,0.33,9,1,0,1,11.7,16,10,0,62.5,10
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,7,,竹下佳江,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,14,1,0,8,20.0,0,0,0,-,2
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,8,,高木理江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,9,,石川友紀,3,■,■,■,nan,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,0,-,7,0,1,3,10.7,0,0,0,-,1
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,10,,キムヨンギョン,3,■,■,■,nan,nan,53,26,4,49.1,41.5,8.67,11,4,1,36.4,2,0.67,9,1,0,4,22.2,9,6,0,66.7,29
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,11,L,小酒翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,12,,西山慶樹,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,13,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,33,0,94.3,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,15,,川原麻実,2,□,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,18,,河合由貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-31,JTマーヴェラス,久光製薬スプリングス,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,124,55,6,44.4,39.5,18.33,17,7,2,41.2,5,1.67,74,4,2,30,14.7,60,49,0,81.7,64
