大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・チャレンジリーグ女子 2013/14,デンソーエアリービーズ,16,47,171,83,11,48.5,1,1,0,100.0,1.77,34,0.72,154,3,6,13,54,13.8,5,5,0,100.0,83,34,9,126
レギュラーラウンド,デンソーエアリービーズ,16,47,171,83,11,48.5,1,1,0,100.0,1.77,34,0.72,154,3,6,13,54,13.8,5,5,0,100.0,83,34,9,126
チャレンジマッチ女子2013/14,デンソーエアリービーズ,2,6,22,11,1,50.0,0,0,0,-,1.83,6,1.00,24,0,1,2,7,10.6,1,0,0,0.0,11,6,1,18
チャレンジマッチ,デンソーエアリービーズ,2,6,22,11,1,50.0,0,0,0,-,1.83,6,1.00,24,0,1,2,7,10.6,1,0,0,0.0,11,6,1,18
Ｖ・プレミアリーグ女子 2012/13,デンソーエアリービーズ,28,45,209,86,4,41.1,0,0,0,-,1.91,14,0.31,163,2,3,13,57,11.4,5,4,0,80.0,86,14,5,105
レギュラーラウンド,デンソーエアリービーズ,28,45,209,86,4,41.1,0,0,0,-,1.91,14,0.31,163,2,3,13,57,11.4,5,4,0,80.0,86,14,5,105
チャレンジマッチ女子2012/13,デンソーエアリービーズ,2,6,15,5,3,33.3,0,0,0,-,0.83,0,-,18,0,2,0,6,17.2,0,0,0,-,5,0,2,7
チャレンジマッチ,デンソーエアリービーズ,2,6,15,5,3,33.3,0,0,0,-,0.83,0,-,18,0,2,0,6,17.2,0,0,0,-,5,0,2,7
Ｖ・プレミアリーグ女子 2011/12,デンソーエアリービーズ,4,3,1,1,0,100.0,0,0,0,-,0.33,0,-,0,0,0,0,0,-,0,0,0,-,1,0,0,1
セミファイナルラウンド,デンソーエアリービーズ,3,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナルラウンド,デンソーエアリービーズ,1,1,1,1,0,100.0,0,0,0,-,1.00,0,-,0,0,0,0,0,-,0,0,0,-,1,0,0,1
レギュラーシーズン通算,,118,320,1658,665,78,40.1,9,3,0,33.3,2.08,180,0.56,924,8,26,76,333,10.6,29,22,1,77.6,665,180,34,879
通算,,135,363,1857,742,91,40.0,11,3,0,27.3,2.04,200,0.55,1044,8,33,81,374,10.9,37,24,1,66.2,742,200,41,983
