大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,デンソーエアリービーズ,26,93,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,320,179,66,66.2,0,0,0,0
プレミアカンファレンス,デンソーエアリービーズ,15,50,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,153,86,30,66.0,0,0,0,0
交流戦,デンソーエアリービーズ,6,25,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,77,40,22,66.2,0,0,0,0
ファイナル８・Ａグループ,デンソーエアリービーズ,3,10,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,47,26,7,62.8,0,0,0,0
セミファイナル①,デンソーエアリービーズ,1,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,23,18,3,84.8,0,0,0,0
３位決定戦,デンソーエアリービーズ,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,20,9,4,55.0,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,JTマーヴェラス,28,102,0,0,0,-,0,0,0,-,-,0,-,124,3,2,13,42,9.9,102,41,22,51.0,0,0,5,5
レギュラーラウンド,JTマーヴェラス,21,79,0,0,0,-,0,0,0,-,-,0,-,88,3,2,10,29,11.1,79,29,17,47.5,0,0,5,5
ファイナル６,JTマーヴェラス,5,17,0,0,0,-,0,0,0,-,-,0,-,31,0,0,2,13,8.9,16,7,3,53.1,0,0,0,0
ファイナル,JTマーヴェラス,2,6,0,0,0,-,0,0,0,-,-,0,-,5,0,0,1,0,-5.0,7,5,2,85.7,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,JTマーヴェラス,26,70,0,0,0,-,0,0,0,-,-,0,-,33,0,2,1,9,11.7,235,154,0,65.5,0,0,2,2
レギュラーラウンド,JTマーヴェラス,21,53,0,0,0,-,0,0,0,-,-,0,-,8,0,0,0,2,6.2,235,154,0,65.5,0,0,0,0
ファイナル６,JTマーヴェラス,5,17,0,0,0,-,0,0,0,-,-,0,-,25,0,2,1,7,13.4,0,0,0,-,0,0,2,2
Ｖ・チャレンジリーグⅠ女子 2015/16,JTマーヴェラス,8,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,JTマーヴェラス,8,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ女子 2014/15,JTマーヴェラス,18,61,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,271,181,0,66.8,0,0,0,0
レギュラーラウンド,JTマーヴェラス,18,61,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,271,181,0,66.8,0,0,0,0
チャレンジマッチ女子2014/15,JTマーヴェラス,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,27,22,0,81.5,0,0,0,0
チャレンジマッチ,JTマーヴェラス,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,27,22,0,81.5,0,0,0,0
Ｖ・プレミアリーグ女子 2013/14,JTマーヴェラス,4,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,16,10,0,62.5,0,0,0,0
レギュラーラウンド,JTマーヴェラス,4,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,16,10,0,62.5,0,0,0,0
チャレンジマッチ女子2013/14,JTマーヴェラス,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,8,1,0,12.5,0,0,0,0
チャレンジマッチ,JTマーヴェラス,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,8,1,0,12.5,0,0,0,0
Ｖ・プレミアリーグ女子 2012/13,JTマーヴェラス,26,99,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,377,272,0,72.1,0,0,0,0
レギュラーラウンド,JTマーヴェラス,26,99,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,377,272,0,72.1,0,0,0,0
サマーリーグ女子 2012,JTマーヴェラス,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
サマーリーグ,JTマーヴェラス,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2011/12,JTマーヴェラス,1,4,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,19,15,0,78.9,0,0,0,0
レギュラーラウンド,JTマーヴェラス,1,4,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,19,15,0,78.9,0,0,0,0
Ｖ・プレミアリーグ女子 2010/11,JTマーヴェラス,26,92,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,422,322,0,76.3,0,0,0,0
レギュラーラウンド,JTマーヴェラス,26,92,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,422,322,0,76.3,0,0,0,0
Ｖ・プレミアリーグ女子 2009/10,JTマーヴェラス,32,116,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,415,288,0,69.4,0,0,0,0
レギュラーラウンド,JTマーヴェラス,28,102,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,360,251,0,69.7,0,0,0,0
セミファイナルラウンド,JTマーヴェラス,3,11,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,44,30,0,68.2,0,0,0,0
