大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,デンソーエアリービーズ,26,93,59,37,0,62.7,0,0,0,-,0.40,25,0.27,314,2,7,18,104,9.7,4,0,0,0.0,37,25,9,71
プレミアカンファレンス,デンソーエアリービーズ,15,50,35,22,0,62.9,0,0,0,-,0.44,9,0.18,166,2,3,12,53,9.2,0,0,0,-,22,9,5,36
交流戦,デンソーエアリービーズ,6,25,16,10,0,62.5,0,0,0,-,0.40,9,0.36,81,0,1,4,30,9.3,1,0,0,0.0,10,9,1,20
ファイナル８・Ａグループ,デンソーエアリービーズ,3,10,3,1,0,33.3,0,0,0,-,0.10,5,0.50,42,0,3,0,13,14.9,3,0,0,0.0,1,5,3,9
セミファイナル①,デンソーエアリービーズ,1,5,4,4,0,100.0,0,0,0,-,0.80,1,0.20,13,0,0,2,4,3.8,0,0,0,-,4,1,0,5
３位決定戦,デンソーエアリービーズ,1,3,1,0,0,0.0,0,0,0,-,-,1,0.33,12,0,0,0,4,8.3,0,0,0,-,0,1,0,1
Ｖ・プレミアリーグ女子 2017/18,東レアローズ,25,68,36,19,0,52.8,0,0,0,-,0.28,19,0.28,195,11,5,21,73,14.9,1,0,0,0.0,19,19,16,54
レギュラーラウンド,東レアローズ,20,51,25,12,0,48.0,0,0,0,-,0.24,17,0.33,128,10,3,16,48,16.4,1,0,0,0.0,12,17,13,42
ファイナル６,東レアローズ,5,17,11,7,0,63.6,0,0,0,-,0.41,2,0.12,67,1,2,5,25,11.9,0,0,0,-,7,2,3,12
皇后杯全日本選手権大会,,1,2,1,1,0,100.0,0,0,0,-,0.50,0,-,2,0,1,0,1,62.5,0,0,0,-,1,0,1,2
レギュラーラウンド,,1,2,1,1,0,100.0,0,0,0,-,0.50,0,-,2,0,1,0,1,62.5,0,0,0,-,1,0,1,2
Ｖ・プレミアリーグ女子 2016/17,東レアローズ,26,100,45,31,0,68.9,0,0,0,-,0.31,23,0.23,316,1,6,28,84,8.5,2,0,0,0.0,31,23,7,61
レギュラーラウンド,東レアローズ,21,77,31,20,0,64.5,0,0,0,-,0.26,16,0.21,246,1,4,22,65,8.3,1,0,0,0.0,20,16,5,41
ファイナル６,東レアローズ,5,23,14,11,0,78.6,0,0,0,-,0.48,7,0.30,70,0,2,6,19,9.1,1,0,0,0.0,11,7,2,20
皇后杯全日本選手権大会,,1,3,0,0,0,-,0,0,0,-,-,0,-,7,0,0,0,3,10.7,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,3,0,0,0,-,0,0,0,-,-,0,-,7,0,0,0,3,10.7,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,東レアローズ,27,98,48,26,0,54.2,2,0,0,0.0,0.27,20,0.20,355,3,10,24,137,12.7,5,0,0,0.0,26,20,13,59
レギュラーラウンド,東レアローズ,21,75,34,17,0,50.0,2,0,0,0.0,0.23,16,0.21,274,2,6,19,107,12.2,4,0,0,0.0,17,16,8,41
ファイナル６,東レアローズ,5,18,9,6,0,66.7,0,0,0,-,0.33,4,0.22,68,1,4,5,25,15.4,1,0,0,0.0,6,4,5,15
ファイナル３,東レアローズ,1,5,5,3,0,60.0,0,0,0,-,0.60,0,-,13,0,0,0,5,9.6,0,0,0,-,3,0,0,3
Ｖ・プレミアリーグ女子 2014/15,東レアローズ,26,92,27,12,0,44.4,1,0,0,0.0,0.13,10,0.11,159,1,2,14,60,11.1,3,1,0,33.3,12,10,3,25
レギュラーラウンド,東レアローズ,21,75,20,10,0,50.0,1,0,0,0.0,0.13,9,0.12,139,1,2,12,52,11.2,2,1,0,50.0,10,9,3,22
ファイナル６,東レアローズ,5,17,7,2,0,28.6,0,0,0,-,0.12,1,0.06,20,0,0,2,8,10.0,1,0,0,0.0,2,1,0,3
Ｖ・プレミアリーグ女子 2013/14,東レアローズ,32,121,24,12,2,50.0,0,0,0,-,0.10,12,0.10,211,2,5,10,78,12.1,3,0,0,0.0,12,12,7,31
レギュラーラウンド,東レアローズ,28,109,20,12,1,60.0,0,0,0,-,0.11,11,0.10,178,2,4,10,64,11.9,3,0,0,0.0,12,11,6,29
セミファイナルラウンド,東レアローズ,3,9,4,0,1,0.0,0,0,0,-,-,1,0.11,27,0,0,0,13,12.0,0,0,0,-,0,1,0,1
ファイナルラウンド,東レアローズ,1,3,0,0,0,-,0,0,0,-,-,0,-,6,0,1,0,1,17.5,0,0,0,-,0,0,1,1
Ｖ・プレミアリーグ女子 2012/13,東レアローズ,31,115,17,8,0,47.1,0,0,0,-,0.07,9,0.08,167,1,3,15,57,10.6,2,0,0,0.0,8,9,4,21
レギュラーラウンド,東レアローズ,27,101,15,7,0,46.7,0,0,0,-,0.07,7,0.07,162,1,3,15,55,10.6,2,0,0,0.0,7,7,4,18
セミファイナルラウンド,東レアローズ,3,11,2,1,0,50.0,0,0,0,-,0.09,2,0.18,3,0,0,0,1,8.3,0,0,0,-,1,2,0,3
ファイナルラウンド,東レアローズ,1,3,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2011/12,東レアローズ,25,72,2,1,0,50.0,0,0,0,-,0.01,0,-,81,0,4,6,26,12.0,0,0,0,-,1,0,4,5
レギュラーラウンド,東レアローズ,21,59,2,1,0,50.0,0,0,0,-,0.02,0,-,80,0,4,6,26,12.1,0,0,0,-,1,0,4,5
セミファイナルラウンド,東レアローズ,3,11,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナルラウンド,東レアローズ,1,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2010/11,東レアローズ,26,84,22,10,1,45.5,0,0,0,-,0.12,5,0.06,71,1,1,6,18,8.9,2,0,0,0.0,10,5,2,17
レギュラーラウンド,東レアローズ,26,84,22,10,1,45.5,0,0,0,-,0.12,5,0.06,71,1,1,6,18,8.9,2,0,0,0.0,10,5,2,17
サマーリーグ女子 2010,東レアローズ,3,12,4,2,0,50.0,0,0,0,-,0.17,2,0.17,31,0,0,1,10,8.1,0,0,0,-,2,2,0,4
サマーリーグ,東レアローズ,3,12,4,2,0,50.0,0,0,0,-,0.17,2,0.17,31,0,0,1,10,8.1,0,0,0,-,2,2,0,4
Ｖ・プレミアリーグ女子 2009/10,東レアローズ,3,1,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーラウンド,東レアローズ,3,1,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,209,707,220,121,2,55.0,3,0,0,0.0,0.17,99,0.14,1528,20,31,122,518,9.8,16,1,0,6.2,121,99,51,271
通算,,252,861,285,159,3,55.8,3,0,0,0.0,0.18,125,0.15,1912,22,44,143,651,10.1,22,1,0,4.5,159,125,66,350
