大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,デンソーエアリービーズ,24,46,109,41,2,37.6,1,1,0,100.0,0.89,9,0.20,115,2,3,9,53,13.9,2,1,0,50.0,41,9,5,55
プレミアカンファレンス,デンソーエアリービーズ,13,28,73,32,0,43.8,1,1,0,100.0,1.14,8,0.29,79,2,2,7,39,15.2,1,1,0,100.0,32,8,4,44
交流戦,デンソーエアリービーズ,6,12,36,9,2,25.0,0,0,0,-,0.75,1,0.08,27,0,1,2,10,11.1,1,0,0,0.0,9,1,1,11
ファイナル８・Ａグループ,デンソーエアリービーズ,3,3,0,0,0,-,0,0,0,-,-,0,-,5,0,0,0,2,10.0,0,0,0,-,0,0,0,0
セミファイナル①,デンソーエアリービーズ,1,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,2,12.5,0,0,0,-,0,0,0,0
３位決定戦,デンソーエアリービーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,久光製薬スプリングス,30,29,56,19,3,33.9,0,0,0,-,0.66,6,0.21,59,1,0,10,16,4.2,3,0,0,0.0,19,6,1,26
Western Conference,久光製薬スプリングス,8,10,24,8,1,33.3,0,0,0,-,0.80,4,0.40,32,1,0,3,9,7.8,1,0,0,0.0,8,4,1,13
交流戦,久光製薬スプリングス,12,13,32,11,2,34.4,0,0,0,-,0.85,2,0.15,27,0,0,7,7,0.0,2,0,0,0.0,11,2,0,13
ファイナル８,久光製薬スプリングス,7,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,久光製薬スプリングス,3,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,久光製薬スプリングス,30,38,61,26,2,42.6,0,0,0,-,0.68,6,0.16,96,4,4,11,34,14.3,5,3,0,60.0,26,6,8,40
レギュラーラウンド,久光製薬スプリングス,21,37,61,26,2,42.6,0,0,0,-,0.70,6,0.16,95,4,4,11,33,14.2,5,3,0,60.0,26,6,8,40
ファイナル６,久光製薬スプリングス,5,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,1,25.0,0,0,0,-,0,0,0,0
ファイナル３,久光製薬スプリングス,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,久光製薬スプリングス,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,久光製薬スプリングス,18,31,0,0,0,-,0,0,0,-,-,0,-,40,0,1,6,14,10.8,0,0,0,-,0,0,1,1
レギュラーラウンド,久光製薬スプリングス,12,23,0,0,0,-,0,0,0,-,-,0,-,33,0,1,4,12,11.5,0,0,0,-,0,0,1,1
ファイナル６,久光製薬スプリングス,2,6,0,0,0,-,0,0,0,-,-,0,-,6,0,0,1,2,8.3,0,0,0,-,0,0,0,0
