大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,デンソーエアリービーズ,26,85,757,249,59,32.9,68,16,6,23.5,2.93,11,0.13,276,4,9,16,85,11.0,384,150,104,52.6,249,11,13,273
プレミアカンファレンス,デンソーエアリービーズ,15,47,426,137,39,32.2,43,9,4,20.9,2.91,7,0.15,179,2,4,10,63,10.8,205,79,66,54.6,137,7,6,150
交流戦,デンソーエアリービーズ,6,25,190,75,9,39.5,16,5,1,31.2,3.00,1,0.04,65,1,4,5,16,11.9,108,42,29,52.3,75,1,5,81
ファイナル８・Ａグループ,デンソーエアリービーズ,3,10,133,37,9,27.8,9,2,1,22.2,3.70,3,0.30,30,1,1,1,6,10.8,64,28,7,49.2,37,3,2,42
セミファイナル①,デンソーエアリービーズ,1,2,5,0,1,0.0,0,0,0,-,-,0,-,1,0,0,0,0,0.0,7,1,2,28.6,0,0,0,0
３位決定戦,デンソーエアリービーズ,1,1,3,0,1,0.0,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,デンソーエアリービーズ,22,26,185,57,13,30.8,16,3,1,18.8,2.19,1,0.04,79,0,4,12,25,9.2,6,2,1,41.7,57,1,4,62
Eastern Conference,デンソーエアリービーズ,8,12,90,29,9,32.2,6,1,0,16.7,2.42,1,0.08,45,0,3,7,16,11.7,5,2,1,50.0,29,1,3,33
交流戦,デンソーエアリービーズ,7,4,9,3,0,33.3,1,0,0,0.0,0.75,0,-,7,0,0,0,2,7.1,0,0,0,-,3,0,0,3
ファイナル８,デンソーエアリービーズ,7,10,86,25,4,29.1,9,2,1,22.2,2.50,0,-,27,0,1,5,7,5.6,1,0,0,0.0,25,0,1,26
Ｖ・チャレンジリーグⅠ女子 2016/17,デンソーエアリービーズ,7,5,14,3,0,21.4,1,0,0,0.0,0.60,0,-,6,0,1,0,2,21.7,5,2,0,40.0,3,0,1,4
レギュラーラウンド,デンソーエアリービーズ,7,5,14,3,0,21.4,1,0,0,0.0,0.60,0,-,6,0,1,0,2,21.7,5,2,0,40.0,3,0,1,4
レギュラーシーズン通算,,43,93,729,247,57,33.9,67,15,5,22.4,2.66,9,0.10,302,3,12,22,99,11.3,323,125,96,53.6,247,9,15,271
通算,,55,116,956,309,72,32.3,85,19,7,22.4,2.66,12,0.10,361,4,14,28,112,10.8,395,154,105,52.3,309,12,18,339
