月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,KUROBEアクアフェアリーズ,3,,間橋香織,17,3,3,4,3,1,115,41,1,35.7,34.8,2.4,13,6,0,46.2,8,0.5,52,1,3,6,3.4,123,45,36,51.2
11,KUROBEアクアフェアリーズ,3,,間橋香織,26,8,7,6,4,1,214,71,10,33.2,28.5,2.7,7,0,1,0.0,7,0.3,83,0,2,13,3.3,229,69,66,44.5
12,KUROBEアクアフェアリーズ,3,,間橋香織,24,7,6,6,2,1,197,63,12,32.0,25.9,2.6,3,0,0,0.0,2,0.1,61,2,2,9,6.1,181,64,46,48.1
