月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,KUROBEアクアフェアリーズ,10,,リーシモーン,20,5,5,5,4,1,272,113,19,41.5,34.6,5.6,47,19,4,40.4,6,0.3,79,2,9,28,8.5,136,37,40,41.9
11,KUROBEアクアフェアリーズ,10,,リーシモーン,30,8,8,8,5,1,394,165,27,41.9,35.0,5.5,84,36,6,42.9,13,0.4,106,5,8,39,12.0,166,40,51,39.5
12,KUROBEアクアフェアリーズ,10,,リーシモーン,18,5,5,5,2,1,257,96,17,37.4,30.7,5.3,48,19,3,39.6,4,0.2,57,0,4,20,7.0,10,3,0,30.0
