試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-23,16,,片野坂拓人,5,■,■,■,■,■,39,21,7,0.5384615384615384,0.35897435897435903,4.20,9,2,3,22.2,1,0.20,18,0,3,3,0.0,37,27,2,75.7
2019-11-24,16,,片野坂拓人,5,■,■,■,■,■,38,20,3,0.5263157894736842,0.4473684210526316,4.00,6,4,0,66.7,1,0.20,20,0,2,3,1.2,18,9,6,66.7
2019-12-08,16,,片野坂拓人,3,■,■,■,,,22,9,2,0.4090909090909091,0.3181818181818182,3.00,2,1,0,50.0,1,0.33,11,1,1,2,11.4,16,7,7,65.6
2019-12-14,16,,片野坂拓人,3,■,■,■,,,28,14,1,0.5,0.4642857142857143,4.67,4,1,1,25.0,2,0.67,18,0,2,2,0.0,15,9,5,76.7
2019-12-15,16,,片野坂拓人,4,■,■,■,■,,29,14,4,0.4827586206896552,0.3448275862068966,3.50,5,0,2,0.0,0,-,26,4,0,14,28.8,15,4,9,56.7
2020-01-04,16,,片野坂拓人,4,■,■,■,■,,32,14,1,0.4375,0.40625,3.50,3,0,0,0.0,0,-,17,0,2,7,7.4,54,19,20,53.7
2020-01-05,16,,片野坂拓人,4,■,■,■,■,,40,22,2,0.55,0.5,5.50,3,2,0,66.7,0,-,19,0,2,6,5.3,43,18,12,55.8
2020-01-11,16,,片野坂拓人,4,■,■,■,■,,27,16,2,0.5925925925925926,0.5185185185185185,4.00,4,2,2,50.0,2,0.50,18,1,3,1,2.8,32,14,12,62.5
2020-01-12,16,,片野坂拓人,4,■,■,■,■,,23,13,1,0.5652173913043478,0.5217391304347826,3.25,1,1,0,100.0,1,0.25,15,0,4,2,-3.3,10,7,0,70.0
2020-02-01,16,,片野坂拓人,4,■,■,■,■,,24,13,2,0.5416666666666666,0.4583333333333333,3.25,4,3,0,75.0,1,0.25,18,0,0,3,4.2,10,6,3,75.0
2020-02-02,16,,片野坂拓人,5,■,■,■,■,■,49,23,3,0.4693877551020408,0.4081632653061225,4.60,9,3,1,33.3,0,-,25,1,3,1,2.0,30,9,13,51.7
2020-02-09,16,,片野坂拓人,5,■,■,■,■,■,44,18,7,0.4090909090909091,0.25,3.60,6,2,2,33.3,0,-,23,0,0,10,10.9,32,14,12,62.5
2020-02-15,16,,片野坂拓人,5,■,■,■,■,■,49,25,4,0.5102040816326531,0.42857142857142855,5.00,6,2,2,33.3,0,-,18,1,2,1,4.2,32,21,6,75.0
2020-02-16,16,,片野坂拓人,4,■,■,■,■,,43,18,5,0.4186046511627907,0.3023255813953488,4.50,3,1,2,33.3,0,-,19,1,2,3,6.6,16,13,2,87.5
