試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-23,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,11,,後藤和志,1,□,,,,,1,1,0,1.0,1.0,1.00,1,1,0,100.0,0,-,2,0,1,0,-12.5,0,0,0,-
2019-12-07,11,,後藤和志,1,■,,,,,11,5,2,0.4545454545454545,0.2727272727272727,5.00,3,1,1,33.3,0,-,2,0,0,1,12.5,0,0,0,-
2019-12-08,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,11,,後藤和志,1,□,,,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,11,,後藤和志,1,,□,,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-12,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-01,11,,後藤和志,1,,,,□,,1,1,0,1.0,1.0,1.00,1,1,0,100.0,0,-,1,0,1,0,-25.0,0,0,0,-
2020-02-02,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-09,11,,後藤和志,4,,□,■,■,■,23,9,5,0.39130434782608703,0.17391304347826084,2.25,7,3,3,42.9,2,0.50,8,1,0,5,28.1,0,0,0,-
2020-02-15,11,,後藤和志,5,□,■,■,■,■,14,4,4,0.2857142857142857,0.0,0.80,2,0,1,0.0,1,0.20,16,1,3,5,9.4,1,1,0,100.0
2020-02-16,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
