月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,つくばユナイテッドSunGAIA,9,,小針幸,23,6,6,6,3,2,114,52,15,45.6,32.5,2.3,7,0,3,0.0,4,0.2,65,0,12,11,-0.4,141,61,35,55.7
12,つくばユナイテッドSunGAIA,9,,小針幸,17,5,5,5,2,0,79,38,1,48.1,46.8,2.2,4,1,0,25.0,4,0.2,78,5,9,24,11.2,84,35,21,54.2
01,つくばユナイテッドSunGAIA,9,,小針幸,14,4,4,4,1,1,74,34,4,45.9,40.5,2.4,10,2,2,20.0,2,0.1,50,3,11,9,5.0,72,28,18,51.4
02,つくばユナイテッドSunGAIA,9,,小針幸,19,5,5,4,3,1,117,53,10,45.3,36.8,2.8,13,7,2,53.8,7,0.4,76,4,14,23,8.2,128,47,38,51.6
