月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,つくばユナイテッドSunGAIA,5,,廣瀬優希,22,6,6,5,3,2,98,50,9,51.0,41.8,2.3,0,0,0,,11,0.5,54,1,10,14,3.7,3,2,1,83.3
12,つくばユナイテッドSunGAIA,5,,廣瀬優希,15,5,4,4,2,0,67,40,6,59.7,50.7,2.7,0,0,0,,16,1.1,47,7,11,13,16.0,6,1,2,33.3
01,つくばユナイテッドSunGAIA,5,,廣瀬優希,13,4,4,3,1,1,53,21,7,39.6,26.4,1.6,0,0,0,,10,0.8,41,1,14,10,0.0,1,0,0,0.0
02,つくばユナイテッドSunGAIA,5,,廣瀬優希,18,4,4,4,3,1,72,39,6,54.2,45.8,2.2,0,0,0,,4,0.2,38,3,10,12,9.2,3,0,2,33.3
