大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,奈良ドリーマーズ,13,40,261,115,17,44.1,83,38,8,45.8,2.88,7,0.17,130,1,10,45,28,5.2,1,0,0,0.0,115,7,11,133
レギュラーラウンド,奈良ドリーマーズ,13,40,261,115,17,44.1,83,38,8,45.8,2.88,7,0.17,130,1,10,45,28,5.2,1,0,0,0.0,115,7,11,133
V.LEAGUE DIVISION3 MEN 2018-19,奈良ドリーマーズ,20,54,406,173,44,42.6,112,48,18,42.9,3.2,10,0.19,133,1,4,43,17,-1.1,48,14,17,46.9,173,10,5,188
レギュラーラウンド,奈良ドリーマーズ,20,54,406,173,44,42.6,112,48,18,42.9,3.2,10,0.19,133,1,4,43,17,-1.1,48,14,17,46.9,173,10,5,188
Ｖ・チャレンジリーグⅡ男子 2017/18,奈良ドリーマーズ,18,68,677,291,78,43.0,186,73,38,39.2,4.28,18,0.26,242,9,12,71,64,8.0,12,3,1,29.2,291,18,21,330
レギュラーラウンド,奈良ドリーマーズ,18,68,677,291,78,43.0,186,73,38,39.2,4.28,18,0.26,242,9,12,71,64,8.0,12,3,1,29.2,291,18,21,330
Ｖ・チャレンジリーグⅡ男子 2016/17,奈良ドリーマーズ,13,33,191,69,25,36.1,54,19,11,35.2,2.09,5,0.15,66,2,2,24,20,13.0,1,1,0,100.0,69,5,4,78
レギュラーラウンド,奈良ドリーマーズ,13,33,191,69,25,36.1,54,19,11,35.2,2.09,5,0.15,66,2,2,24,20,13.0,1,1,0,100.0,69,5,4,78
レギュラーシーズン通算,,64,195,1535,648,164,42.2,435,178,75,40.9,3.32,40,0.21,571,13,28,183,129,4.8,62,18,18,43.5,648,40,41,729
通算,,64,195,1535,648,164,42.2,435,178,75,40.9,3.32,40,0.21,571,13,28,183,129,4.8,62,18,18,43.5,648,40,41,729
