大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,奈良ドリーマーズ,15,14,52,22,11,42.3,14,6,5,42.9,1.57,3,0.21,29,2,0,5,11,12.1,1,1,0,100.0,22,3,2,27
レギュラーラウンド,奈良ドリーマーズ,15,14,52,22,11,42.3,14,6,5,42.9,1.57,3,0.21,29,2,0,5,11,12.1,1,1,0,100.0,22,3,2,27
V.LEAGUE DIVISION3 MEN 2018-19,奈良ドリーマーズ,11,31,136,57,22,41.9,18,5,5,27.8,1.84,4,0.13,64,2,0,15,21,5.5,22,2,4,18.2,57,4,2,63
レギュラーラウンド,奈良ドリーマーズ,11,31,136,57,22,41.9,18,5,5,27.8,1.84,4,0.13,64,2,0,15,21,5.5,22,2,4,18.2,57,4,2,63
レギュラーシーズン通算,,26,45,188,79,33,42.0,32,11,10,34.4,1.76,7,0.16,93,4,0,20,32,7.5,23,3,4,21.7,79,7,4,90
通算,,26,45,188,79,33,42.0,32,11,10,34.4,1.76,7,0.16,93,4,0,20,32,7.5,23,3,4,21.7,79,7,4,90
