大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,奈良ドリーマーズ,15,63,43,17,2,39.5,1,0,0,0.0,0.27,13,0.21,255,3,3,16,66,7.3,4,1,1,37.5,17,13,6,36
レギュラーラウンド,奈良ドリーマーズ,15,63,43,17,2,39.5,1,0,0,0.0,0.27,13,0.21,255,3,3,16,66,7.3,4,1,1,37.5,17,13,6,36
V.LEAGUE DIVISION3 MEN 2018-19,奈良ドリーマーズ,20,39,22,5,1,22.7,0,0,0,-,0.13,0,-,43,0,2,6,9,6.4,109,55,31,64.7,5,0,2,7
レギュラーラウンド,奈良ドリーマーズ,20,39,22,5,1,22.7,0,0,0,-,0.13,0,-,43,0,2,6,9,6.4,109,55,31,64.7,5,0,2,7
レギュラーシーズン通算,,35,102,65,22,3,33.8,1,0,0,0.0,0.22,13,0.13,298,3,5,22,75,7.1,113,56,32,63.7,22,13,8,43
通算,,35,102,65,22,3,33.8,1,0,0,0.0,0.22,13,0.13,298,3,5,22,75,7.1,113,56,32,63.7,22,13,8,43
