大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,奈良ドリーマーズ,14,59,487,240,44,49.3,65,24,15,36.9,4.07,9,0.15,265,6,3,26,58,6.4,360,177,109,64.3,240,9,9,258
レギュラーラウンド,奈良ドリーマーズ,14,59,487,240,44,49.3,65,24,15,36.9,4.07,9,0.15,265,6,3,26,58,6.4,360,177,109,64.3,240,9,9,258
V.LEAGUE DIVISION3 MEN 2018-19,奈良ドリーマーズ,16,56,339,150,31,44.2,27,7,3,25.9,2.68,8,0.14,216,1,9,15,55,9.3,443,233,101,64.0,150,8,10,168
レギュラーラウンド,奈良ドリーマーズ,16,56,339,150,31,44.2,27,7,3,25.9,2.68,8,0.14,216,1,9,15,55,9.3,443,233,101,64.0,150,8,10,168
レギュラーシーズン通算,,30,115,826,390,75,47.2,92,31,18,33.7,3.39,17,0.15,481,7,12,41,113,7.7,803,410,210,64.1,390,17,19,426
通算,,30,115,826,390,75,47.2,92,31,18,33.7,3.39,17,0.15,481,7,12,41,113,7.7,803,410,210,64.1,390,17,19,426
