月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,大同特殊鋼レッドスター,10,,二五田大輔,13,3,2,2,2,1,91,45,4,49.5,45.1,3.5,15,9,0,60.0,3,0.2,36,0,4,9,3.5,65,20,25,50.0
12,大同特殊鋼レッドスター,10,,二五田大輔,16,4,3,4,2,0,129,58,9,45.0,38.0,3.6,20,10,3,50.0,1,0.1,58,0,5,7,0.9,125,55,42,60.8
01,大同特殊鋼レッドスター,10,,二五田大輔,17,4,4,4,3,2,157,71,14,45.2,36.3,4.2,19,7,3,36.8,5,0.3,67,1,3,9,3.7,140,73,31,63.2
02,大同特殊鋼レッドスター,10,,二五田大輔,25,6,6,6,4,3,208,85,18,40.9,32.2,3.4,32,10,6,31.2,3,0.1,110,2,9,23,5.0,183,72,48,52.5
