大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,ヴィクトリーナ姫路,24,84,760,241,26,31.7,45,10,4,22.2,2.87,14,0.17,311,0,5,11,95,8.4,588,183,151,44.0,241,14,5,260
プレミアカンファレンス,ヴィクトリーナ姫路,15,50,500,165,18,33.0,39,9,3,23.1,3.3,8,0.16,196,0,3,6,58,8.2,352,108,88,43.2,165,8,3,176
交流戦,ヴィクトリーナ姫路,6,21,134,33,4,24.6,5,1,1,20.0,1.57,4,0.19,77,0,2,3,21,8.4,150,51,45,49.0,33,4,2,39
チャレンジ４,ヴィクトリーナ姫路,3,13,126,43,4,34.1,1,0,0,0.0,3.31,2,0.15,38,0,0,2,16,9.2,86,24,18,38.4,43,2,0,45
V・チャレンジマッチ女子2019-20,ヴィクトリーナ姫路,2,6,86,30,1,34.9,2,0,0,0.0,5.0,2,0.33,30,2,0,1,13,16.7,26,18,1,71.2,30,2,2,34
チャレンジマッチ,ヴィクトリーナ姫路,2,6,86,30,1,34.9,2,0,0,0.0,5.0,2,0.33,30,2,0,1,13,16.7,26,18,1,71.2,30,2,2,34
V.LEAGUE DIVISION2 WOMEN 2018-19,ヴィクトリーナ姫路,15,48,452,175,12,38.7,23,4,1,17.4,3.65,16,0.33,157,1,2,9,44,7.5,294,72,90,39.8,175,16,3,194
レギュラーラウンド,ヴィクトリーナ姫路,10,31,293,112,7,38.2,15,4,0,26.7,3.61,12,0.39,105,1,2,7,33,9.0,216,53,69,40.5,112,12,3,127
ファイナル６,ヴィクトリーナ姫路,5,17,159,63,5,39.6,8,0,1,0.0,3.71,4,0.24,52,0,0,2,11,4.3,78,19,21,37.8,63,4,0,67
レギュラーシーズン通算,,31,102,927,310,29,33.4,59,14,4,23.7,3.04,24,0.24,378,1,7,16,112,8.5,718,212,202,43.6,310,24,8,342
通算,,41,138,1298,446,39,34.4,70,14,5,20.0,3.23,32,0.23,498,3,7,21,152,8.6,908,273,242,43.4,446,32,10,488
