大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,ヴィクトリーナ姫路,24,85,19,10,1,52.6,0,0,0,-,0.12,1,0.01,258,2,2,22,74,6.6,4,0,0,0.0,10,1,4,15
プレミアカンファレンス,ヴィクトリーナ姫路,15,51,11,6,0,54.5,0,0,0,-,0.12,1,0.02,160,2,2,13,41,6.9,2,0,0,0.0,6,1,4,11
交流戦,ヴィクトリーナ姫路,6,21,6,3,1,50.0,0,0,0,-,0.14,0,-,61,0,0,5,20,6.1,0,0,0,-,3,0,0,3
チャレンジ４,ヴィクトリーナ姫路,3,13,2,1,0,50.0,0,0,0,-,0.08,0,-,37,0,0,4,13,6.1,2,0,0,0.0,1,0,0,1
V・チャレンジマッチ女子2019-20,ヴィクトリーナ姫路,2,6,1,1,0,100.0,0,0,0,-,0.17,0,-,29,0,0,0,10,8.6,0,0,0,-,1,0,0,1
チャレンジマッチ,ヴィクトリーナ姫路,2,6,1,1,0,100.0,0,0,0,-,0.17,0,-,29,0,0,0,10,8.6,0,0,0,-,1,0,0,1
V.LEAGUE DIVISION2 WOMEN 2018-19,ヴィクトリーナ姫路,3,9,0,0,0,-,0,0,0,-,-,0,-,18,0,1,0,6,13.9,0,0,0,-,0,0,1,1
レギュラーラウンド,ヴィクトリーナ姫路,3,9,0,0,0,-,0,0,0,-,-,0,-,18,0,1,0,6,13.9,0,0,0,-,0,0,1,1
レギュラーシーズン通算,,24,81,17,9,1,52.9,0,0,0,-,0.11,1,0.01,239,2,3,18,67,7.2,2,0,0,0.0,9,1,5,15
通算,,29,100,20,11,1,55.0,0,0,0,-,0.11,1,0.01,305,2,3,22,90,7.2,4,0,0,0.0,11,1,5,17
