大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,ヴィクトリーナ姫路,24,76,181,70,5,38.7,3,1,0,33.3,0.92,27,0.36,274,1,11,29,70,8.1,11,6,3,68.2,70,27,12,109
プレミアカンファレンス,ヴィクトリーナ姫路,15,47,132,47,4,35.6,1,0,0,0.0,1.0,20,0.43,159,1,7,16,36,8.2,9,4,3,61.1,47,20,8,75
交流戦,ヴィクトリーナ姫路,6,19,34,13,1,38.2,1,1,0,100.0,0.68,5,0.26,75,0,1,8,21,5.7,0,0,0,-,13,5,1,19
チャレンジ４,ヴィクトリーナ姫路,3,10,15,10,0,66.7,1,0,0,0.0,1.0,2,0.2,40,0,3,5,13,12.5,2,2,0,100.0,10,2,3,15
V・チャレンジマッチ女子2019-20,ヴィクトリーナ姫路,2,6,18,11,1,61.1,0,0,0,-,1.83,4,0.67,21,0,0,1,12,13.1,5,3,1,70.0,11,4,0,15
チャレンジマッチ,ヴィクトリーナ姫路,2,6,18,11,1,61.1,0,0,0,-,1.83,4,0.67,21,0,0,1,12,13.1,5,3,1,70.0,11,4,0,15
V.LEAGUE DIVISION2 WOMEN 2018-19,ヴィクトリーナ姫路,18,57,201,100,11,49.8,0,0,0,-,1.75,29,0.51,210,2,12,22,77,13.2,17,4,5,38.2,100,29,14,143
レギュラーラウンド,ヴィクトリーナ姫路,13,42,156,81,10,51.9,0,0,0,-,1.93,23,0.55,156,2,10,11,62,15.9,8,1,4,37.5,81,23,12,116
ファイナル６,ヴィクトリーナ姫路,5,15,45,19,1,42.2,0,0,0,-,1.27,6,0.4,54,0,2,11,15,5.6,9,3,1,38.9,19,6,2,27
レギュラーシーズン通算,,34,108,322,141,15,43.8,2,1,0,50.0,1.31,48,0.44,390,3,18,35,119,10.8,17,5,7,50.0,141,48,21,210
通算,,44,139,400,181,17,45.2,3,1,0,33.3,1.3,60,0.43,505,3,23,52,159,10.4,33,13,9,53.0,181,60,26,267
