大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
V.LEAGUE DIVISION2 WOMEN 2018-19,ヴィクトリーナ姫路,11,13,1,0,0,0.0,0,0,0,-,-,0,-,22,0,2,1,7,15.9,0,0,0,-,0,0,2,2
レギュラーラウンド,ヴィクトリーナ姫路,6,8,1,0,0,0.0,0,0,0,-,-,0,-,14,0,2,0,6,25.0,0,0,0,-,0,0,2,2
ファイナル６,ヴィクトリーナ姫路,5,5,0,0,0,-,0,0,0,-,-,0,-,8,0,0,1,1,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,6,8,1,0,0,0.0,0,0,0,-,-,0,-,14,0,2,0,6,25.0,0,0,0,-,0,0,2,2
通算,,11,13,1,0,0,0.0,0,0,0,-,-,0,-,22,0,2,1,7,15.9,0,0,0,-,0,0,2,2
