試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-19,JTマーヴェラス,岡山シーガルズ,1,,芥川愛加,3,■,■,■,nan,nan,8,3,2,37.5,12.5,1.00,1,1,0,100.0,2,0.67,8,0,1,3,6.2,0,0,0,-,5
2020-01-19,JTマーヴェラス,岡山シーガルズ,2,,林琴奈,3,■,■,■,nan,nan,24,12,2,50.0,41.7,4.00,5,1,1,20.0,0,-,12,0,1,3,4.2,15,9,2,66.7,12
2020-01-19,JTマーヴェラス,岡山シーガルズ,3,,小川杏奈,3,■,■,■,nan,nan,3,3,0,100.0,100.0,1.00,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,3
2020-01-19,JTマーヴェラス,岡山シーガルズ,4,,橘井友香,3,□,□,□,nan,nan,7,3,1,42.9,28.6,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,3
2020-01-19,JTマーヴェラス,岡山シーガルズ,5,,柴田真果,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,6,,田中瑞稀,3,■,■,■,nan,nan,22,8,1,36.4,31.8,2.67,1,1,0,100.0,2,0.67,15,1,2,4,10.0,35,19,8,65.7,11
2020-01-19,JTマーヴェラス,岡山シーガルズ,7,,田中美咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,8,,カムンタラーケオカラヤー,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,10,,ドルーズアンドレア,3,■,■,■,nan,nan,54,31,3,57.4,51.9,10.33,14,9,1,64.3,0,-,10,2,2,2,20.0,0,0,0,-,33
2020-01-19,JTマーヴェラス,岡山シーガルズ,11,,目黒優佳,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,1,2,25.0,4,2,2,75.0,1
2020-01-19,JTマーヴェラス,岡山シーガルズ,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,14,,ヒックマンジャスティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,15,L,小幡真子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,3,68.8,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,19,,籾井あき,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,11,0,1,1,0.0,0,0,0,-,0
2020-01-19,JTマーヴェラス,岡山シーガルズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,118,60,9,50.8,43.2,20.00,21,12,2,57.1,4,1.33,76,4,9,19,8.6,62,34,15,66.9,68
