試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2003-12-06,12,パイオニアレッドウィングス,14,,久保庭怜奈,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2003-12-06,12,パイオニアレッドウィングス,16,,内田役子,5,■,■,■,■,■,2,2,0,1.0,1.0,0.40,0,0,0,-,1,0.20,11,0,5,0,0.0,0,0,0,-
2003-12-06,12,パイオニアレッドウィングス,17,,西畑美希,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,5,4,0,80.0
2003-12-06,12,シーガルズ,2,,山口舞,4,nan,□,□,□,□,3,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,2,1,5.0,3,3,0,100.0
2003-12-06,12,シーガルズ,3,,米村信子,4,nan,□,□,□,■,11,4,0,0.36363636363636365,0.36363636363636365,1.00,0,0,0,-,0,-,8,0,0,1,3.1,6,5,0,83.3
2003-12-06,12,シーガルズ,4,,野村まり,5,■,■,■,■,■,19,7,0,0.3684210526315789,0.3684210526315789,1.40,0,0,0,-,1,0.20,13,0,2,0,0.0,0,0,0,-
2003-12-06,12,シーガルズ,7,,神田千絵,3,nan,□,■,nan,□,18,4,3,0.2222222222222222,0.05555555555555555,1.33,0,0,0,-,1,0.33,6,0,1,2,8.3,1,1,0,100.0
2003-12-06,12,シーガルズ,15,,岡野弘子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,15,0,1,6,10.0,0,0,0,-
2003-12-06,12,シーガルズ,16,,河野志保,5,■,■,■,■,■,19,11,0,0.5789473684210527,0.5789473684210527,2.20,0,0,0,-,1,0.20,14,0,0,0,0.0,14,13,0,92.9
2003-12-06,12,シーガルズ,18,L,金森純子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,27,0,81.8
2003-12-06,12,シーガルズ,21,,森和代,5,■,■,■,■,■,46,21,1,0.45652173913043476,0.43478260869565216,4.20,3,1,0,33.3,4,0.80,11,0,4,0,0.0,10,8,0,80.0
2003-12-06,12,シーガルズ,23,,藤野郁子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-06,12,シーガルズ,25,,川井梅香,5,■,■,□,■,□,35,9,2,0.2571428571428571,0.2,1.80,1,0,0,0.0,1,0.20,11,0,0,2,4.5,12,10,0,83.3
2003-12-06,12,シーガルズ,33,,若浦貴子,5,■,■,■,■,■,35,14,4,0.4,0.2857142857142857,2.80,0,0,0,-,1,0.20,14,0,0,2,3.6,14,12,0,85.7
2003-12-06,12,シーガルズ,41,,小菅真弓,3,nan,□,nan,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2003-12-07,12,デンソーエアリービーズ,1,,濱野礼奈,5,■,■,■,■,■,36,19,2,0.5277777777777778,0.4722222222222222,3.80,1,0,0,0.0,1,0.20,22,2,1,3,10.7,0,0,0,-
2003-12-07,12,デンソーエアリービーズ,2,,温水麻子,5,■,■,■,■,■,21,9,2,0.42857142857142855,0.3333333333333333,1.80,0,0,0,-,2,0.40,12,0,0,1,2.1,0,0,0,-
2003-12-07,12,デンソーエアリービーズ,4,,草深暢子,5,■,■,■,■,■,37,16,1,0.43243243243243246,0.40540540540540543,3.20,1,0,0,0.0,2,0.40,23,0,6,7,7.6,44,30,0,68.2
2003-12-07,12,デンソーエアリービーズ,5,,西村光代,5,■,■,■,■,■,19,10,1,0.5263157894736842,0.47368421052631576,2.00,0,0,0,-,5,1.00,9,0,0,4,11.1,2,2,0,100.0
2003-12-07,12,デンソーエアリービーズ,7,,昔農美香,5,■,■,■,■,■,39,16,1,0.41025641025641024,0.38461538461538464,3.20,1,0,0,0.0,0,-,16,1,1,6,14.4,25,14,0,56.0
2003-12-07,12,デンソーエアリービーズ,8,,井上香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,デンソーエアリービーズ,9,L,櫻井由香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,0,77.8
2003-12-07,12,デンソーエアリービーズ,10,,三浦聖子,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,2,0,50.0
2003-12-07,12,デンソーエアリービーズ,11,,渡部有香,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,1,1,3.6,0,0,0,-
2003-12-07,12,デンソーエアリービーズ,14,,岡野知子,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,4,3,0,75.0
2003-12-07,12,デンソーエアリービーズ,15,,水野早苗,5,■,■,■,■,■,14,7,1,0.5,0.42857142857142855,1.40,0,0,0,-,1,0.20,16,1,0,2,8.1,1,1,0,100.0
2003-12-07,12,デンソーエアリービーズ,16,,横山雅美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2003-12-07,12,久光製薬スプリングス,2,,成田郁久美,5,■,■,■,■,■,37,15,3,0.40540540540540543,0.32432432432432434,3.00,0,0,0,-,3,0.60,20,0,4,1,1.2,14,11,0,78.6
2003-12-07,12,久光製薬スプリングス,3,,落合真理,3,nan,nan,□,■,■,27,11,0,0.4074074074074074,0.4074074074074074,3.67,0,0,0,-,0,-,10,2,0,7,35.5,8,5,0,62.5
2003-12-07,12,久光製薬スプリングス,4,,先野久美子,5,■,■,■,■,■,29,15,0,0.5172413793103449,0.5172413793103449,3.00,0,0,0,-,6,1.20,14,0,0,3,5.4,1,1,0,100.0
2003-12-07,12,久光製薬スプリングス,5,,関井陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,久光製薬スプリングス,7,L,江口理代,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,17,0,70.8
2003-12-07,12,久光製薬スプリングス,8,,大村加奈子,3,■,■,■,nan,nan,18,8,1,0.4444444444444444,0.3888888888888889,2.67,0,0,0,-,1,0.33,7,1,1,2,21.4,0,0,0,-
2003-12-07,12,久光製薬スプリングス,10,,鶴田桂子,5,■,■,■,■,■,2,1,1,0.5,0.0,0.20,0,0,0,-,1,0.20,20,0,0,6,7.5,1,0,0,0.0
2003-12-07,12,久光製薬スプリングス,11,,満永ひとみ,5,■,■,■,■,■,19,7,0,0.3684210526315789,0.3684210526315789,1.40,0,0,0,-,2,0.40,19,1,2,5,10.8,25,16,0,64.0
2003-12-07,12,久光製薬スプリングス,12,,渡辺真由美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,久光製薬スプリングス,13,,石原亜希菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,久光製薬スプリングス,14,,呉咏梅,5,■,■,■,■,■,39,13,0,0.3333333333333333,0.3333333333333333,2.60,0,0,0,-,2,0.40,15,2,1,2,14.0,29,24,0,82.8
2003-12-07,12,武富士バンブー,1,,小谷弘美,3,■,■,■,nan,nan,20,4,1,0.2,0.15,1.33,0,0,0,-,1,0.33,7,0,1,1,3.6,2,2,0,100.0
2003-12-07,12,武富士バンブー,2,,山下祐美子,2,nan,□,□,nan,nan,10,5,1,0.5,0.4,2.50,1,1,0,100.0,0,-,2,0,1,0,0.0,3,3,0,100.0
2003-12-07,12,武富士バンブー,5,,足立留美,3,■,■,■,nan,nan,43,12,8,0.27906976744186046,0.09302325581395349,4.00,0,0,0,-,0,-,7,0,0,4,14.3,17,14,0,82.4
2003-12-07,12,武富士バンブー,7,,内藤香菜子,3,□,■,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,0,0.0,9,5,0,55.6
2003-12-07,12,武富士バンブー,8,,アルタモノワエブゲーニャ,1,□,nan,nan,nan,nan,4,2,0,0.5,0.5,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2003-12-07,12,武富士バンブー,9,,井村仁美,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2003-12-07,12,武富士バンブー,10,,金田智子,3,■,□,■,nan,nan,14,1,1,0.07142857142857142,0.0,0.33,2,0,0,0.0,1,0.33,4,0,2,0,0.0,14,11,0,78.6
2003-12-07,12,武富士バンブー,11,,伊地知麻貴,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2003-12-07,12,武富士バンブー,15,,宣美幸,3,■,■,■,nan,nan,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,0,-,8,0,0,2,6.2,1,0,0,0.0
2003-12-07,12,武富士バンブー,16,,小松留美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,武富士バンブー,33,L,和久山志恵里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,0,78.6
2003-12-07,12,シーガルズ,2,,山口舞,1,nan,nan,□,nan,nan,2,2,0,1.0,1.0,2.00,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-
2003-12-07,12,シーガルズ,3,,米村信子,2,nan,□,□,nan,nan,3,1,0,0.3333333333333333,0.3333333333333333,0.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2003-12-07,12,シーガルズ,4,,野村まり,3,■,■,■,nan,nan,12,6,1,0.5,0.4166666666666667,2.00,0,0,0,-,3,1.00,16,0,2,4,6.2,0,0,0,-
2003-12-07,12,シーガルズ,7,,神田千絵,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0,0,0.0
2003-12-07,12,シーガルズ,14,,石原美穂,1,nan,nan,□,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,シーガルズ,15,,岡野弘子,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,12,0,0,6,12.5,0,0,0,-
2003-12-07,12,シーガルズ,16,,河野志保,3,■,■,■,nan,nan,11,6,0,0.5454545454545454,0.5454545454545454,2.00,0,0,0,-,0,-,10,0,0,1,2.5,4,2,0,50.0
2003-12-07,12,シーガルズ,18,L,金森純子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,16,0,76.2
2003-12-07,12,シーガルズ,21,,森和代,3,■,■,■,nan,nan,23,10,2,0.43478260869565216,0.34782608695652173,3.33,1,0,0,0.0,0,-,10,0,1,0,0.0,5,4,0,80.0
2003-12-07,12,シーガルズ,25,,川井梅香,3,■,■,■,nan,nan,36,9,1,0.25,0.2222222222222222,3.00,1,0,0,0.0,3,1.00,9,0,1,3,8.3,4,4,0,100.0
2003-12-07,12,シーガルズ,33,,若浦貴子,3,■,■,■,nan,nan,16,6,3,0.375,0.1875,2.00,0,0,0,-,3,1.00,8,0,0,1,3.1,6,5,0,83.3
2003-12-07,12,シーガルズ,41,,小菅真弓,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2003-12-07,12,東レアローズ,1,,向井久子,3,□,□,nan,nan,□,4,2,1,0.5,0.25,0.67,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2003-12-07,12,東レアローズ,2,,小玉佐知子,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,2,0.40,14,0,0,7,12.5,0,0,0,-
2003-12-07,12,東レアローズ,3,L,五十川葉子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,11,0,44.0
