試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-12-06,パナソニックパンサーズ,2,,深津英臣,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,1,0,0,0.0,0,-,13,0,3,3,0.0,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,4,,大竹壱青,3,■,■,■,nan,nan,26,14,2,0.5384615384615384,0.46153846153846156,4.67,8,4,1,50.0,1,0.33,10,1,1,4,17.5,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,5,,渡辺奏吾,3,■,■,■,nan,nan,31,16,0,0.5161290322580645,0.5161290322580645,5.33,3,1,0,33.3,0,-,9,0,1,3,5.6,20,7,5,47.5,,,,,,,,
2020-12-06,パナソニックパンサーズ,6,,白澤健児,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,7,,久原翼,2,■,■,nan,nan,nan,17,8,1,0.47058823529411764,0.4117647058823529,4.00,2,1,0,50.0,0,-,6,0,0,2,8.3,14,4,6,50.0,,,,,,,,
2020-12-06,パナソニックパンサーズ,8,,仲本賢優,2,nan,□,■,nan,nan,7,3,0,0.42857142857142855,0.42857142857142855,1.50,1,1,0,100.0,1,0.50,7,0,1,2,3.6,11,5,3,59.1,,,,,,,,
2020-12-06,パナソニックパンサーズ,9,,今村貴彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,10,,山内晶大,3,■,■,■,nan,nan,9,6,1,0.6666666666666666,0.5555555555555556,2.00,0,0,0,-,1,0.33,16,0,0,6,9.4,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,12,,専田和也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,16,L,伊賀亮平,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,17,L,永野健,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,4,70.0,,,,,,,,
2020-12-06,パナソニックパンサーズ,20,,新貴裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,21,,兒玉康成,3,■,■,■,nan,nan,8,7,1,0.875,0.75,2.33,0,0,0,-,4,1.33,13,0,0,3,5.8,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,22,,小宮雄一郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,100,55,5,0.55,0.5,18.33,15,7,1,46.7,7,2.33,74,1,6,23,7.1,55,21,18,54.5,94,41,7,43.6,4,1.33,5.6,52.2
