試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-08,パナソニックパンサーズ,1,,清水邦広,4,■,■,■,■,nan,27,10,3,0.37037037037037035,0.25925925925925924,2.50,9,0,2,0.0,0,-,13,4,3,2,28.8,2,0,1,25.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,2,,深津英臣,4,■,■,■,■,nan,2,2,0,1.0,1.0,0.50,0,0,0,-,1,0.25,11,1,1,4,15.9,1,0,0,0.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,5,,渡辺奏吾,2,nan,nan,□,■,nan,10,5,1,0.5,0.4,2.50,0,0,0,-,1,0.50,7,0,1,3,7.1,13,3,7,50.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,6,,白澤健児,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,パナソニックパンサーズ,7,,久原翼,3,■,■,■,nan,nan,11,5,0,0.45454545454545453,0.45454545454545453,1.67,0,0,0,-,1,0.33,7,1,1,1,14.3,8,3,2,50.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,8,,仲本賢優,2,nan,nan,□,□,nan,4,2,0,0.5,0.5,1.00,0,0,0,-,1,0.50,4,0,1,0,-6.2,4,3,0,75.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,9,,今村貴彦,3,nan,□,□,□,nan,9,4,0,0.4444444444444444,0.4444444444444444,1.33,2,1,0,50.0,0,-,3,0,1,2,8.3,0,0,0,-,,,,,,,,
2020-11-08,パナソニックパンサーズ,10,,山内晶大,4,■,■,■,■,nan,9,6,0,0.6666666666666666,0.6666666666666666,1.50,0,0,0,-,1,0.25,13,0,1,2,1.9,0,0,0,-,,,,,,,,
2020-11-08,パナソニックパンサーズ,13,,クビアクミハウ,4,■,■,■,■,nan,19,5,2,0.2631578947368421,0.15789473684210525,1.25,1,0,0,0.0,0,-,8,0,4,2,-6.2,24,11,6,58.3,,,,,,,,
2020-11-08,パナソニックパンサーズ,16,L,伊賀亮平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-08,パナソニックパンサーズ,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,8,60.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,20,,新貴裕,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2020-11-08,パナソニックパンサーズ,21,,兒玉康成,2,nan,nan,□,■,nan,2,2,0,1.0,1.0,1.00,0,0,0,-,1,0.50,8,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-08,パナソニックパンサーズ,22,,小宮雄一郎,3,■,■,■,nan,nan,5,2,0,0.4,0.4,0.67,0,0,0,-,0,-,9,0,2,3,2.8,1,0,0,0.0,,,,,,,,
2020-11-08,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,98,43,6,0.4387755102040816,0.37755102040816324,10.75,12,1,2,8.3,6,1.50,86,6,16,19,7.8,73,28,24,54.8,94,52,7,55.3,16,4.00,3.1,52.2
