試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-24,パナソニックパンサーズ,1,,清水邦広,3,■,■,■,nan,nan,18,11,0,61.1,61.1,3.67,6,5,0,83.3,1,0.33,12,1,2,6,16.7,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,2,,深津英臣,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,12,1,1,8,22.9,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,5,,渡辺奏吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,6,,白澤健児,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,7,,久原翼,3,■,■,■,nan,nan,22,13,1,59.1,54.5,4.33,3,1,0,33.3,2,0.67,18,1,0,6,13.9,10,3,1,35.0,,,,,,,,
2020-10-24,パナソニックパンサーズ,8,,仲本賢優,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,9,,今村貴彦,1,nan,nan,□,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,10,,山内晶大,3,■,■,■,nan,nan,10,7,1,70.0,60.0,2.33,0,0,0,-,4,1.33,7,0,0,4,14.3,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,13,,クビアクミハウ,3,■,■,■,nan,nan,14,6,1,42.9,35.7,2.00,1,0,1,0.0,2,0.67,15,0,3,7,6.7,19,8,3,50.0,,,,,,,,
2020-10-24,パナソニックパンサーズ,16,L,伊賀亮平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,11,3,65.8,,,,,,,,
2020-10-24,パナソニックパンサーズ,17,L,永野健,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,20,,新貴裕,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,21,,兒玉康成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,22,,小宮雄一郎,3,■,■,■,nan,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,2,0.67,10,0,2,5,7.5,0,0,0,-,,,,,,,,
2020-10-24,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,73,43,3,58.9,54.8,14.33,10,6,1,60.0,11,3.67,77,3,9,36,12.7,48,22,7,53.1,84,37,10,44.0,4,1.33,8.9,37.9
