試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,1,,吉田みなみ,1,nan,nan,□,nan,nan,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,2,0,0,1,12.5,5,2,0,40.0,2
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,2,,山口舞,3,■,■,■,nan,nan,14,2,2,14.3,0.0,0.67,0,0,0,-,1,0.33,7,0,0,3,10.7,12,4,0,33.3,3
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,5,L,小野優美子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,0,61.5,0
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,6,,堀口夏実,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,7,,神田千絵,2,■,■,nan,nan,nan,15,6,3,40.0,20.0,3.00,0,0,0,-,1,0.50,6,0,0,2,8.3,4,4,0,100.0,7
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,12,,村田奈都美,3,□,□,■,nan,nan,20,7,1,35.0,30.0,2.33,0,0,0,-,0,-,7,1,2,2,18.6,18,10,0,55.6,8
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,13,,高松未,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,1,1,0,100.0,0,-,10,0,0,5,12.5,5,2,0,40.0,4
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,15,,岡野弘子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,9,0,0,7,19.4,0,0,0,-,1
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,17,,小林亜里沙,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,21,,森和代,3,■,■,■,nan,nan,25,11,1,44.0,40.0,3.67,1,0,0,0.0,2,0.67,11,1,0,4,16.4,8,3,0,37.5,14
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,33,,若浦貴子,3,■,■,■,nan,nan,23,6,2,26.1,17.4,2.00,0,0,0,-,0,-,7,1,0,0,11.4,2,1,0,50.0,7
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,41,,小菅真弓,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-01-08,岡山シーガルズ,パイオニアレッドウィングス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,38,9,32.5,24.8,12.67,2,1,0,50.0,6,2.00,61,3,2,24,13.8,67,34,0,50.7,47
