試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,1,,長岡望悠,3,■,■,■,nan,nan,37,16,1,43.2,40.5,5.33,11,4,0,36.4,2,0.67,4,0,0,0,0.0,0,0,0,-,18
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,2,,古藤千鶴,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,0,8,15.4,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,3,,新鍋理沙,3,■,■,■,nan,nan,32,10,2,31.2,25.0,3.33,1,1,0,100.0,1,0.33,13,0,1,3,5.8,18,15,0,83.3,11
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,4,,岩坂名奈,3,■,■,■,nan,nan,18,11,0,61.1,61.1,3.67,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,11
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,6,,石井優希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,8,,野本梨佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,10,L,座安琴希,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,13,,村田しおり,3,■,■,■,nan,nan,22,8,2,36.4,27.3,2.67,1,0,0,0.0,2,0.67,11,0,1,4,9.1,8,6,0,75.0,10
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,14,,森谷史佳,3,■,■,■,nan,nan,14,7,0,50.0,50.0,2.33,0,0,0,-,1,0.33,17,2,0,4,15.3,0,0,0,-,10
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,17,,南波美紅,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,18,,戸江真奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,20,L,筒井さやか,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,23,,石橋里紗,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-18,久光製薬スプリングス,トヨタ車体クインシーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,126,52,5,41.3,37.3,17.33,13,5,0,38.5,6,2.00,73,2,2,23,10.1,42,33,0,78.6,60
