試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,2,,深津英臣,3,■,■,■,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,3,1.00,7,0,1,2,3.6,1,0,0,0.0,3
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,3,,山添信也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,5,,渡辺奏吾,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,3,1,0,33.3,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,6,,白澤健児,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,4,1.33,11,1,1,2,11.4,0,0,0,-,7
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,7,,久原翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,8,,関田誠大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,9,,今村貴彦,3,■,■,■,nan,nan,13,6,2,46.2,30.8,2.00,5,3,1,60.0,3,1.00,11,0,2,1,-2.3,0,0,0,-,9
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,10,,山内晶大,3,■,■,■,nan,nan,9,9,0,100.0,100.0,3.00,0,0,0,-,1,0.33,16,1,1,3,9.4,0,0,0,-,11
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,11,,池田政之,3,□,□,□,nan,nan,2,1,1,50.0,0.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,12,,専田和也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,13,,クビアクミハウ,3,■,■,■,nan,nan,30,12,3,40.0,30.0,4.00,4,2,1,50.0,2,0.67,16,0,1,6,7.8,19,10,4,63.2,14
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,15,,福澤達哉,3,■,■,■,nan,nan,28,13,3,46.4,35.7,4.33,5,3,2,60.0,1,0.33,10,0,2,2,0.0,17,7,3,50.0,14
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,16,L,伊賀亮平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,17,L,永野健,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,2,66.7,0
2018-03-10,パナソニックパンサーズ,豊田合成トレフェルサ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,88,43,10,48.9,37.5,14.33,14,8,4,57.1,14,4.67,73,2,8,16,5.5,55,27,9,57.3,59
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,1,,山田脩造,3,□,■,■,nan,nan,13,4,1,30.8,23.1,1.33,0,0,0,-,2,0.67,8,0,1,4,9.4,15,6,4,53.3,6
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,2,,山近哲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,4,,内山正平,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,5,,前田一誠,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,12,0,0,3,6.2,0,0,0,-,0
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,6,,近裕崇,3,■,■,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,0,-,10,0,2,4,5.0,0,0,0,-,4
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,7,,白岩直也,2,■,□,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,3,0,1,1,0.0,11,6,2,63.6,1
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,10,L,古賀幸一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,17,3,80.4,0
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,11,,傳田亮太,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,3,1.00,8,0,2,3,3.1,0,0,0,-,7
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,12,,高松卓矢,3,■,■,■,nan,nan,39,13,1,33.3,30.8,4.33,0,0,0,-,0,-,11,0,0,1,2.3,11,2,4,36.4,13
2018-03-10,豊田合成トレフェルサ,パナソニックパンサーズ,13,,岡本秀明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
