試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,1,,安永拓弥,5,■,■,■,■,■,10,3,0,30.0,30.0,0.60,0,0,0,-,2,0.40,10,0,5,0,0.0,0,0,0,-,5
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,2,,町野仁志,5,■,■,■,■,■,7,7,0,100.0,100.0,1.40,0,0,0,-,5,1.00,22,0,0,4,4.5,0,0,0,-,12
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,3,L,酒井大祐,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,22,0,73.3,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,4,,中島健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,5,,吉岡光大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,7,,越川優,5,■,■,■,■,■,38,18,6,47.4,31.6,3.60,9,5,1,55.6,4,0.80,21,2,3,10,21.4,22,15,0,68.2,24
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,8,L,久原大輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,10,,小澤翔,2,■,■,nan,nan,nan,9,5,1,55.6,44.4,2.50,0,0,0,-,0,-,9,0,1,2,5.6,19,9,0,47.4,5
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,11,,安井勇誠,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,3,15.0,0,0,0,-,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,14,,八子大輔,4,nan,□,■,■,■,23,8,0,34.8,34.8,2.00,2,0,0,0.0,0,-,12,0,0,4,8.3,20,12,0,60.0,8
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,16,,塚崎祐平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,17,,深津旭弘,4,■,■,■,nan,□,0,0,0,,,-,0,0,0,-,1,0.25,10,0,0,5,12.5,1,0,0,0.0,1
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,18,,ヴィソットレアンドロ,5,■,■,■,■,■,58,23,3,39.7,34.5,4.60,25,9,2,36.0,0,-,17,2,7,5,17.9,0,0,0,-,25
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,19,,井上俊輔,3,nan,nan,□,■,■,0,0,0,,,-,0,0,0,-,0,-,10,0,1,4,10.0,1,0,0,0.0,0
2015-03-01,JTサンダーズ,豊田合成トレフェルサ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,145,64,10,44.1,37.2,12.80,36,14,3,38.9,12,2.40,116,4,18,37,11.2,93,58,0,62.4,80
