試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-07,KUROBEアクアフェアリーズ,5,,菊池杏菜,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,20,0,0,2,2.5,1,0,0,0.0,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,6,,山城愛心,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,7,,島田美紅,5,■,■,■,■,■,16,8,1,50.0,43.8,1.60,0,0,0,-,0,-,11,0,1,1,0.0,9,0,4,22.2,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,9,,舛田紗淑,5,■,■,■,■,■,41,18,1,43.9,41.5,3.60,0,0,0,-,0,-,20,2,3,5,12.5,27,12,6,55.6,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,10,,リーシモーン,5,■,■,■,■,■,55,29,1,52.7,50.9,5.80,15,11,0,73.3,4,0.80,13,0,0,4,7.7,1,0,0,0.0,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,11,,杉原若葉,3,■,■,■,nan,nan,11,5,3,45.5,18.2,1.67,0,0,0,-,1,0.33,5,0,1,0,-5.0,2,0,2,50.0,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,12,,浮島杏加子,2,□,nan,nan,□,nan,6,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,13,,梅津憂理,5,■,■,■,■,■,26,5,1,19.2,15.4,1.00,0,0,0,-,1,0.20,26,3,2,9,18.3,24,8,10,54.2,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,14,,細沼綾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,16,,星加輝,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,18,L,立石優華,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,13,9,64.8,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,19,,小杉凜華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,20,,戸部真由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,21,,道下ひなの,4,□,nan,□,■,■,10,7,0,70.0,70.0,1.75,0,0,0,-,1,0.25,8,0,1,3,6.2,0,0,0,-,,,,,,,,
2021-03-07,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,165,72,7,43.6,39.4,14.40,15,11,0,73.3,7,1.40,105,5,8,25,8.8,93,34,31,53.2,156,69,7,44.2,6,1.20,10.6,60.0
