試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,1,,鴫原ひなた,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,11,3,2,36.4,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,3,,高橋沙織,2,□,nan,nan,□,nan,8,2,1,25.0,12.5,1.00,0,0,0,-,0,-,0,0,0,0,-,4,0,1,12.5,2
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,5,,内瀬戸真実,4,■,■,■,■,nan,35,16,2,45.7,40.0,4.00,2,0,0,0.0,2,0.50,9,0,2,3,2.8,21,10,8,66.7,18
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,7,,志智真梨奈,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,8,L,榊原美沙都,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,7,2,88.9,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,11,,荒木絵里香,4,■,■,■,■,nan,14,4,0,28.6,28.6,1.00,0,0,0,-,4,1.00,17,3,0,6,26.5,0,0,0,-,11
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,12,,渡邊彩,4,■,■,■,■,nan,17,5,1,29.4,23.5,1.25,0,0,0,-,4,1.00,21,2,1,2,10.7,0,0,0,-,11
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,13,,オズソイネリマン,4,■,■,■,■,nan,55,21,3,38.2,32.7,5.25,14,4,1,28.6,0,-,9,0,3,3,0.0,0,0,0,-,21
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,14,,金本望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,16,,中屋夏澄,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,17,,藪田美穂子,3,nan,■,■,■,nan,22,14,2,63.6,54.5,4.67,1,0,0,0.0,1,0.33,11,0,2,6,9.1,38,19,9,61.8,15
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,18,,山上有紀,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,17,0,0,6,8.8,0,0,0,-,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,20,,山形理沙子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-10-27,トヨタ車体クインシーズ,埼玉上尾メディックス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,151,62,9,41.1,35.1,15.50,17,4,1,23.5,11,2.75,89,5,9,27,10.7,83,39,22,60.2,78
