試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-23,トヨタ車体クインシーズ,1,,鴫原ひなた,5,■,■,■,■,■,23,8,2,0.34782608695652173,0.2608695652173913,1.60,1,0,0,0.0,0,-,13,0,0,7,13.5,34,9,14,47.1
2019-11-23,トヨタ車体クインシーズ,3,,高橋沙織,1,■,nan,nan,nan,nan,5,1,1,0.2,0.0,1.00,1,0,0,0.0,0,-,2,0,1,1,0.0,10,6,4,80.0
2019-11-23,トヨタ車体クインシーズ,5,,内瀬戸真実,5,□,■,■,■,■,30,12,0,0.4,0.4,2.40,0,0,0,-,0,-,9,0,3,0,-8.3,20,8,7,57.5
2019-11-23,トヨタ車体クインシーズ,7,,志智真梨奈,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,8,L,榊原美沙都,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,6,1,81.2
2019-11-23,トヨタ車体クインシーズ,11,,荒木絵里香,5,■,■,■,■,■,18,13,1,0.7222222222222222,0.6666666666666666,2.60,0,0,0,-,8,1.60,18,1,2,3,6.9,2,1,1,75.0
2019-11-23,トヨタ車体クインシーズ,12,,渡邊彩,3,■,■,nan,□,nan,8,3,2,0.375,0.125,1.00,0,0,0,-,1,0.33,5,0,1,0,-5.0,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,13,,オズソイネリマン,5,■,■,■,■,■,61,26,10,0.4262295081967213,0.26229508196721313,5.20,17,7,6,41.2,2,0.40,20,3,0,4,20.0,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,14,,金本望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,15,,杉郁香,4,nan,□,■,■,■,12,6,0,0.5,0.5,1.50,0,0,0,-,1,0.25,7,1,1,3,21.4,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,16,,中屋夏澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,17,,藪田美穂子,4,□,□,□,nan,□,5,2,0,0.4,0.4,0.50,0,0,0,-,0,-,7,0,1,1,0.0,9,2,1,27.8
2019-11-23,トヨタ車体クインシーズ,18,,山上有紀,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,22,0,0,4,4.5,1,0,0,0.0
2019-11-23,トヨタ車体クインシーズ,20,,山形理沙子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,162,71,16,0.4382716049382716,0.3395061728395062,14.20,19,7,6,36.8,13,2.60,108,5,9,24,8.1,84,32,28,54.8
