月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,PFUブルーキャッツ,8,,高相みな実,9,0,2,1,0,0,53,15,3,28.3,22.6,1.7,3,1,0,33.3,1,0.1,13,0,3,2,-1.9,42,9,10,33.3
11,PFUブルーキャッツ,8,,高相みな実,12,0,0,1,1,1,78,21,2,26.9,24.4,1.8,15,5,1,33.3,1,0.1,23,1,0,2,6.5,47,19,13,54.3
12,PFUブルーキャッツ,8,,高相みな実,10,1,1,1,1,0,61,10,3,16.4,11.5,1.0,7,0,0,0.0,2,0.2,12,1,2,4,12.5,29,14,6,58.6
