月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,17,L,筒井さやか,18,5,5,5,3,0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,66,27,19,55.303030303030305
11,17,L,筒井さやか,31,8,8,8,5,2,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,127,58,41,61.811023622047244
12,17,L,筒井さやか,30,8,8,8,4,2,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,147,67,33,56.802721088435376
