月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,PFUブルーキャッツ,6,,村上華澄,16,5,5,4,2,0,57,31,1,54.4,52.6,1.9,0,0,0,,4,0.2,62,5,3,19,14.5,1,0,0,0.0
11,PFUブルーキャッツ,6,,村上華澄,26,7,7,6,5,1,68,22,6,32.4,23.5,0.8,0,0,0,,2,0.1,92,2,7,24,6.8,2,0,1,25.0
12,PFUブルーキャッツ,6,,村上華澄,24,8,7,4,2,2,63,14,2,22.2,19.0,0.6,0,0,0,,3,0.1,80,1,7,17,4.4,2,1,0,50.0
