試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-02,5,,タップハンナ,5,■,■,■,■,■,28,9,1,0.32142857142857145,0.2857142857142857,1.80,0,0,0,-,5,1.00,10,2,2,1,17.5,0,0,0,-
2019-11-03,5,,タップハンナ,3,■,■,■,,,20,8,2,0.4,0.3,2.67,0,0,0,-,3,1.00,7,0,1,3,7.1,0,0,0,-
2019-11-09,5,,タップハンナ,2,■,■,,,,9,2,1,0.2222222222222222,0.1111111111111111,1.00,0,0,0,-,1,0.50,7,0,2,2,0.0,0,0,0,-
2019-11-16,5,,タップハンナ,3,■,■,■,,,19,8,1,0.42105263157894735,0.3684210526315789,2.67,0,0,0,-,1,0.33,12,0,2,5,6.2,0,0,0,-
2019-11-17,5,,タップハンナ,5,■,■,■,■,■,29,12,2,0.4137931034482759,0.3448275862068966,2.40,0,0,0,-,3,0.60,13,2,0,3,21.2,0,0,0,-
2019-11-23,5,,タップハンナ,5,■,■,■,■,■,30,15,1,0.5,0.4666666666666667,3.00,0,0,0,-,6,1.20,13,0,1,2,1.9,0,0,0,-
2019-11-24,5,,タップハンナ,5,■,■,■,■,■,23,11,1,0.4782608695652174,0.43478260869565216,2.20,0,0,0,-,4,0.80,15,0,1,4,5.0,0,0,0,-
2019-11-30,5,,タップハンナ,3,■,■,■,,,14,6,0,0.42857142857142855,0.42857142857142855,2.00,0,0,0,-,2,0.67,8,1,0,2,18.8,0,0,0,-
2019-12-01,5,,タップハンナ,5,■,■,■,■,■,24,9,2,0.375,0.2916666666666667,1.80,0,0,0,-,4,0.80,11,1,1,1,9.1,0,0,0,-
2019-12-07,5,,タップハンナ,3,■,■,■,,,14,6,1,0.42857142857142855,0.35714285714285715,2.00,0,0,0,-,2,0.67,4,0,0,0,0.0,0,0,0,-
2019-12-08,5,,タップハンナ,3,■,■,■,,,16,12,0,0.75,0.75,4.00,0,0,0,-,8,2.67,6,0,2,0,-8.3,0,0,0,-
2019-12-14,5,,タップハンナ,5,■,■,■,■,■,33,13,2,0.3939393939393939,0.3333333333333333,2.60,1,0,0,0.0,8,1.60,15,0,0,4,6.7,0,0,0,-
2019-12-15,5,,タップハンナ,5,■,■,■,■,■,32,18,1,0.5625,0.53125,3.60,0,0,0,-,7,1.40,12,0,0,6,12.5,0,0,0,-
2019-12-21,5,,タップハンナ,4,■,■,■,■,,36,17,1,0.4722222222222222,0.4444444444444444,4.25,0,0,0,-,4,1.00,8,0,0,3,9.4,0,0,0,-
2019-12-22,5,,タップハンナ,3,■,■,■,,,20,8,1,0.4,0.35,2.67,0,0,0,-,3,1.00,9,0,0,3,8.3,0,0,0,-
2019-12-28,5,,タップハンナ,4,■,■,■,■,,20,11,1,0.55,0.5,2.75,0,0,0,-,7,1.75,10,1,3,3,10.0,0,0,0,-
