試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,2,,杉本早希,3,■,■,■,nan,nan,32,7,2,21.9,15.6,2.33,3,0,0,0.0,0,-,14,2,0,5,21.8,24,12,0,50.0,9
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,3,,板橋恵,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,5,,多治見麻子,3,■,■,■,nan,nan,12,5,1,41.7,33.3,1.67,0,0,0,-,0,-,8,0,0,3,9.4,1,1,0,100.0,5
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,7,,成田郁久美,3,■,■,■,nan,nan,15,8,1,53.3,46.7,2.67,0,0,0,-,1,0.33,5,0,1,1,5.0,3,2,0,66.7,9
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,8,,今野加奈子,3,■,■,■,nan,nan,41,17,4,41.5,31.7,5.67,13,4,2,30.8,0,-,15,0,1,5,8.3,8,1,0,12.5,17
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,18,,高橋美帆,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,19,,芦野李沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,20,L,吉田真未,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,22,0,68.8,0
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,23,,香野晶子,3,■,■,■,nan,nan,21,7,1,33.3,28.6,2.33,0,0,0,-,2,0.67,11,1,4,4,18.2,2,2,0,100.0,10
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,24,,冨永こよみ,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,9,0,1,2,5.6,0,0,0,-,1
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,26,,田村翔子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,27,,服部梨花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-03-06,パイオニアレッドウィングス,東レアローズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,124,45,9,36.3,29.0,15.00,16,4,2,25.0,3,1.00,69,3,7,23,12.4,70,40,0,57.1,51
