月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,1,,栗田楓,16,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,17,0,0,8,11.764705882352942,0,0,0,
12,1,,栗田楓,10,0,0,0,1,0,0,0,0,,,0.0,0,0,0,,0,0.0,8,0,0,0,0.0,0,0,0,
01,1,,栗田楓,23,0,0,1,1,1,1,1,0,100.0,100.0,0.043478260869565216,0,0,0,,0,0.0,44,0,0,8,4.545454545454546,0,0,0,
02,1,,栗田楓,13,0,0,0,1,1,0,0,0,,,0.0,0,0,0,,1,0.07692307692307693,25,0,0,2,2.0,0,0,0,
