月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,6,,古市彩音,27,7,7,7,5,1,35,15,0,42.857142857142854,42.857142857142854,1.2962962962962963,0,0,0,,4,0.14814814814814814,94,3,3,28,9.840425531914894,2,0,0,0.0
12,6,,古市彩音,17,5,5,5,1,0,13,7,0,53.84615384615385,53.84615384615385,0.7647058823529411,0,0,0,,4,0.23529411764705882,88,5,1,28,13.352272727272727,0,0,0,
01,6,,古市彩音,23,6,6,5,3,0,21,10,0,47.61904761904761,47.61904761904761,0.9130434782608695,0,0,0,,5,0.21739130434782608,71,3,4,18,9.154929577464788,0,0,0,
02,6,,古市彩音,13,3,3,3,1,1,7,3,0,42.857142857142854,42.857142857142854,0.5384615384615384,0,0,0,,4,0.3076923076923077,37,1,2,7,6.081081081081081,0,0,0,
