月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,9,L,上地野乃香,27,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,79,33,20,54.43037974683544
12,9,,上地野乃香,12,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,11,0,2,3,2.272727272727273,26,10,6,50.0
01,9,,上地野乃香,8,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,1,0,0,0,0.0,12,8,2,75.0
02,9,,上地野乃香,3,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,4,0,0,0,0.0,6,2,0,33.333333333333336
