試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-23,堺ブレイザーズ,JTサンダーズ,1,,松本慶彦,4,■,■,■,■,nan,10,7,0,70.0,70.0,1.75,0,0,0,-,1,0.25,15,1,1,4,11.7,1,0,0,0.0,9
2019-03-23,堺ブレイザーズ,JTサンダーズ,2,,樋口裕希,4,■,■,■,■,nan,25,12,2,48.0,40.0,3.00,3,2,1,66.7,4,1.00,17,2,4,3,10.3,32,5,17,42.2,18
2019-03-23,堺ブレイザーズ,JTサンダーズ,4,,高野直哉,4,■,■,■,■,nan,21,12,0,57.1,57.1,3.00,1,0,0,0.0,0,-,12,1,3,3,8.3,38,5,18,36.8,13
2019-03-23,堺ブレイザーズ,JTサンダーズ,5,,内藤和也,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,7,,出耒田敬,4,■,■,■,■,nan,9,3,0,33.3,33.3,0.75,0,0,0,-,1,0.25,11,0,3,5,4.5,0,0,0,-,4
2019-03-23,堺ブレイザーズ,JTサンダーズ,8,,佐川翔,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,9,,堤智久,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,10,,千々木駿介,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,11,,関田誠大,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,0,5,8.9,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,13,,松岡祐太,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,16,,今富稜介,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,18,,ジョルジェフニコラ,4,■,■,■,■,nan,44,23,3,52.3,45.5,5.75,25,14,1,56.0,0,-,15,1,3,4,8.3,0,0,0,-,24
2019-03-23,堺ブレイザーズ,JTサンダーズ,20,L,山本智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,1,2,13.3,0
2019-03-23,堺ブレイザーズ,JTサンダーズ,21,,竹元裕太郎,2,□,nan,nan,□,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,1
2019-03-23,堺ブレイザーズ,JTサンダーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,112,58,5,51.8,47.3,14.50,29,16,2,55.2,6,1.50,92,5,15,27,8.7,86,11,37,34.3,69
