試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-28,日立リヴァーレ,1,,上坂瑠子,5,■,■,■,■,■,57,27,3,47.4,42.1,5.40,9,6,0,66.7,3,0.60,20,0,0,10,12.5,54,30,12,66.7,,,,,,,,
2021-02-28,日立リヴァーレ,2,,小野寺友香,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,3,0.60,12,1,0,5,18.8,1,0,0,0.0,,,,,,,,
2021-02-28,日立リヴァーレ,4,,窪田美侑,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,1,3,6.2,4,2,0,50.0,,,,,,,,
2021-02-28,日立リヴァーレ,6,,芳賀舞波,5,■,■,■,■,■,11,2,0,18.2,18.2,0.40,0,0,0,-,2,0.40,11,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,7,L,齋藤加奈子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,9,0,69.2,,,,,,,,
2021-02-28,日立リヴァーレ,10,L,小池杏菜,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,11,,中村安里,4,□,□,□,nan,□,5,0,0,0.0,0.0,-,0,0,0,-,1,0.25,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,13,,長内美和子,5,■,■,■,■,■,57,11,5,19.3,10.5,2.20,4,1,0,25.0,2,0.40,10,0,0,4,10.0,3,1,0,33.3,,,,,,,,
2021-02-28,日立リヴァーレ,14,,入澤まい,5,■,■,■,■,■,23,10,2,43.5,34.8,2.00,0,0,0,-,1,0.20,12,2,2,6,25.0,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,17,,オクム大庭冬美ハウィ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,18,,境紗里奈,3,□,nan,□,nan,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,19,,野中瑠衣,5,■,■,■,■,■,21,7,1,33.3,28.6,1.40,0,0,0,-,2,0.40,23,0,0,12,13.0,24,11,4,54.2,,,,,,,,
2021-02-28,日立リヴァーレ,20,,上沢沙織,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,21,,雑賀恵斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,日立リヴァーレ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,178,57,11,32.0,25.8,11.40,13,7,0,53.8,14,2.80,105,3,4,44,12.4,99,53,16,61.6,204,79,13,38.7,8,1.60,8.7,46.5
