大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,FC東京,14,18,17,10,0,58.8,58.82352941176471,1,0,0,0.0,0.0,0.56,0,-,18,0,0,6,3,-4.2,19,8,6,57.9,10,0,0,10
レギュラーラウンド,FC東京,14,18,17,10,0,58.8,58.82352941176471,1,0,0,0.0,0.0,0.56,0,-,18,0,0,6,3,-4.2,19,8,6,57.9,10,0,0,10
レギュラーシーズン通算,,14,18,17,10,0,58.8,58.82352941176471,1,0,0,0.0,0.0,0.56,0,-,18,0,0,6,3,-4.2,19,8,6,57.9,10,0,0,10
通算,,14,18,17,10,0,58.8,58.82352941176471,1,0,0,0.0,0.0,0.56,0,-,18,0,0,6,3,-4.2,19,8,6,57.9,10,0,0,10
