大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,VC長野トライデンツ,22,17,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,19,4,10,47.4,0,0,0,0
レギュラーラウンド,VC長野トライデンツ,22,17,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,19,4,10,47.4,0,0,0,0
V.LEAGUE DIVISION1 MEN 2018-19,VC長野トライデンツ,16,8,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,2,1,0,50.0,0,0,0,0
レギュラーラウンド,VC長野トライデンツ,16,8,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,2,1,0,50.0,0,0,0,0
レギュラーシーズン通算,,38,25,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,21,5,10,47.6,0,0,0,0
通算,,38,25,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,21,5,10,47.6,0,0,0,0
